source,title,url,chunk_id,text,word_count,length,avg_sentence_len,avg_word_len,rare_word_ratio,complexity_score,domain,domain_filled_auto,origin_file,subcategory
wikipedia,Atticus Finch,https://uz.wikipedia.org/wiki/Atticus_Finch,2,"Atticus Finch qora tanlilarning fuqarolik va siyosiy huquqlari uchun kurashda namuna hisoblanadi. Amerikalik aktyor Gregori Pek, 1962-yilda filmga moslashtirilgan filmda (rejissor Robert Mulligan) Atticus Finch obrazini qayta yaratgan, 1963-yilda 35- Oskar mukofoti marosimida „Eng yaxshi aktyor“ nominatsiyasida „Oskar“ bilan taqdirlangan. 2018-yilda Brodveyda „qiziqchini oʻldirish“ romani asosidagi To Kill a Mockingbird (2018 play) premyerasi boʻlib oʻtdi. Roman Aaron Sorkin tomonidan teatr uchun moslashtirilgan. Jeff Daniels 2018—2019-yilgi mavsumda ushbu asarda bosh qahramon rolini oʻynagan. 2019—2020-yilgi mavsumda Atticus Finch obrazini Ed Xarris ijro etgan, 2020-yildan Greg Kinner oʻynagan.",85,704,13.83,6.67,0.446,0.485,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Rosa × kordesii,https://uz.wikipedia.org/wiki/Rosa_×_kordesii,1,"Rosa × kordesii yoki Rosa kordesii — tabiiy ravishda chatishtirilganidan keyin xromosomalarning ikki baravar koʻpayishi natijasida paydo boʻlgan qizil gul turi hisoblanadi. R. lucieae oʻrtasida Rosa „Maks Graf“ deb nomlangan gibrid yaratilgan, ammo u diploid va deyarli yangi tur boʻlib, gullarni hosil qiladi, lekin meva yoʻq tugmaydi. Bu atirgul oʻz-oʻzini changlatish natijasida bir necha barovar yashovchanlik xususiyatga ega boʻlgan urugʻ hosil qilgan va natijada hosil boʻlgan koʻchatlar diploid oʻrniga tetraploid boʻlgan, yaʼni gul changi va tuxum hujayralarining xromosomalari tabiiy ravishda koʻpaygan. Oʻsimlikning tetraploid koʻchatlar amfidiploiddir. „K01 AgCan“ deb ham ataladigan qoʻshaloq toʻq pushti rangli navlarning gullari va takroriy gullashdan iborat turlari 1951-yilda V.",103,794,17.0,6.55,0.314,0.485,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Mirzo Ulugʻbek,https://uz.wikipedia.org/wiki/Mirzo_Ulugʻbek,9,"Ulugʻbek davrida koʻpgina asarlar arab va fors tilidan eski oʻzbek tiliga tarjima qilingan. U tashkil etgan boy kutubxonada 15000 dan ortiq kitob boʻlgan. Otasi Shohrux Mirzo oʻlimidan keyin Ulugʻbek Balxga yurish qildi, chunki Mirzo Alavuddavla ibn Boysunqur Mirzo Hirotdagi Temuriylar hukmdorligiga daʼvogarlik qilgan edi. Murgʻobda boʻlib oʻtgan ushbu toʻqnashuvda Ulugʻbek gʻolib boʻlib Hirot tomon harakat qildi, ammo Alauddavlaning akasi Mirzo Abul Qosim Bobur bilan boʻlgan toʻqnashuvda magʻlubiyatga uchrashib, Balxga qaytib kelgach oʻz oʻgʻli Abdullatifni fitnasi tufayli 1449-yilda oktyabrning 27-sanasida, yaʼni 55 yoshida Samarqand yaqinida oʻldirildi. Ulugʻbekning yaqinlaridan biri Abdulloh, uni Samarqandning Amir Temur maqbarasi ziyoratgohida keltirgan. 1830-yilda osmon Yulduzshunoslari Johann Heinrich von Mädler oyda bor boʻlgan kraterlarning birini Ulugʻbek nomiga musammo qildi. 1930-yilda tashkil etilgan Kitob Xalqaro Kenglik stansiyasiga Ulugʻbek nomi berilgan.",122,985,17.29,6.83,0.281,0.485,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Lothar Meyer,https://uz.wikipedia.org/wiki/Lothar_Meyer,5,"Meyerning Davriy qonun ustida amalga oshirgan ishlari sharafiga 1893-yilda, Ojuela koni, Mapimí, Durango va Meksikada uchrovchi CaZn2(AsO4)2 · 2H2O formulasiga ega boʻlgan mineralga „lotharmeyerite“ nomi beriladi. 1893-yildan beri yana 4 ta mineral: ferrilotharmeyerite (1992), cobaltlotharmeyerite (1997), nickellotharmeyerite (1999) va manganlotharmeyerite (2002) Lothar Meyer sharafiga nomlangan. 2020-yil 19-avgust Googleda Lothar Meyerning 190 yilligiga atab Google Doodle yaratilgan. Dmitriy Mendeleyev Davriy qonun-atom tuzilishi qonuni",62,543,14.5,7.16,0.362,0.481,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,1952-yilgi Qishki Olimpiada oʻyinlari,https://uz.wikipedia.org/wiki/1952-yilgi_Qishki_Olimpiada_oʻyinlari,28,"Changʻi poygalari va changʻida sakrash musobaqalari Oslo markazidan taxminan 8 km (5 mi) uzoqlikda joylashgan Holmenkollbakken tepaligida boʻlib oʻtadi. Oʻyinlarni tomosha qiluvchi tomoshabinlar soni yoʻl harakati bilan bogʻliq xavotirlarni keltirib chiqargani sababli tepalikka olib boruvchi yangi yoʻl quriladi, shuningdek, mavjud koʻchalar kengaytiriladi. Holmenkollbakken 1892-yilda qurilgan boʻlib, xalqaro standartlarga javob berish uchun bir qator rekosntruksiya ishlari olib borilishi kerak edi. Shu sababli ushbu hududda 13 000 kishiga moʻljallangan yangi tribunalar, shuningdek, tepalik etagiga 130 000 tomoshabinni sigʻdira oladigan maydon qurib bitkaziladi. Tepalik atrofidagi togʻlar va boshqa yerlar changʻi musobaqasi uchun raqobatbardosh talablarga javob bera olar edi. Tomoshabinlarga raqobatchilarning musobaqadagi ishtiroklarini kuzatishga yordam berish maqsadida maydonning start va marra chizigʻida maxsus eʼlonlar taxtasi oʻrnatiladi.",112,956,17.67,7.68,0.349,0.532,sport,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Falkenstein qal’asi (Niederfalkenstein),https://uz.wikipedia.org/wiki/Falkenstein_qal’asi_(Niederfalkenstein),2,"Oberfalkenshteyn xarobalari Bergfrid qoʻrgʻonini oʻz ichiga oladi, uning atrofidagi xandaklar va Romanesk saroylarining poydevori saqlangan. Muqaddas suvda choʻqintiruvchi Johnga bagʻishlangan ibodatxona birinchi marta 1246-yilda tilga olingan. 1772-yilda esa barokko uslubida sezilarli darajada kengaytirilgan va hozirgacha foydalanilmoqda. Qal’a birinchi marta 1164-yilgi hujjatda Valchensteyn qal’asi sifatida tilga olingan. Bu nom proto-german lahjasida valhazdan (chet ellik, notanish"";"" romantizm / kelt tilida soʻzlashuvchi) aholi punkti maʼnosida olingan boʻlishi mumkin. Bu esa Rimning sobiq Teurnia shahrining vorislariga tegishli boʻlib, ular olis vodiyga koʻchib kelgan. Migratsiya davrida Sharqiy Alp togʻlarining 600 ga yaqin slavyan aholisi kelib oʻrnashgan. Falkenshteynlar sulolasi taxminan 1300-yilda yoʻq boʻlib ketdi, koʻp oʻtmay Goriziya graflari tomonidan bir nechta mahalliy zodagonlarga qoʻshilgan ikkita qal’a, „Yuqori“ va „Quyi“ Falkenshteyn tilga olingan. 1394-yil 24-iyunda graf Genrix VI yuqori qal’ani Avstriyaning Gabsburg gersogi Albert III ga garovga berdi.",131,1088,14.89,6.72,0.381,0.481,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Osiyo qora ayigʻi,https://uz.wikipedia.org/wiki/Osiyo_qora_ayigʻi,16,"Osiyo qora ayigʻi Xitoyning „Yovvoyi tabiatni muhofaza qilish toʻgʻrisida“gi milliy qonunida muhofaza qilinadigan hayvon roʻyxatiga kiritilgan boʻlib, unga koʻra, ruxsatsiz ayiqlarni ovlagan yoki tutgan har bir kishi qattiq jazoga tortiladi. Osiyo qora ayiqlari kamdan-kam uchraydigan tur sifatida Rossiyaning Qizil kitobiga kiritilgan, shuning uchun ov qilish taqiqlanadi. Hozirgi vaqtda rus qora ayiqlarini ovlashni qonuniylashtirish boʻyicha kuchli harakat mavjud boʻlib, bu mahalliy ilmiy jamoatchilikning koʻpchiligi tomonidan qoʻllab-quvvatlanadi. 1989-yil 30-yanvar holatiga koʻra, Tayvanning Formosan qora ayiqlari „Tabiiy va madaniy meros toʻgʻrisida“gi qonunga muvofiq yoʻqolib ketish xavfi ostida turgan turlar roʻyxatiga kiritilgan. Keyinchalik ular I toifadagi muhofaza qilinadigan turlar roʻyxatiga kiritilgan. Koreya hukumati Osiyo qora ayigʻini 329-sonli tabiiy yodgorlik sifatida belgilagan.",107,908,18.5,6.96,0.207,0.483,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Abulqosim Nosir al-Mulk,https://uz.wikipedia.org/wiki/Abulqosim_Nosir_al-Mulk,1,"Abul Qosim Xon Qaragʻozlu ( forscha: ابوالقاسم‌خان قراقزلو‎‎ ), Nosir-al-Mulk (forscha: ناصرالملک‎‎ ma'nosi: ""Qirollik yordamchisi"" )nomi bilan tanilgan, (1856-yil 13-iyul — 1927-yil 26-dekabr) — Qojarlar sulolasi davrida Eron regenti, bosh vazir va moliya vaziri lavozimlarida ishlagan eronlik siyosatchi. Al-Mulk 1879 — 1882-yillarda Oksforddagi Balliol kollejida tahsil olgan. Britaniya tashqi ishlar vaziri ser Edvard Grey va keyinchalik Britaniyaning Tehron va Vashingtondagi elchisi Sesil Spring-Rays ham u bilan birga tahsil olishgan. Eronga qaytgach, u Nosiriddinshohga tarjimonlik qildi. Keyinchalik u moliya vaziri, gubernator, 1907-yilda Muhammad Ali Shoh Qojar hukmronligi davrida yuz bergan Eron konstitutsiyaviy inqilobi davrida qisqa muddat Bosh vazir lavozimlarida ishlagan. Biroq, ayrim deputatlar bosimi ostida u iste'foga chiqdi.",107,848,17.0,6.35,0.324,0.483,politics,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,1952-yilgi Qishki Olimpiada oʻyinlari,https://uz.wikipedia.org/wiki/1952-yilgi_Qishki_Olimpiada_oʻyinlari,30,"Hududni Olimpiya musobaqalariga moslashtirish uchun bir qancha ishlar olib borilishi rejalashtirilgan boʻlib, transportlar tirbandligini kamaytirish uchun Krøderen koʻli ustida yangi koʻprik, shuningdek, yangi mehmonxona, ikkita changʻi lifti va yangi yoʻl ham quriladi. Norvegiyada 1952-yilgi Qishki Olimpiada oʻyinlariga qadar doimiy bobsley bahslari oʻtkazilinmas edi. Buning oʻrniga tashkilotchilar ushbu sport turi boʻyicha musobaqalarni oʻtkazish uchun vaqtincha foydalaniladigan qorli va muzli yoʻl qurishadi. Bunday vaqtinchalik foydalanish mumkin boʻlgan yoʻlaklar Korketrekkeren tepaligida qurilgan deb notoʻgʻri taxmin qilinadi. 1952-yilgi Qishki Olimpiada oʻyinlarida jami 30 ta davlatdan sportchilar tashrif buyuradi, bu koʻrsatkich oʻsha yilga qadar Olimpiya tarixidagi eng yuqori koʻrsatkich edi. Yangi Zelandiya va Portugaliya aynan shu yili birinchi marta Qishki Olimpiya oʻyinlarida ishtirok etishadi.",109,919,18.17,7.22,0.202,0.483,sport,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Nyutonning ikkinchi qonuni,https://uz.wikipedia.org/wiki/Nyutonning_ikkinchi_qonuni,2,"Kattaligi bir xil boʻlgan kuchlar taʼsirida turli massali jismlar erishgan tezlanishlarning qiymatlari jismlarning massalariga teskari proporsional boʻladi. Massasi kattaroq jismning oʻz tezligini saqlash xususiyati yaqinroq namoyon boʻladi. Mazkur xususiyati, yuqorida qayd qilganinganidek jismning inertligidir. Demak, massasi kattaroq jismning inertligi ham kattaroqdir. Shuning uchun jismning massasi uning inertlik oʻlchovi deya olamiz. Har qanday jismning inersial sanoq sistemasida erishadigan tezlanishiga taʼsir etuvchi kuchga toʻgʻri proporsional boʻlib, jismning massasiga esa teskari proporsional boʻladi, yaʼni : a → = F → m {\displaystyle {\vec {a}}={{\vec {F}} \over m}} Mazkur formula dinamikaning asosiy qonuni − {\displaystyle -} Nuyutonning ikkinchi qonunining matematik ifodasini aks ettiradi va undagi tezlanish ( a → ) {\displaystyle ({\vec {a}})} hamda kuch ( F → ) {\displaystyle ({\vec {F}})} vektorlari bir xil yoʻnalgan.",122,947,18.5,6.88,0.216,0.484,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Achchi surilmasi,https://uz.wikipedia.org/wiki/Achchi_surilmasi,1,"Achchi (atchi) surilmasi – Ohangaron daryosi yuqori oqimining chap sohilida 1972-yil bahorida vujudga kelgan ulkan surilma. Sahni 8 km² boʻlgan 800 mln. m hajmdagi togʻ jinsi surila boshladi. Achchi surilmasining dastlabki belgilari 70-yillar avvalida namoyon boʻlgan. Mikrorelyefda eng koʻp jiddiy oʻzgarishlar 1973-yildan boshlangan (yirik yoriqlar paydo boʻldi, turar joy binolari va inshootlar shikastlandi, avtomobil yoʻllari va Ohangaron daryosi koʻprigi deformatsiyalandi). Surilma Teshiktosh shaharchasini, „Yerostigaz“ stansiyasi va Angren shahar quyi qismini bosishi hamda Angren GRESga yeuv beruvchi kanalni toʻsib, koʻmir havzasini yeuv ostida qoldirish xavfini tugʻdirdi. Surilma tezligi dastlab sutkasiga 1-2 mm, keyinroq 17 mm ga yetdi. Dunyoda eng katta surilmalardan biri boʻlgan Achchi surilmasining paydo boʻlishiga u yerda 8 km2 maydonda 1947-yildan shaxta usulida uzluksiz koʻmir qazib olinishi, 1961-yildan koʻmirning bir qismini yer ostida gazga aylantirilishi natijasida boʻshliq paydo boʻlishi, 40-65 m qalinlikda 60 mln. m kon chiqindilari toʻkmasi (otval)ning uyumlanishi, yaʼni nazoratsiz antropogen omillar sabab boʻldi.",147,1149,15.56,6.68,0.364,0.484,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Insult,https://uz.wikipedia.org/wiki/Insult,11,"Qo‘l va oyoqlarda falajlanish bo‘lmaydi, gipotonus, giperrefleksiya, giperesteziya, bemorda ruhiy qo‘zg‘alishlar kuzatiladi. Qorinchalar ichiga qon ketganda nafas olish va yurak ish faoliyatining buzilishlari, yuz terisi ko‘kargan, hushi yo‘qolgan, tana harorati 39°C va undan ham yuqori bo‘ladi. Miyacha yarim sharlariga qon quyilganda bosh aylanish, qusish, ensa va bo‘yinning orqa tomonida og‘riq, nistagm, ataksiya holatlari kuzatiladi. Miya ustunida qon quyilsa, kalla bosh miyanervlarining yadrolari va ularning yo‘llarini zararlaydi. Bunda alternashgan alomatlar (yuzning bir tomonida kalla bosh miya nervlarining falajlanishi bo‘lsa, qarama-qarshi tomonda esa gemiparez) kuzatiladi. Bosh miya to‘qimalariga qon quyilsa, ko‘proq ichki kapsula, o‘rta miya arteriyasida bo‘lsa, umumiy miya belgilari, mahalliy miya belgilari bilan birgalikda keladi.",104,854,20.0,5.89,0.25,0.489,health,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,1952-yilgi Qishki Olimpiada oʻyinlari,https://uz.wikipedia.org/wiki/1952-yilgi_Qishki_Olimpiada_oʻyinlari,13,"Ushbu sport turi boʻyicha oʻtkazilgan 2 yoʻnalishdagi musobaqalarda ham bir xil natija qayd etilib, AQSh va Shveysariya mos ravishda kumush va bronza medallarini qoʻlga kiritishadi. Shveysariyalik Fritz Feierabend ikki va toʻrt kishilik bobsley bahslarida ishtirok etadi. Ushbu sportchi 16 yil davomida 3 ta Olimpiadada ishtirok etgan. 1952-yilgi Qishki Olimpiada musobaqalarida Fritz Feierabend 2 ta bronza medallariga ega chiqib, umumiy hisobda oʻzining Olimpiadadagi toʻrtinchi va beshinchi meddalarini qoʻlga kiritadi. Musobaqa mobaynida bobsley sportchilari uchun hech qanday cheklovlar yoʻq edi, toʻrt kishilik yoʻnalishda ishtirok etuvchi Germaniya jamoasining har bir aʼzosi uchun oʻrtacha vazn 117 kg (258 lb)ni tashkil etgan, bu esa 1952-yilgi Yozgi Olimpiada oʻyinlarining boks boʻyicha chempioni vazniga teng vazn hisoblangan.",110,838,21.0,6.64,0.162,0.495,sport,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Bozor savati tahlili,https://uz.wikipedia.org/wiki/Bozor_savati_tahlili,1,"Bozor savatchasini tahlil qilish — bu supermarketlardagi eng odatiy, shablonli xaridlarni qidirish (assotsiativ qoidalarni qidirish). Bozor savatini tahlil qilish oʻzaro bogʻliq boʻlgan tovarlar kombinatsiyasini aniqlash uchun maʼlumotlar bazalarini tahlil qilish orqali amalga oshiriladi. Boshqacha qilib aytganda, „juftlangan tovarlar“ ni aniqlash amalga oshiriladi. Har bir bunday juftlikda bitta mahsulot asosiy mahsulot boʻladi va u bilan sotib olingan mahsulot hamroh boʻladi. Bunday tahlil juftlashtirilgan mahsulotlarni sotib olish chastotasini, shuningdek, tegishli mahsulotni asosiy mahsulot bilan birga sotib olish ehtimolini aniqlaydi. tovarlar va zahiralar assortimenti optimallashtirish; savdo maydonchalarida tovarlarni joylashtirish; aksiyalarni rejalashtirish (juft mahsulotlarga chegirmalarni taqdim etish);"" tegishli mahsulotlarni ilgari surish hisobiga sotish hajmining oshishi.""",101,897,16.67,7.77,0.27,0.497,economy,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Abxaziya davlat madhiyasi,https://uz.wikipedia.org/wiki/Abxaziya_davlat_madhiyasi,1,"„Aiaaira“ (abxazcha: Aiaaira"";"" „Gʻalaba“) — qisman tan olingan Abxaziya davlatining milliy madhiyasi. Abxaziya davlatining madhiyasi 1992-yilda qabul qilingan. Qoʻshiq matni shoir Gennadiy Alamia tomonidan yozilgan, musiqasi esa Valery Chkadua tomonidan bastalangan. Qoʻshiq matni 1992-yilda Abxaziya mustaqilligini eʼlon qilganidan keyin yozilgan. Madhiyada namuna sifatida qisqa muddatli Gruziya Demokratik Respublikasi (1918-1921) davrida yaratilgan abxaziya inqilobiy qoʻshigʻi „Kiaraz“ (abxazcha: „Karaz“)dan foydalanilgan. 1994-yilda Gruziya bilan mustaqillik uchun urushdan keyin Valeriy Chkadua Abxaziyaning birinchi prezidenti Vladislav Ardzinbaning shaxsiy iltimosiga binoan madhiyani bastalagan. Sergei Prokofiev va Dmitry Shostakovichdan tahsil olgan Chkadua madhiyaga turli xalq folklorlarining motivlarini kiritgan. Bu ish uchun gonorar olishdan bosh tortgan Chkadua qishda madhiyani muzlab, isitilmaydigan uyda yozgan edi, lekin shunga qaramasdan prezidentning rahmati sifatida uy-joy oldi.",114,1004,14.25,7.34,0.412,0.497,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Osiyo qora ayigʻi,https://uz.wikipedia.org/wiki/Osiyo_qora_ayigʻi,12,"Deyarli barcha homilador urugʻlar qish uyqusida boʻladi. Osiyo qora ayiqlari oʻz uylarini oktyabr oyining oʻrtalarida qish uyqusiga tayyorlaydilar va noyabrdan martgacha uxlashadi. Ularning uyalari qazilgan ichi boʻsh daraxtlar (yerdan 60 fut balandlikda), gʻorlar yoki yerdagi teshiklar, ichi boʻsh loglar yoki tik, togʻli va quyoshli yonbagʻirlar boʻlishi mumkin. Ular, shuningdek, qoʻngʻir ayiqlarning tashlab ketilgan uylarida ham joylashishi mumkin. Osiyo qora ayiqlari jigarrang ayiqlarga qaraganda pastroq balandliklarda va kamroq tik yonbagʻirlarda joylashadi. Urgʻochi Osiyo qora ayiqlari inidan erkaklarnikiga qaraganda kechroq, urgʻochi Osiyo qora ayiqlar esa tugʻmagan urgʻochilarga qaraganda kechroq chiqadi. Osiyo qora ayiqlari jigarrang ayiqlarga qaraganda kamroq harakatchan hisoblanadi. Osiyo qora ayiqlarining ovozi keng diapazonga ega, jumladan, xirillash, yigʻlash, boʻkirish, xirillagan tovushlar (baʼzan ovqatlanayotganda eshitiladi) va yaralanganda, xavotirda yoki gʻazablanganda ovoz chiqaradi.",120,1018,14.88,7.34,0.387,0.498,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Nyutonning ikkinchi qonuni,https://uz.wikipedia.org/wiki/Nyutonning_ikkinchi_qonuni,5,"Tezlanish yoʻnalishga ega boʻlgani uchun kuch ham yoʻnalishli kattalik boʻlishi kerak. Tajribalar koʻrsatadiki, jismga ayni bir vaqtda bir necha kuch taʼsir qilganda jismning olgan tezlanishi shu jismga oʻsha kuchlarning vektor yigʻindisiga teng birgina kuch taʼsir qilganda olgan tezlanishiga teng boʻladi. Bundan, kuch vektor ekan degan xulosa kelib chiqadi"";"" kuch vektorining yoʻnalishi shu kuch vujudga keltirgan tezlanishning vektori yoʻnalishi bilan bir xil boʻladi. Shunday qilib, tenglik vektor shaklida quyidagicha yozilishi mumkin: f = k ′ ∗ W {\displaystyle f=k^{\prime }*W} Jismlarning bir-biriga taʼsiri faqat birining ikkinchisiga tezlanish berishidangina iborat boʻlib qolmaydi. Ayrim boshqa taʼsirlar xuddi kuch kabi harakatlanadi va bulardan oʻz navbatidan kuch tushunchasini aniqlashda foydalanish mumkin.",106,822,21.2,6.55,0.179,0.5,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Osiyo qora ayigʻi,https://uz.wikipedia.org/wiki/Osiyo_qora_ayigʻi,15,"Ular koʻpchilik boshqa ayiqlarga, shu jumladan Amerika qora ayiqlariga qaraganda koʻproq yirtqich boʻlib koʻrinadi va tuyoqli hayvonlarni, shu jumladan uy chorva mollarini muntazam ravishda oʻldiradi. Osiyo qora ayigʻining diapazoni Hindistonning markaziy va janubidagi yalqov ayiqlar, Janubi-Sharqiy Osiyodagi quyoshli ayiqlar va Rossiya Uzoq Sharqining janubiy qismidagi jigarrang ayiqlar bilan bir-biriga mos keladi. Osiyo qora ayiqlari vaqti-vaqti bilan yoʻlbarslar va jigarrang ayiqlar hujumiga uchraydi. Maʼlumki, leoparlar ikki yoshdan kichik ayiq bolalarini ovlaydi. Boʻri toʻdalari va Yevrosiyo silovsinlari ham ayiq bolalarining potentsial yirtqichlari hisoblanadi. Osiyo qora ayiqlari odatda Amur leoparlaridan kuchli oʻsimliklar bilan qoplangan joylarda ustunlik qiladi, ochiq joylarda esa leoparlar ustun, ammo bunday uchrashuvlarning natijasi koʻp jihatdan hayvonlarning kattaligiga bogʻliq.",108,905,18.5,7.05,0.261,0.501,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,1952-yilgi Qishki Olimpiada oʻyinlari,https://uz.wikipedia.org/wiki/1952-yilgi_Qishki_Olimpiada_oʻyinlari,26,"Oslo shahri Qishki Olimpiada oʻyinlari uchun ham xuddi shunday anʼanani oʻrnatish uchun Olimpiya bayrogʻini stadionga olib chiqishadi. Oslo meri Brynjulf Bull bayroqni XOQ prezidenti Sigfrid Edströmga topshiradi va bayroq kelgusi Qishki oʻyinlar uchun Oslodan keyingi mezbon shaharga oʻtishi kerakligini eʼlon qiladi. „Oslo bayrogʻi“ nomi bilan mashhur boʻlgan ushbu bayroq oʻshandan beri vitrinada saqlanib kelinadi va har bir Qishki Olimpiada oʻyinlari oʻtkazilinadigan mezbon davlatga olib kelinadi. Bayroq topshirish marosimidan soʻng Olimpiya mash’alasi oʻchirilib, konkida uchish boʻyicha maxsus poyga tashkillashtiriladi va figurali uchish boʻyicha ishtirokchilar koʻrgazmasi namoyish etiladi. Shundan keyin esa 40 ta milliy libos kiygan bolalar muz raqsini ijro etishadi. Ochilish marosimining yakuniy qismida 1952-yilgi Olimpiya oʻyinlarining tugashi munosabati bilan chiroqlar oʻchirilib, 20 daqiqalik mushakbozlik boʻlib oʻtadi. 29 000 oʻrindiqli „Bislett“ stadioni Olimpiadaning markaziy oʻyingohiga aylanadi.",125,1021,17.57,7.06,0.301,0.501,sport,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Insult,https://uz.wikipedia.org/wiki/Insult,1,"Insult (lotincha: insulto — zarba, hujum qilmoq) — bosh miyada qon aylanishning toʻsatdan buzilib, miya toʻqimasining zararlanishi va funksiyasining izdan chiqishi""; miyaga qon quyilishi. Gipertoniya kasalligi, miya tomirlari aterosklerozi, anevrizma, vaskulit va boshqa bir qancha kasalliklar insultga sabab boʻla oladi. Gemorragik va ishemik insultlar farq qilinadi. Gemorragik insult yoki apopleksiyada miyaga qon quyiladi. Garchi insult koʻpchilik odamlarda toʻsatdan paydo boʻlsada, biroq kasallik nishonasi oldindan seziladi. Masalan, gipertoniya kasalligi va aterosklerozda miyaga toʻsatdan, koʻpincha kishi hayajonlanganda qon quyiladi. Baʼzan bosh gʻuvillaydi, ogʻriydi, aylanadi, boshda ogʻirlik seziladi. Qon quyilishi (gemorragiya) miya toʻqimasini yemirib, tegishli funksiyalarni buzadi;"" kishi hushdan ketib, qusadi, yuzi qizaradi, tez-tez chuqur, koʻpincha xirillab nafas oladi, pulsi tarang va siyraklashgan boʻladi, harorati koʻtariladi, siydik va najasi kelmay qoladi yoki beixtiyor chiqib ketadi.",122,1013,15.12,7.07,0.388,0.495,health,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Abxaziya davlat madhiyasi,https://uz.wikipedia.org/wiki/Abxaziya_davlat_madhiyasi,2,"Madhiya Xalq Assambleyasi tomonidan 2007-yil 24-oktabrda Abxaziya Respublikasining „Abxaziya Respublikasining Davlat madhiyasi to‘g‘risida“gi 1873-s — IV-sonli konstitutsiyaviy qonunida rasman qabul qilingan bo‘lib, Prezident Sergey Bagapsh 2007-yil 2-noyabrda imzolagan. S. Bagapsh Prezident lavozimiga saylangandan so'ng, ""Abxaziya Respublikasining Davlat madhiyasi to'g'risida""gi qonun loyihasi e'lon qilindi va ushbu qonun loyihasi 2007-yil 24-oktyabrda uchinchi o'qishda qabul qilindi.. Abxaziya Respublikasining davlat madhiyasi Abxaziya Respublikasining rasmiy davlat ramzi bo'lib, qonunda nazarda tutilgan hollarda ijro etiladigan musiqiy va she'riy asardir. Abxaziya Respublikasining davlat madhiyasi tasdiqlangan musiqiy nashr va matnga qat'iy muvofiq ijro etilishi kerak.",87,782,18.4,7.07,0.228,0.49,culture,False,uz_corpus_wiki_1000_20260723_1141.csv,
wikipedia,Ionlashtiruvchi zarralar oqimining zichligi,https://uz.wikipedia.org/wiki/Ionlashtiruvchi_zarralar_oqimining_zichligi,1,"Nurlanish maydoni deganda fazoning shunday sohasi tushuniladiki, bu sohaning har bir nuqtasiga nurlanishni xarakterlaydigan fizik kattaliklarning maʼlum qiymatlari mos keladi. Ushbu kattaliklar fazoning berilgan sohasida nurlanishning fazo-vaqt boʻyicha taqsimotini aniqlaydi. Biron muhit sirtiga perpendikulyar yoʻnalgan parallel nurlar dastasini qaraylik. d S {\displaystyle dS} birlik yuza orqali oqib oʻtgan zarralar soni d N {\displaystyle dN} ga zarralar oqimining flyuensi deyiladi. F = d N d S {\displaystyle F={\dfrac {dN}{dS}}} Agar qaralayotgan nuqtada nurlanish turli yoʻnalishlar boʻylab tarqalayotgan boʻlsa, u holda natijaviy flyuens har bir yoʻnalish boʻyicha olingan zarralar flyuensining yigʻindisiga teng boʻladi. Bunda nurlanish ixtiyoriy yoʻnalishlarda tarqalishi mumkinligi sababli doira shaklidagi birlik yuza konturi sfera hosil qiladi.",106,860,18.0,6.74,0.287,0.495,science,False,uz_corpus_wiki_1000_20260723_1141.csv,
