"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score","domain"
"wikipedia","(Un)Commentary","https://uz.wikipedia.org/wiki/(Un)Commentary","1","(Un) Commentary – amerikalik qoʻshiqchi Alec Benjaminning ikkinchi studiyo albomi boʻlib, 2022-yilning 15-aprel kuni Elektra Records bilan hamkorlikda chiqarilgan. Albom beshta singlni oʻz ichiga oladi. Ulardan faqatgina „Devil Doesnʼt Bargain“ singli chartlarda natija koʻrsata olgan. Benjamin 2022-yil davomida albomga bagʻishlangan maxsus turni tashkillashtirdi.","43","365","10.5","7.14","0.5","0.469","culture"
"wikipedia","Afrika birligi tashkiloti","https://uz.wikipedia.org/wiki/Afrika_birligi_tashkiloti","1","Afrika birligi tashkiloti (ABT) — Afrika qitʼasidagi 53 davlatni (1994) birlashtiruvchi eng yirik mintakaviy siyosiy tashkilot. 1963-yil 25-mayda Afrika mamlakatlari davlatlari va hukumatlari boshliqlarining Addis-Abeba konferensiyasida tashkil etilgan. Afrika Birligi Tashkiloti Afrika davlatlari hamkorligini mustahkamlash, qitʼadagi mamlakatlar mustaqilligini himoya qilish kabi maqsadlarni koʻzlaydi. Afrikadagi har qaysi mustaqil va suveren davlat ABTga aʼzo boʻlishi mumkin. Asosiy organi Davlatlar va hukumatlar boshliadarining assambleyasi, Vazirlar kengashi, Bosh kotibiyat hamda Vositachilik, yarashtirish va hakamlar komissiyasidan iborat. Davlatlar va hukumatlar boshliqlarining assambleyasi — Afrika Birligi Tashkiloti oliy organi hisoblanadi. Afrika Birligi Tashkiloti maʼmuriy organi — Bosh kotibiyat, unga Bosh kotib rahbarlik qiladi. Vositachilik, yarashtirish va hakamlar komissiyasining vazifasi — Afrika Birligi Tashkiloti aʼzosi boʻlgan davlatlar orasidagi hamma nizolarni tinch vositalar bilan bartaraf etish. ABT qarorgohi — Addis-Abeba (Efiopiya) shahrida.","124","1080","13.22","7.69","0.336","0.469","politics"
"wikipedia","Bolalarda oʻtkir destruktiv pnevmoniya","https://uz.wikipedia.org/wiki/Bolalarda_oʻtkir_destruktiv_pnevmoniya","2","Koʻpincha virus infeksiyasi OʻBDni yoqish mexanizmi boʻlib xizmat qiladi. OʻBDning koʻpgina tasniflanishlari mavjud, ular orasida oddiyligi va amaliyligi bilan ajralib turadigan Yu. F. Isakov (2004) tomonidan taklif qilingan tasniflanish eʼtiborni oʻziga jalb qiladi: I. Oʻpkaning oʻtkir bakterial destruksiyasi (buzilishi): Genez (kelib chiqishi) boʻyicha — birlamchi (aerobronxogen), ikkilamchi (gematogen). Kliniko-rentgenologik shakllar boʻyicha: — oʻpka ichi asoratlari bilan destruksiya (buzilish) (abssesslar (yiringlashlar), bullar (pufakchalar)); — plevral asoratlar bilan destruksiya (buzilish): piotraks (plashsimon, chegaralangan, umumiy — plevra empiemasi (yiringlashi)), piopnevmotoraks va pnevmotoraks (chegaralangan, taranglashgan, taranglashmagan). • Kechishi boʻyicha — oʻtkir, choʻzilgan, septik. II. Oʻtkir distruksiya (buzilish) yakunlari (surunkali shakllari): • oʻpkaning surunkali abssessi (yiringlash); • plevra surunkali empiemasi; • plevra orttirilgan kistalari. 90% atrofida OʻBD oʻpkaning aerobronxogen zararlanishi bilan birlamchi hisoblanadi.","118","1073","10.8","8.14","0.407","0.47","health"
"wikipedia","Insult","https://uz.wikipedia.org/wiki/Insult","6","O‘ng yoki chap tomonda gemiparez yoki gemiplegiya markaziy xarakterda tonusi baland, trofikasi buzilmagan. Pay reflekslarining anizorefleksiyasi, 1— 3—4-kunlari pay reflekslari pasaygan bo‘ladi yoki umuman chaqirilmasligi mumkin. Keyinchalik patologik reflekslari paydo bo‘ladi (Babinskiy, Rassolima). Sezgi sohasining chap yoki o‘ng tomonida gemigipesteziya kuzatiladi. Gipergidroz, ba’zan bemorning hushi karaxt, tezda muloqotga kirisha olmaydi, savollarga javob berishi qiyin kechadi. Motor afaziyasi — bemor gapga tushunadi, lekin gapira olmaydi. Sensor afaziyasi — bemor gapga tushunmaydi hamda gapira olmaydi. Bosh miyaning oldingi arteriyasi zararlanganda bemorning yuzida gemispazm — yuzning bir tomonga tortilib turishi, gemiparez ko‘proq oyoqlarda, gemianesteziya, ataksiya — muvozanatning buzilishi, giperkinez — ixtiyorsiz harakatlar kuzatiladi.","100","857","12.5","7.2","0.41","0.47","health"
"wikipedia","10 Gigabit Internet","https://uz.wikipedia.org/wiki/10_Gigabit_Internet","1","10 Gigabit Internet ( 10GE , 10GbE yoki 10 GigE ) - Internet maʼlumotlarini soniyasiga 10 gigabit tezlikda yuklash imkonini beruvchi kompyuter tarmoq texnologiyalari guruhidir . Birinchi marta IEEE 802.3ae-2002 da belgilangan. Oldingi Internet standartlaridan farqli ravishda 10 Gigabitli tarmoqlar faqat odatda tarmoq qidiruvlariga ulanadigan to'liq ikki qurilma orasidagi aloqani belgilaydi. Yangi avlod internet standartlarida, jumladan, 10 Gigabit Internet (10GbE) texnologiyasida, ilgari ishlatilgan birgalikda foydalaniladigan tarmoq tuzilmalari va CSMA/CD algoritmi qo‘llanilmaydi. Bundan tashqari, 10GbE faqat to‘liq dupleksda ishlaydi — ya’ni ma’lumotlar ikki tomonga bir vaqtda uzatiladi — va u eski tipdagi takrorlovchi qurilmalar (hublar) bilan ishlamaydi. 10-Gigabit Internet standartlari turli ulanishlar (PHY) ilovalarini tavsiflaydi.","104","849","13.86","7.09","0.361","0.47","technology"
"wikipedia","David Bruce (mikrobiolog)","https://uz.wikipedia.org/wiki/David_Bruce_(mikrobiolog)","2","U Ugandada inson uyqu kasalligi epidemiyasini oʻrgangan. Qirollik jamiyati tomonidan uyushtirilgan ikkinchi va uchinchi uyqu kasalligi boʻyicha komissiya boshqaruvchisi sifatida ish olib borgan va u yerda tsetse pashshasi inson va hayvonlarda ushbu kasalliklarining tashuvchisi (vektori) ekanligini aniqlagan. Brucella va u keltirib chiqaradigan kasallik brutsellyoz protozoa bilan birga olimning sharafiga Trypanosoma brucei deb nomlangan. Bruce Avstraliyaning Melburn shahrida shotlandiyalik muhandis David Bruce (Airthdan) va uning rafiqasi Jane Russell Hamilton (Stirlingdan) oilasida tugʻilgan. Ular 1850-yilda shoshilinch ravishda Avstraliyaga koʻchib oʻtishgan. U yolgʻiz farzand boʻgan, besh yoshida oilasi bilan Shotlandiyaga qaytib kelgan. Ular Stirlingdagi 1-Viktoriya maydonida yashashgan. Bruce Stirling oʻrta maktabida tahsil olgan va 1869-yilda Manchesterda shogirdlikni boshlagan.","105","896","13.12","7.29","0.381","0.471","health"
"wikipedia","Osiyo qora ayigʻi","https://uz.wikipedia.org/wiki/Osiyo_qora_ayigʻi","11","Ular kattadan kichikgacha kortejda yurishadi. Ular qoyalarda va daraxtlarda yaxshi alpinistlar boʻlib, ovqatlanish, dam olish, quyoshda toblanish, dushmanlardan qochish va qish uyqusi uchun koʻtarilishadi. Baʼzi keksa ayiqlar koʻtarilish uchun juda ogʻir boʻlishi mumkin. Ularning umrining yarmi daraxtlarda oʻtadi va ular eng katta daraxtda yashovchi sutemizuvchilardan biridir. Osiyo qora ayiqlari daraxtlar bilan oziqlanayotganda oʻzlarining ostiga qoʻyish uchun novdalarni sindirib tashlaydilar, shuning uchun ularning uylaridagi koʻplab daraxtlarning tepalarida uyaga oʻxshash tuzilmalar paydo boʻladi. Osiyo qora ayiqlari oʻn besh fut yoki undan yuqoriroq daraxtlardagi uyalarda qisqa vaqt davomida dam olishadi. Osiyo qora ayiqlari oʻz hududining koʻp qismida qishlashmaydi. Ular oʻzlarining sovuqroq, shimoliy hududlarida qishlashlari mumkin, ammo baʼzi ayiqlar shunchaki pastroq balandliklarga koʻchib oʻtishadi.","110","921","13.75","7.25","0.355","0.471","science"
"wikipedia","1952-yilgi Qishki Olimpiada oʻyinlari","https://uz.wikipedia.org/wiki/1952-yilgi_Qishki_Olimpiada_oʻyinlari","19","Norvegiyalik sportchilar Simon Slåttvik va Sverre Stenersen mos ravishda oltin va bronza medallarini qoʻlga kiritishadi. Stenersen, shuningdek, xuddi shu yoʻnalish boʻyicha 1956-yilgi Olimpiada oʻyinlarida oltin medalni qoʻlga kiritgan. Finlandiyalik Heikki Hasu esa kumush medalni qoʻlga kiritgan holda Norvegiya sportchilarining har uchala medallarini qoʻlga kiritishiga toʻsqinlik qiladi. Holmenkollbakken tepaligida oʻtkaziladigan changʻidan sakrash musobaqalarini kuzatish uchun 100 000 dan ortiq olomon tashrif buyuradi. 1952-yilgi Qishki Olimpiada oʻyinlarida changʻida sakrash sporti boʻyicha faqatgina 1 ta yoʻnalishda musobaqalar boʻlib oʻtadi (24-fevral). Ushbu sport boʻyicha musobaqalarni tomosha qilish uchun sport maydonchasiga Norvegiya Qiroli, shahzoda Harald V va malika Ragnxild ham tashrif buyuradi. Norvegiyalik sportchilar Arnfinn Bergmann va Torbjørn Falkanger birinchi va ikkinchi oʻrinni egallagan holda oltin va kumush medallarga ega chiqishadi.","116","971","16.43","7.15","0.243","0.471","sport"
"wikipedia","Gamilton maydon nazariyasi","https://uz.wikipedia.org/wiki/Gamilton_maydon_nazariyasi","1","Nazariy fizikada Gamilton maydon nazariyasi klassik Gamilton mexanikasining maydon-nazariy analogidir. Bu Lagrangian maydon nazariyasi bilan bir qatorda klassik maydon nazariyasidagi formalizmdir. Bundan tashqari , kvant maydon nazariyasida ilovalar mavjud. Diskret zarrachalar sistemasi uchun Gamiltonian ularning umumiy koordinatalari va koʻpaytma impulslari va, ehtimol, vaqtning funksiyasidir. Continua va maydonlar uchun Gamilton mexanikasi mos emas, lekin koʻp sonli nuqta massalarini hisobga olgan holda va uzluksiz chegarani, yaʼni doimiylik yoki maydonni tashkil etuvchi cheksiz koʻp zarralarni hisobga olgan holda kengaytirilishi mumkin. Har bir nuqta massasi bir yoki bir nechta erkinlik darajasiga ega boʻlgani sababli, maydon formulasi cheksiz koʻp erkinlik darajasiga ega. Gamilton zichligi maydonlar uchun uzluksiz analog hisoblanadi; bu maydonlarning funksiyasi, koʻpaytma „impuls“ maydonlari va, ehtimol, makon va vaqtning oʻzlarini muvofiqlashtiradi.","117","968","16.71","7.11","0.239","0.472","science"
"wikipedia","Gamilton maydon nazariyasi","https://uz.wikipedia.org/wiki/Gamilton_maydon_nazariyasi","3","U umumlashtirilgan koordinatalar bilan tasvirlangan diskret zarralar tizimi uchun Lagranj funksiyasining maydon analogidir. Har bir umumlashtirilgan koordinata mos keladigan umumiy impulsga ega boʻlgan Gamilton mexanikasida boʻlgani kabi, φ(x, t) maydoni Lagranj zichligining vaqt hosilasiga nisbatan qisman hosilasi sifatida aniqlangan π(x, t) ko‘paytma impuls maydoniga ega: π = ∂ L ∂ ϕ ˙ , ϕ ˙ ≡ ∂ ϕ ∂ t , {\displaystyle \pi ={\frac {\partial {\mathcal {L}}}{\partial {\dot {\phi }}}}\,,\quad {\dot {\phi }}\equiv {\frac {\partial \phi }{\partial t}}\,,} bunda ortiqcha nuqta jami vaqt hosilasi d/dt emas, balki vaqt hosilasi ∂/∂t ni bildiradi. Koʻpgina φi(x, t) va ularning koʻpaytmalari πi(x, t) uchun Gamilton zichligi ularning barchasiga bogʻliq: H ( ϕ 1 , ϕ 2 , … , π 1 , π 2 , … , x , t ) = ∑ i ϕ i ˙ π i − L ( ϕ 1 , ϕ 2 , … ∇ ϕ 1 , ∇ ϕ 2 , … , ∂ ϕ 1 / ∂ t , ∂ ϕ 2 / ∂ t , … , x , t ) . {\displaystyle {\mathcal {H}}(\phi _{1},\phi _{2},\ldots ,\pi _{1},\pi _{2},\ldots ,\mathbf {x} ,t)=\sum _{i}{\dot {\phi _{i}}}\pi _{i}-{\mathcal {L}}(\phi _{1},\phi _{2},\ldots \nabla \phi _{1},\nabla \phi _{2},\ldots ,\partial \phi _{1}/\partial t,\partial \phi _{2}/\partial t,\ldots ,\mathbf {x} ,t)\,.} bu yerda har bir koʻpaytma maydon oʻz maydoniga nisbatan aniqlanadi, π i ( x , t ) = ∂ L ∂ ϕ ˙ i . {\displaystyle \pi _{i}(\mathbf {x} ,t)={\frac {\partial {\mathcal {L}}}{\partial {\dot {\phi }}_{i}}}\,.} Umuman olganda, har qanday sonli maydonlar uchun Gamilton zichligining hajm integrali Gamiltonianni uchta fazoviy oʻlchovda beradi: H = ∫ H d 3 x . {\displaystyle H=\int {\mathcal {H}}\ d^{3}x\,.} Gamilton zichligi fazoviy hajm birligi uchun Gamiltonian hisoblanadi.","283","1676","23.67","4.9","0.113","0.472","science"
"wikipedia","Abdulla Oripov","https://uz.wikipedia.org/wiki/Abdulla_Oripov","1","Abdulla Oripov (1941-yil 21-mart – 2016-yil 5-noyabr) – Oʻzbekiston xalq shoiri, “Oʻzbekiston Qahramoni” unvoni sohibi, oʻzbek shoiri, tarjimoni va jamoat arbobi. XX asr oʻzbek adabiyoti va sheʼriyatining taniqli vakili hamda Oʻzbekiston Respublikasining Davlat madhiyasi matni muallifi. Abdulla Oripov 1941-yilning 21-martida Qashqadaryo viloyati, Koson tumanidagi Nekoʻz qishlogʻida tugʻildi. Qishloq Qoʻngʻirtov etagida joylashgan. Otasi Orifboy Ubaydulla oʻgʻli jamoa xoʻjaligi raisi boʻlgan. Onasi Turdixol uy bekasi boʻlgan. Oilada toʻrt oʻgʻil, toʻrt qiz boʻlib, Abdulla oʻgʻillarning kenjasi edi. 1958-yilda oʻrta maktabni oltin medal bilan tamomlagach, Toshkent Davlat universiteti oʻzbek filologiyasi fakultetining jurnalistika yoʻnalishiga oʻqishga kirib, oliygohni ham 1963-yilda imtiyozli diplom bilan yakunladi. Universitetdan soʻng 1963-1967-yillarda ""Yosh gvardiya"" nashriyotida muharrir, 1974-1976-yillarda „Sharq yulduzi“ jurnali boʻlim mudiri; 1976-1982-yillarda Oʻzbekiston Yozuvchilar uyushmasi adabiy maslahatchisi; 1982-1983-yillarda uyushmaning Toshkent viloyati boʻlimi mas’ul kotibi; 1983-1985-yillarda ""Gulxan"" jurnali bosh muharriri; 1985-1996-yillarda Yozuvchilar uyushmasi mas’ul kotibi; 1996-2009-yillarda Oʻzbekiston Yozuvchilar uyushmasi raisi va bir vaqtning oʻzida Oʻzbekiston Respublikasi Mualliflik huquqini himoya qilish davlat agentligi raisi lavozimlarida faoliyat yuritdi. 2009-yildan umrining oxirigacha Oʻzbekiston Yozuvchilar uyushmasi faxriy raisi lavozimini egallagan.","165","1514","16.5","7.3","0.23","0.472","culture"
"wikipedia","After Everything","https://uz.wikipedia.org/wiki/After_Everything","5","Mimi Keene va Benjamin Mascolo esa yangi qahramonlar hisoblangan Natalie va Stephen rollarini ijro etish uchun aktyorlar tarkibiga qoʻshilishdi. Bundan tashqari, Cora Kirk, Rosa Escoda, Jessica Webber va Ella Martinelar ham filmda ikkinchi darajali rollarda ishtirok etish uchun taklif qilindi. Film 2022-yil avgust oyida Portugaliyada maʼlum qilinganidek, avvalgi qism bilan bir vaqtda yashirin tarzda suratga olingan. „After Everything“ 2023-yil 13-sentabrda Amerika Qo‘shma Shtatlarida Voltage Pictures tomonidan tanlab olingan kinoteatrlarda namoyish etildi. Fathom Events 2023-yil 13—14-sentabr kunlari Amerika Qo'shma Shtatlarida filmning maxsus namoyishlarini oʻtkazdi. Filmning raqamli versiyasi 2023-yil 3-oktabrda chiqarildi. U Amazon Prime Video platformasi orqali Buyuk Britaniya va Fransiyada 3-oktabrda, Avstraliya va Yangi Zelandiyada esa 6-oktabrda taqdim etildi.","108","879","15.57","6.62","0.33","0.472","culture"
"wikipedia","2001: A Space Odyssey","https://uz.wikipedia.org/wiki/2001:_A_Space_Odyssey","1","2001: A Space Odyssey 1968-yilda ekranlarga chiqarilgan filmdir. Stanley Kubrick Productions studiyasi tomonidan ishlangan, Metro-Goldwyn-Mayer tomonidan esa tarqatilgan. Film rejissorlari — Stanley Kubrick, ssenariy mualliflari — Kubrick va Arthur C. Clarke. Filmda bosh rollarni Keir Dullea, Gary Lockwood, William Sylvester va Douglas Rain ijro etgan. Film insoniyatning sirli qora monolitlar bilan uchrashishi haqida hikoya qiladi. Birinchisi evolyutsiyaning boshida sodir boʻlgan va vahshiy guruhlar tomonidan asboblarni yaratishga taʼsir qilgan. Endi, kosmik asrda bitta uchrashuv sodir boʻladi, oy yuzasi odamlar oy tuprogʻidan monolitni olib tashlashga harakat qilganda, u Yupiter yoʻnalishi boʻyicha kuchli toʻlqin nurini chiqaradi. Keyinchalik, xuddi shu yoʻnalish boʻyicha maxsus kosmik ekspeditsiya tashkil etildi, jumladan ikkita uchuvchi, bir nechta olimlar anabiozga qoʻshildi va HAL 9000 sunʼiy intellektga ega kompyuter.","118","937","12.89","6.75","0.44","0.472","culture"
"wikipedia","Elastiklik energiyasi","https://uz.wikipedia.org/wiki/Elastiklik_energiyasi","7","L < Lo sifatida siljish qisqartirilsa L − L o = x , {\displaystyle L-L_{o}=x,} u holda Guk qonuni odatiy shaklda yozilishi mumkin: F r = − k x . {\displaystyle F_{r}=-k\,x.} Deformatsiyalangan va ushlab turilgan energiya qayta tiklanadigan kuchni qoʻllanadigan kuchning oʻlchovi sifatida hisoblash uchun Guk qonuni yordamida olinishi mumkin. Bu koʻp hollarda etarlicha toʻgʻri boʻlgan taxminni talab qiladi, maʼlum bir momentda qoʻllanadigan kuchning kattaligi F a natijaviy tiklovchi kuchning kattaligiga teng, lekin uning yoʻnalishi va shuning uchun belgisi boshqacha. Boshqacha qilib aytganda, siljishning har bir nuqtasida Fa = kx deb faraz qilaylik, bu yerda Fa x yoʻnalishi boʻyicha qoʻllanadigan kuchning tarkibiy qismidir.","104","730","20.4","5.79","0.186","0.473","science"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","10","Bunga javoban kontratsepsiya toʻlqini ancha pastladi, ammo butunlay yoʻq boʻlib ketmadi. Mavzuga oid nashrlar soni sezilarli darajada kamaydi. Oz sonli uchraydigan reklamalarda „nikoh yordami“ yoki „gigiyenik vositalar“ kabi evfemizmlardan foydalaniladigan boʻldi. Dorixonalarda prezervativlarni „rezina buyumlar“, bachadon boʻyni qalpoqlarini „bachadon qoʻllab-quvvatlovchilari“ sifatida sotish davom etdi. Asr boshida Greenwich Villageda soʻz erkinligiga qoʻyilgan taqiqlarni bekor qilishga uringan kuchli harakat paydo boʻldi. Ezra Heywood, Moses Harman, D. M. Bennett va Emma Goldman kabi radikallar, feministlar, anarxistlar va ateistlar tomonidan qoʻllab-quvvatlangan bu harakat muntazam ravishda odobsizlikka qarshi qonunlarga va keyinchalik hukumatning Birinchi jahon urushida ishtirok etganligi haqidagi tanqidiy nutqni bostirishga urinishlariga qarshi kurashdilar. Mazkur soʻz erkinligi harakati 1914-yilgacha siyosatga eʼtibor qaratdi va kamdan-kam hollarda kontratsepsiyaga murojaat qildi.","113","1001","12.89","7.4","0.388","0.473","health"
"wikipedia","1952-yilgi Qishki Olimpiada oʻyinlari","https://uz.wikipedia.org/wiki/1952-yilgi_Qishki_Olimpiada_oʻyinlari","17","Changʻi sporti boʻyicha barcha musobaqalar Holmenkollbakken tepaligida oʻtkaziladi. 1948-yilda oʻtkazilgan Olimpiada oʻyinlarida boʻlgani kabi 1952-yilgi oʻyinlarda ham erkaklar oʻrtasida 3 ta: 18 km, 50 km va estafeta yoʻnalishlarida musobaqalar oʻtkaziladi. Aynan shu yilgi oʻyinlar dasturiga Olimpiada tarixida ilk marotaba ayollar oʻrtasida 10 kmlik poyga bahslari kiritiladi. Ushbu sport turi boʻyicha oʻtkazilgan musobaqalarning barcha medallari Shimol mamlakatlaridan tashrif buyurgan ishtirokchilar tomonidan qoʻlga kiritiladi, musobaqaning jami 12 ta medallaridan 8 tasi Finlandiya changʻichilariga nasib qiladi. Finlandiya lik Lydia Wideman changʻi sporti boʻyicha Olimpiya chempionligini qoʻlga kiritgan ilk ayol sportchiga aylanadi. Sportchining jamoadoshlari Mirja Hietamies va Siiri Rantanen mos ravishda kumush va bronza medallarini qoʻlga kiritadi.","103","864","16.17","7.56","0.227","0.473","sport"
"wikipedia","1952-yilgi Qishki Olimpiada oʻyinlari","https://uz.wikipedia.org/wiki/1952-yilgi_Qishki_Olimpiada_oʻyinlari","25","Urilgan gollar soni boʻyicha musobaqada Shvetsiya gʻolib chiqadi, ikkinchi oʻrinni Norvegiya, uchinchi oʻrinni esa Finlandiya terma jamoasi aʼzolari qoʻlga kiritadi. Koptokli xokkey oʻyinlarining ikkitasi „Dæhlenenga“ stadionida, bittasi „Bislett“ stadionida boʻlib oʻtadi. 1952-yilgi Qishki Olimpiada oʻyinlarining yopilish marosimlari avvalgi Qishki oʻyinlarnikidan farqli oʻlaroq, toʻgʻridan-toʻgʻri yakuniy musobaqalardan keyin oʻtkazilmaydi. Yopilish marosimlari 25-fevral dushanba kuni kechqurun „Bislett“ stadionida boʻlib oʻtadi. Ishtirokchilar oʻz mamlakat bayroqlari ostida yopilish marosimida ham xuddi ochilish marosimidagi tartibda stadionga kirib kelishadi. Oʻsha kuni kechqurun ayollar oʻrtasida changʻi poygasi, erkaklar oʻrtasida estafeta bahslari, changʻida sakrash musobaqasi va xokkey oʻyinlari boʻyicha taqdirlash marosimlari boʻlib oʻtadi. 1920-yilgi Yozgi Olimpiada oʻyinlarining yopilish marosimidan boshlab ishlatilina boshlagan „Olimpiya ramzlari“ mezbon shahardan keyingi Olimpiada musobaqalarini qabul qilib oluvchi keyingi mamlakatga topshirilib kelinadi.","117","1084","17.0","7.83","0.168","0.473","sport"
"wikipedia","DNSSEC","https://uz.wikipedia.org/wiki/DNSSEC","4","DNSSEC kengaytiriladigan qilib ishlab chiqilgan boʻlib, mavjud algoritmlarga qarshi hujumlar aniqlanganda, yangilari orqaga qarab mos ravishda kiritilishi mumkin. Quyidagi jadvalda 2013-yil aprel holatiga koʻra eng koʻp ishlatiladigan xavfsizlik algoritmlari aniqlangan.","30","270","15.0","7.73","0.267","0.473","technology"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","45","Federal mandat 2012-yil 1-avgustdan boshlab barcha shtatlardagi barcha yangi tibbiy sugʻurta rejalariga tatbiq etildi. Guttmacher institutining taʼkidlashicha, federal mandat amalga oshirilgunga qadar yigirma sakkizta shtat oʻz mandatlariga ega edi, ular retsept boʻyicha kontratseptivlarni qoplash uchun tibbiy sugʻurta qilishni talab qiladi, ammo federal mandat sugʻurta kompaniyalariga bemorga xarajatlarning bir qismini toʻlashni taqiqlash orqali yangilangan. Burwell v. Hobby Lobby, 573 U. S. ___ (2014) Amerika Qoʻshma Shtatlari Oliy sudi tomonidan chiqarilgan muhim qaror boʻlib, yaqinda joylashgan notijorat korporatsiyalar, agar qonun manfaatlarini ilgari surish uchun kamroq cheklovchi vositalar mavjud boʻlsa, uning egalari diniy eʼtiroz bildiradigan qonundan ozod qilinadi. Bu sudning notijorat korporatsiyasining diniy eʼtiqodga oid daʼvosini birinchi marta tan olishi edi, lekin uning ijrosi „yaqin“ korporatsiyalar bilan cheklangan.","115","947","16.0","7.12","0.277","0.474","health"
"wikipedia","Ekvatorial mintaqa","https://uz.wikipedia.org/wiki/Ekvatorial_mintaqa","3","Qisqa quruq mavsumli oʻrmonlar zonasi mintaqaning kontinental passatlar taʼsir koʻrsatuvchi sharqiy va chekka qismlarida tarqalgan. Baʼzi hududlarda oʻrmonlar kesilib, ekin maydonlari va plantatsiyalarga aylantirilgan. Sernam ekvatorial oʻrmonlarda aholi, asosan, oʻrmonchilik, baliq ovlash, ovchilik va qisman dehqonchilik bilan shugʻullanadi. Ekvatorial mintaqa togʻlarida ham temperatura va yogʻinning yil davomida deyarli bir maromda taqsimlanishi xos. Balandlik ortgan sari traning pasayishi, yogʻin miqdori va havoning siyraklashuvi natijasida 3 ta togʻ gileya mintaqasi ajratiladi. Ulardan yuqorida balandtogʻ ekvator yaylovlari va nival mintaqa joylashgan. Ekvatorial mintaqadagi okeanlarda quyosh radiatsiyasi quruqlikdagidan yuqori. Bulutli kunlar, yogʻin juda koʻp boʻladi, kuchsiz shamollar esadi. Okean yuza qatlamidagi suvlarning shoʻrligi Dunyo okeani oʻrtacha shoʻrligidan kam, plankton koʻp.","106","908","11.67","7.47","0.438","0.474","science"
"wikipedia","Osiyo qora ayigʻi","https://uz.wikipedia.org/wiki/Osiyo_qora_ayigʻi","4","Biologik va morfologik nuqtai nazardan, Osiyo qora ayiqlari yalqov ayiqlar va quyosh ayiqlari erishgan arboreal ixtisoslikning boshlanishini koʻrsatadi. Osiyo qora ayiqlarining karyotiplari boshqa beshta ursin ayiqlarinikiga deyarli oʻxshash va ular jinsga xos boʻlganidek, 74 ta xromosomaga ega. Evolyutsion nuqtai nazardan, Osiyo qora ayiqlari qadimgi dunyo ayiqlari orasida eng kam oʻzgargan ayiqlardir, baʼzi olimlar, ursin ayiqlarining boshqa barcha nasllari ushbu turdan kelib chiqqan deb taʼkidlashadi. Osiyo qora ayiqlari Amerika qora ayiqlarning yaqin qarindoshlari boʻlib, ular bilan Yevropada umumiy ajdod hududi bor. Ikki tur 3 000 000 yil oldin ajralib chiqqan deb taxmin qilinadi, ammo genetik dalillar noaniq. Amerika va Osiyo qora turlari ham qardosh takson hisoblanadi va boshqa ayiq turlariga qaraganda bir-biri bilan chambarchas bogʻliq.","114","856","18.5","6.49","0.216","0.474","science"
"wikipedia","Rosa × kordesii","https://uz.wikipedia.org/wiki/Rosa_×_kordesii","2","Kordesning Söhne tomonidan seleksiya usulida yaratilgan. Bu tetraploid atirgul navlar bir-biri bilan oson chatishadi, lekin diploid ajdodlari bilan chatisha olmaydi. Biologik turlar konsepsiyasi ostida tetraploid gibrid atirgullar va ularning avlodlari uchun Rosa × kordesii yangi tur nomi yaratilgan. Amfidiploid atirgullar diploid duragaylaridan oʻsimliklarning oʻsib borayotgan turlari tanasida kolxitsin nomli purkagichidan foydalangan holda maʼlum maqsadlar asosida yaratilishi mumkin. Biroq, bu natija kam muvaffaqiyatlar beradi, chunki oʻsimlik toʻqimalari turli hujayralardagi turli xil xromosoma oʻlcham va koʻrinishgalariga ega ekanligidir. Amfidiploid atirgullar, shu jumladan Rosa × kordesii, tabiiy tetraploid atirgullar bilan birgalikda naslchilik dasturlarida maʼlum darajada ishlatilgan. Rosa × kordesii petal ekstrakti 5 va 25 °C da saqlanganida kamida 3-4 oy barqaror holatda saqlanadi.","110","904","15.14","7.27","0.302","0.474","science"
"wikipedia","Mirzo Ulugʻbek","https://uz.wikipedia.org/wiki/Mirzo_Ulugʻbek","7","Ulugʻbekning astronomiya boʻyicha eng mashhur shogirdi Ali Qushchi (1474-yilda vafot etgan) edi. Qozizoda Rumiy Ulugʻbek madrasasining eng koʻzga koʻringan muallimi boʻlgan va keyinchalik bu oʻringa astronom Jamshid al-Koshiy kelgan. Ulugʻbek ilm-fan olamida buyuk astronom sifatida mashhur. Bu borada u amalga oshirgan eng buyuk ish „Ziji jadidi Koʻragoniy“ deb nomlangan astronomik jadval sanaladi. Ulugʻbek tibbiyot va musiqaga ham qiziqqan, sheʼrlar ham yozgan. Alisher Navoiyning „Majolis un-nafois“ asarida uning sheʼrlaridan namunalar keltirilgan. Olimdan bizga 4 ta asar meros qolgan: 1) „Ziji jadidi Koʻragoniy“ – astronomiyaga oid; 2) „Bir daraja sinusini aniqlash haqida risola“ – matematikaga oid; 3) „Risolayi Ulugʻbek“ – yulduzlarga bagʻishlangan; 4) „Tarixi arbaʼ ulus“ (Toʻrt ulus tarixi) – tarixga oid.","110","819","14.86","6.36","0.394","0.475","culture"
