"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score","domain"
"wikipedia","Islomiy qabul qilish","https://uz.wikipedia.org/wiki/Islomiy_qabul_qilish","1","Islomni qabul qilish, Islomda maʼlum boʻlgani kabi qaytish, bu Islomni din yoki eʼtiqod sifatida qabul qilishdir. Qabul qilish uchun rasmiy shahodat bayonoti talab qilinadi, bunda potentsial konvert shunday deydi: „Haqiqatan ibodatga loyiq yagona Zot — Alloh va Muhammad — Allohning elchisidir“. Eʼtiqodni daʼvat qilish Islomda „dawah“ deb ataladi va diniy targʻibotlar diniy paydo boʻlishidan beri 7-asrda boshlanadi. Islomga kirganlar „konvertlar“, „qaytganlar“ yoki „yangi musulmonlar“ deb ataladi. Koʻplab islomga kirganlar oʻzlarini „qaytganlar“ deb atashni afzal koʻrishadi, bu hadisga tayangan holda, odamlar tugʻilishida musulmon boʻlishadi, ammo faqat oʻsgan muhit sababli eʼtiqoddan chetga chiqishadi. Insonlarning tabiiy Islom holatiga boʻlgan ishonchi „fitra“ deb ataladi.","100","784","16.33","6.66","0.398","0.504","other"
"wikipedia","Abu Muslim","https://uz.wikipedia.org/wiki/Abu_Muslim","5","Bularning soʻnggi aks-sadosi Muqanna qoʻzgʻoloni hisoblanadi. Abu Muslim haqida Marvda udum boʻlgan rivoyat, afsonalar keyinchalik fors tilida (uning turkiycha varianti ham bor) yozilgan xalq romani — „Qissai Abu Muslim“ (oʻzbekcha „Abu Muslim jangnomasi“)ga asos boʻlgan.","35","272","18.0","6.25","0.361","0.505","culture"
"wikipedia","Abssess","https://uz.wikipedia.org/wiki/Abssess","4","Sovuq abssess suyaklar va boʻgʻimlar sil bilan zararlangan hollarda paydo boʻladi. Sovuq abssessda flyuktuatsiya boʻladi, ammo oʻtkir yiringli yalligʻlanishning hamma belgilari sezilmaydi. Dastlabki davolash davrida abssessni chegaralash maqsadida issiq muolajalar (isituvchi kompresslar, grelka, sollyuks, UVCH) va tinchlik rejimi qoʻllanadi. Flyuktuatsiya aniqlangan hollarda esa jarrohlik yoʻli bilan davolash-abssessni kesish zarur. Operatsiyani mahalliy ogʻriqsizlantiradigan yoki venaga yuboriladigan narkoz ostida amalga oshirish mumkin. Abssess boʻshligʻiga drenaj yaxshilab qoʻyilishi uchun kesish yetarli darajada keng boʻlishi lozim. Drenaj uchun dokadan qilingan tamponlardan, turli oʻlchovlardagi polexlorvenil naychalaridan yoki rezina qoʻlqop drenajlaridan foydalaniladi. Shuni unutmaslik kerakki, qon va yiringni oʻziga singdirib olgan tamponlar xuddi tiqin kabi jarohatdan oqib chiqayotgan suyuqlik uchun oʻtib boʻlmas bir toʻsiqqa aylanadi.","109","958","13.75","7.57","0.445","0.506","health"
"wikipedia","Burun","https://uz.wikipedia.org/wiki/Burun","1","Burun — odam va umurtqali hayvonlar nafas yoʻllarining boshlangʻich qismi va hid bilish aʼzosi. Ovoz chiqarish va soʻzlashda rezonator vazifasini oʻtaydi (ovozni kuchaytiradi va unga ohang beradi); tashqi burun, burun boʻshligʻi va burunning yondosh boʻshliqlariga boʻlinib, yondosh boʻshliqlar burun boʻshligʻiga tor teshiklar orqali ochiladi. Tashqi burun suyaktogʻay skeletidan tuzilgan. Togʻay toʻqima borligi tufayli tashqi burun egiluvchan. Burun terisi bagʻrida yogʻ bezlari bor. Burun boʻshligʻi (Cavitas nasi) yupqa toʻsiq orqali ikki boʻlakka ajralgan boʻlib, kataklar orqali tashqi muhit bilan, xoana orqali esa burun-halqum bilan tutashadi. Burun boʻshligʻining tubi qattiq tanglay suyagi hisoblanib, yuqori devori gʻalvirsimon yupqa suyak plastinkadan iborat, hidlov nervining tolalari shu plastinka teshiklaridan oʻtib, burun boʻshligʻiga kiradi.","108","860","15.43","6.78","0.435","0.506","health"
"wikipedia","Abdulloh Ahmad Badaviy","https://uz.wikipedia.org/wiki/Abdulloh_Ahmad_Badaviy","1","Abdulloh bin Ahmad Badaviy (1939-yil 26-noyabrda tugʻilgan) – malayziyalik siyosatchi. U 2003—2009-yillarda Malayziyaning beshinchi Bosh vaziri boʻlib ishlagan. Abdulloh Ahmad Badaviy shuningdek, Malayziyadagi eng yirik siyosiy partiya (oʻsha paytda) Birlashgan Malayziya Milliy Tashkilotining (BMMT) oltinchi prezidenti boʻlgan va Barisan National (BN) boshqaruvchi parlament koalitsiyasiga rahbarlik qilgan. U norasmiy ravishda Pak Lah nomi bilan tanilgan, Pak „amaki“ yoki „janob“ degan maʼnoni anglatadi, Lah esa uning „Abdulloh“ ismidan olingan. Abdulloh Ahmad Badaviy 1978-yildan 2013-yilgacha Kepala Batas uchun ketma-ket sakkiz muddat parlament aʼzosi yaʼni deputat boʻlib xizmat qilgan. Abdulloh Ahmad Badaviy davlat vazirliklarida ishlagan davrida uning hukumati iqtisodiy-siyosat va ish faoliyati, jumladan, inflyatsiya va yashash narxining oshishi bilan bogʻliq xavotirlar sababli koʻplab tanqidlarga uchragan.","111","922","18.67","6.75","0.295","0.506","politics"
"wikipedia","Allopatrik turlanish","https://uz.wikipedia.org/wiki/Allopatrik_turlanish","1","Allopatrik turlanish yoki allopatrik turlar hosil boʻlishi – shuningdek, geografik turlar hosil boʻlishi, vikariant turlar hosil boʻlishi yoki tarixiy nomi bilan gantel modeli deb ham ataladi. Bu — populyatsiyaning geografik jihatdan ajralib qolishi natijasida yangi biologik turlarning paydo boʻlish jarayonidir. Bunday izolyatsiya genlar almashinuviga (genlar oqimiga) toʻsqinlik qiladi yoki uni butunlay toʻxtatadi. Tabiatda geografik toʻsiqlar turli yoʻllar bilan paydo boʻlishi mumkin: materiklar dreyfi, togʻ tizmalarining koʻtarilishi, yangi orollar yoki suv havzalarining shakllanishi shular jumlasidandir. Shuningdek, inson faoliyati (qishloq xoʻjaligi, yirik qurilishlar) ham turlarning tarqalish hududini boʻlib yuborishi mumkin. Natijada yagona tur populyatsiyasi bir-biridan ajralgan guruhlarga boʻlinadi. Bu guruhlar vaqt oʻtishi bilan turlicha tabiiy tanlanish bosimiga duch keladi, genetik dreyfni boshdan kechiradi va ularning genofondida mustaqil ravishda mutatsiyalar toʻplanadi.","118","998","16.71","7.34","0.333","0.506","science"
"wikipedia","Ruslan Grinberg","https://uz.wikipedia.org/wiki/Ruslan_Grinberg","2","Moskva davlat universiteti siyosatshunoslik fakultetining davlat siyosati kafedrasida, Moskva davlat universitetining Moskva iqtisodiyot maktabida va Chexov nomidagi Moskva davlat texnika universiteti maktab-studiyasining menejment va ijro sanʼati iqtisodiyoti kafedrasida dars beradi. Moskva iqtisodiy forumi hamraisi. „Oʻzgarishlar dunyosi“ jurnalining bosh muharriri, „Iqtisodiyot masalalari“ jurnalining tahrir hay’ati aʼzosi. Rossiya yahudiylari kongressi jamoatchilik kengashi aʼzosi, Xalqaro menejment akademiyasi akademigi. 2007-yilda Abalkinning taklifiga koʻra, u International N. D. Kondratiyev Foundation prezidenti lavozimida uning oʻrnini egalladi. 2022-yil fevral oyida u rossiyalik olimlar va ilmiy jurnalistlarning Rossiyaning Ukrainaga bostirib kirishini qoralagan va Rossiya qoʻshinlarini Ukraina hududidan olib chiqishga chaqirgan ochiq maktubiga imzo chekdi. 2015-yilda jurnalist Lev Moskovkinning yozishicha, „Moskovskaya pravda“ gazetasining Oliy maktab professorlarining Kondratev sikllarini rad etish sabablari haqidagi savoliga javob berar ekan, Grinberg „Oliy maktab professorlarining mafkurasini yoqtirmasligini“ taʼkidladi.","124","1152","14.0","7.85","0.413","0.507","economy"
"wikipedia","Fosfolipidlar","https://uz.wikipedia.org/wiki/Fosfolipidlar","1","Fosfolipidlar, fosfatidlar — murakkab lipidlar, molekulalarida fosfat kislota qoldiqlari boʻladi. Fosfolipid tarkibiga glitserin, yogʻ kislotalari, aldegidlar va azotli birikmalar (xolin, etanolamin, serii) kiradi. Glitserofosfatidlar [fosfatidilxolin (letsitin), fosfatidiletanolamin (kefalin), fosfatidilserin, fosfatidilinozit, kardiolipin] va fosfosfingolipidlar — fingomiyelinlar Fosfolipidning muhim vakillari. Fosfolipid tabiatda keng tarqalgan. Asosiy struktura komponentlari sifatida hayvonlar, oʻsimliklar va mikroorganizmlar xujayra membranalari tarkibiga kiradi. Oqsillar bilan lipoprotein komplekslar hosil qiladi. Fosfolipid dan tashqari fosfonolipidl a r ham maʼlum, bularda fosfor atomi azot asosiga (xolin va etanolaminga) R—S kovalent bogʻ orqali birikkan. Bu birikmalar mollyuskalar va bakteriyalarda topilgan.","87","829","10.75","8.26","0.523","0.507","science"
"wikipedia","1498-sonli „Moskva xalqaro maktabi“","https://uz.wikipedia.org/wiki/1498-sonli_„Moskva_xalqaro_maktabi“","2","Maktab dasturlari Maktabda quyidagi dasturlar faol ravishda amalga oshiriladi: Turli ekskursiyalar; Taʼtil davridagi tadbirlar; Taʼlim sohasidagi turli tadbirlar. Shuningdek, maktabning oʻz gazetasi ham chop etiladi, unda Maktabning har bir oʻquvchisi oʻz maqolasini eʼlon qilishi yoki sharh qoʻshishi mumkin.","38","309","19.0","6.97","0.263","0.507","education"
"wikipedia","Asinxron generator","https://uz.wikipedia.org/wiki/Asinxron_generator","1","Asinxron generator — Generator rejimida ishlaydigan asinxron mashina; mexanik energiyani elektr energiyasiga aylantirib beradi. Asinxron generator xarakatlantiruvchi dvigatel yordamida magnit maydon yoʻnalishida katta tezlik bilan aylantiriladi. Bu vaqtda Asinxron generator rotorinint sirpanishi manfiy boʻlib qoladi, mashina valida tormozlovchi moment vujudga keladi va energiyasini tarmoqqa berib, generator sifatida ishlaydi. Asinxron generatordan kichik quvvatli yordamchi elektr tok manbai va tormozlash qurilmasi sifatida foydalaniladi.","61","543","15.0","7.92","0.367","0.508","science"
"wikipedia","David Bruce (mikrobiolog)","https://uz.wikipedia.org/wiki/David_Bruce_(mikrobiolog)","1","General-mayor Ser David Bruce (1855-yil 29-may — 1931-yil 27-noyabr) Avstraliyada tugʻilgan ingliz patolog va mikrobiologi boʻlib, tropik tibbiyotga hissa qoʻshgan. 1887-yilda u hozir Brucella deb ataladigan Malta isitmasi bakteriyani topdi. 1894-yilda u Trypanosoma brucei nomli oddiy parazitni nagana kasalligining (hayvonlarning tripanosomiazi) qoʻzgʻatuvchisi sifatida aniqlaydi. Armiya Tibbiyot Xizmati va Qirollik Armiyasi Tibbiyot Korpusida ishlagan Brucening asosiy ilmiy hamkori uning mikrobiolog rafiqasi Mary Elizabeth Bruce boʻlib, u bilan birga oʻzining 172 ta maqolasidan oʻttizga yaqin texnik maqolalarini nashr etgan. 1886-yilda u Malta isitmasi deb nomlangan kasallikni tekshirish boʻyicha komissiya raisi boʻlib, u sabab ma'lum bir bakteriyani aniqlaydi. Keyinchalik, rafiqasi bilan birga Zululandda nagana deb nomlangan hayvonlar kasalligining tarqalishini tekshirdi va buni keltirib chiqaruvchi protozoa parazitini topdi.","114","941","18.83","6.88","0.283","0.508","health"
"wikipedia","Alpomish","https://uz.wikipedia.org/wiki/Alpomish","3","Qoʻngʻirot qabilasining turli hududlarga siljishi va ularning yangidan shakllanayotgan xalqlar tarkibiga kira borishi natijasida doston boshqa urugʻ va elatlarga ham oʻtib, ularning epik anʼanalari asosida qayta ishlana borib, juda keng tarqaldi va nihoyat, uning yaratilishida ota-bobolari ishti-rok etgan har bir xalqning oʻz eposiga aylandi. „Alpomish“ dostonining ogzaki epik anʼanalarda bizgacha yetib kelgan nusxalari IX-X asrlarda yaratilgan. Ammo bunday xulosa dostonga asos boʻlgan syujet va yetakchi motivlarning mifologik va tarixiy-hayotiy ildizlari qadimgi davrlarga — miloddan avvalgi zamonlarga taqalishini inkor etmaydi. Doston syujet tarkibida islomgacha boʻlgan karashlar va mifologik qatlam mavjud. Undagi mifologik qatlam esa, kad. turmush tarzining badiiylashtirilgan va ideallashtirilgan koʻrinishlaridir. „Alpomish“ variantlari 1922-yildan yozib olina boshlangan.","106","886","15.57","6.94","0.422","0.508","culture"
"wikipedia","Andrea Botez","https://uz.wikipedia.org/wiki/Andrea_Botez","1","Andrea Cecilia Cristina Botez (2002-yil 6-aprelda tugʻilgan) — Kanadadagi ruminiyalik shaxmatchi, Twitch strimeri va YouTuber. BotezLive Twitch kanalida Botezning otasi, jamoa tomonidan „Papa Botez“ nomi bilan tanilgan Andrea Botez Kanadaga koʻchib oʻtish tarixini aytib berdi. U rafiqasi bilan Ruminiya Sotsialistik Respublikasidan qochib Kanadaga koʻchib oʻtdi, Andreaning katta singlisi Aleksandra Dallasda tugʻilgan. Botezlar oilasi Texasga koʻchib oʻtdi, u yerda ikkala opa-singil maktabni tugatdi. Ularning otasi Aleksandra va Andreani olti yoshida shaxmat bilan tanishtirdi va u ularni mashq qilishni boshladi. Shaxmat boʻyicha mashgʻulotlarning boshida Andrea shaxmat boʻyicha yoshlar oʻrtasidagi jahon chempionati kabi yirik turnirlarda qatnashayotgan otasi va singlisini kuzatib bordi, bu esa Andreani shaxmatga jiddiy yondashishga undadi.","105","849","17.5","6.87","0.343","0.508","technology"
"wikipedia","Aholi jon boshiga YIM (XQP) ga koʻra davlatlar roʻyxati","https://uz.wikipedia.org/wiki/Aholi_jon_boshiga_YIM_(XQP)_ga_koʻra_davlatlar_roʻyxati","3","YaIM (XQP) va kishi boshiga toʻgʻri keladigan YaIM (XQP) odatda xalqaro dollar bilan oʻlchanadi, bu AQSh dollarining Amerika Qoʻshma Shtatlaridagi xarid qobiliyatiga teng boʻlgan taxminiy valyutasidir. Barcha raqamlar amaldagi xalqaro dollar bilan berilgan va eng yaqin butun songa yaxlitlangan. Jadval dastlab har bir mamlakat yoki hududni ularning soʻngi mavjud yil maʼlumotlari bilan reytinglaydi va har qanday manbalardan qayta reytinglanishi mumkin. Koʻplab Yevropa mamlakatlarida yashirin iqtisodiyotning ulushi sezilarli darajada, yalpi ichki mahsulotning (YaIM) 10 foizidan 40 foizgacha oʻzgaradi. 2014-yildan boshlab, rasmiy statistika organi Eurostat Yevropa Ittifoqi aʼzolarini ayrim noqonuniy faoliyatlarni YaIM ning ulushiga kiritishni tavsiya qilib keladi. Turli joylarda kishi boshiga YaIM farq qilishiga koʻplab tabiiy iqtisodiy sabablar mavjud (masalan, neft va gazga boy joylar).","114","897","18.67","6.76","0.304","0.509","economy"
"wikipedia","Islomiy qabul qilish","https://uz.wikipedia.org/wiki/Islomiy_qabul_qilish","2","Islomni qabul qilish uchun inson shahodatni eʼlon qilishi kerak, yaʼni musulmonlarning eʼtiqod bayonoti („ibodatga loyiq yagona Zot — Alloh va Muhammad — Allohning elchisidir“, arabcha: أَشْهَدُ أَن لا إِلٰهَ إلَّا الله و أَشْهَدُ أَنَ مُحَمَّدًا رَسُول الله) Islomda sunnat hisoblangan, Qurʼonda zikr qilinmagan, lekin hadislarda tilga olingan. Koʻpchilik ulamo qarashlariga koʻra, musulmon boʻlganidan keyin sunnat qilish shart emas. Da'vat (دعوة (arab tili), ar) — bu odamlarni Islomni qabul qilishga taklif qilishdir. Islomiy ilohiyotga koʻra, daʼvatning maqsadi musulmonlar va musulmon boʻlmaganlarni Allohni Qurʼon va Muhammadning sunnati orqali tushunishga chaqirishdir. Da'vat „Allohga chaqiriq“ sifatida Muhammad orqali Qurʼon xabarini tarqatish vositasi boʻlgan. Muhammaddan soʻng, uning izdoshlari va musulmon jamoasi masʼuliyatni oʻz zimmasiga oldi.","110","861","15.67","7.01","0.415","0.509","other"
"wikipedia","Bolalarda oʻtkir destruktiv pnevmoniya","https://uz.wikipedia.org/wiki/Bolalarda_oʻtkir_destruktiv_pnevmoniya","5","Bullar shakllanish vaqtida bolaning umumiy holati yaxshilanadi, isitmalash toʻxtaydi, ishtaha yaxshilanadi, periferik qon ahvoli normallashadi. Nafas yetishmovchiligi kasallikning bu shakli uchun xos emas. Koʻpgina kuzatuvlarda konservativ davolash (yoʻnaltirilgan antibiotik terapiya) samarali boʻladi, bullalar issiz yoʻqoladi. Oʻpkada absedirlanish (yiring paydo boʻlish) kechikkan diagnostika va notoʻgʻri davolashda infiltratsiya bosqichida rivojlanadi. Abssesslar turli kattalikda va lokallashuvda boʻlishi mumkin, baʼzan ikkala oʻpkada ham topiladi. Bronxda drenirlangan va drenirlanmagan shakllar farqlanadi. Ikkinchi shakl nisbatan ijobiy kechadi. Rentgenogrammada drenirlangan abssess bronxda suyuqlik darajasi bilan qoralashgan dumaloq shakllar namoyon boʻladi Drenirlanmagan abssessni infiltratdan ajratish qiyin. Bunday holatlarda Doppler usulida rangli kartogramma bilan exoskanerlash va infiltrat sohasining nisbatan exozichligi (exogistogrammalar) aniqlanishi dalil boʻladi.","105","990","11.67","8.25","0.495","0.51","health"
"wikipedia","Qiyosiy siyosat","https://uz.wikipedia.org/wiki/Qiyosiy_siyosat","3","Soʻnggi paytlarda submilliy taqqoslashlarga boʻlgan qiziqish va uning qiyosiy siyosatga foydasi sezilarli darajada oshdi. Agar submilliy tadqiqotlar boʻlmaganida, biz siyosatshunoslikdagi asosiy ishonchli masalalar haqida kamroq bilgan boʻlardik. Submilliy tadqiqotlar siyosatni oʻrganishga muhim metodologik, nazariy va mazmunli gʻoyalarni taqdim etadi. Koʻpincha milliy darajadagi diqqat bilan yashiringan muhim voqealarni submilliy tadqiqotlar orqali tushunish osonroq. Misol tariqasida, davlat institutlarining mavjudligi taʼsiri yoki qiymati kamaygan mamlakatlar ichidagi mintaqalar boʻlishi mumkin. Qiyosiy siyosat nomi fanning qiyosiy metod bilan tarixiy bogʻlanishini anglatadi, quyida batafsil tavsiflanadi. Arend Lijphartning taʼkidlashicha, qiyosiy siyosat oʻz-oʻzidan substantiv yoʻnalishga ega emas, aksincha, uslubiy yoʻnalishga ega. Piter Meyr va Richard Rouz biroz boshqacha taʼrifni ilgari suradilar, qiyosiy siyosat mamlakatlarning siyosiy tizimlarini oʻrganishga mohiyatan eʼtibor qaratish hamda umumiy tushunchalar yordamida ushbu mamlakatlar oʻrtasidagi oʻxshashlik va farqlarni aniqlash va tushuntirish usuli bilan belgilanadi.","128","1149","16.12","7.79","0.333","0.51","politics"
"wikipedia","Bolalarda oʻtkir destruktiv pnevmoniya","https://uz.wikipedia.org/wiki/Bolalarda_oʻtkir_destruktiv_pnevmoniya","4","Gemogrammada leykositoz neytrofil siljishlar va yuqori EChT bilan ifodalangan. Umumiy alomatlarning ustunligi kasallik diagnostikasini qiyinlashtiradi. Zarur diagnostika uchun oʻpkaning rentgenogrammasi va exoskanerlanishi hal qiluvchi usul boʻlib xizmat qiladi. Diagnostika va toʻgʻri davolash usulini tanlashning qiyinligini hisobga olgan holda, biz OʻBD shakllari klinikodiagnostik xususiyatlarining murakkabligi va asoratlar ogʻirligi oʻsib borishi tartibini alohidaalohida izohlashni maqsadga muvofiq deb topdik. OʻBDning bullyoz shakli, ayniqsa, yengil kechishi va ijobiy yakuni bilan ajralib turadi. OʻBDning patomorfologik bu shakli rentgenogrammada yaxshi koʻrinadigan, bullalar — dumaloq shakldagi havo boʻshliqlarining turli kattaliklarda va joylarda hosil boʻlishi bilan kichik bronx va bronxiolalar devorining uzilishi bilan mikroabssesslarning shakllanishida xarakterlanadi. Jarayonning ijobiy kechishi bullarda yiring yoʻqligi tufayli boʻladi.","106","958","15.0","8.01","0.371","0.512","health"
"wikipedia","Amfoterisin B","https://uz.wikipedia.org/wiki/Amfoterisin_B","4","Davolash kursi 10 kun. Agar 1-2 haftadan soʻng terapevtik taʼsir boʻlmasa, unda tashxisni va keyingi davolash taktikasini qayta muhokama qilish kerak. Amfoteritsin B ning transmembran ion kanallarini hosil qilishi va membranani samarali depolarizatsiya qilish qobiliyati uni „teshilgan yamoq“ konfiguratsiyasida yamoq-qisqich texnikasida membrana oqimlarini oʻrganish uchun foydalanish imkonini beradi.Bundan tashqari, amfoteritsin B tomonidan hosil qilingan kanallarning oʻzi membrana oʻtkazuvchanligini oʻrganishda namunaviy obyekt boʻlib xizmat qildi","64","553","16.0","7.45","0.375","0.512","science"
"wikipedia","Budjet","https://uz.wikipedia.org/wiki/Budjet","2","Budjet munosabatlari davlatning markazlashtirilgan pul mablagʻlari jamgʻarmasida moddiylashadi. Bu jamgʻarma taqsim qilinishi sababli uning shakllanishi va sarflanishi qiymat xarakati orqali ifoda etiladi. Bu jarayon davlat tomonidan yigʻiladigan va sarflanadigan pul resurslari oqimlari koʻrinishiga ega boʻladi. Oʻz iqtisodiy mohiyatiga koʻra davlat budjeti – bu iqtisodiyot, ijtimoiy-madaniy tadbirlar, mudofaa va davlat boshqaruvi extiyojlarini moliyalashga moʻljallangan budjet jamgʻarmasini shakllantirish hamda, undan foydalanish masalalarida milliy daromadni qisman milliy boylikni ham qayta taqsimlash borasida davlat bilan yuridik va jismoniy shaxslar oʻrtasida yuzaga keladigan pul munosabatlaridir. Byudjet (ing. budget – hamyon, mablagʻ) – belgilangan muddat (yil, kvartal) uchun ishlab chiqilgan, meʼyorlashtirilgan hamda qonuniy ravishda tasdiqlangan daromadlar va harajatlar yigʻindisi.","103","902","16.83","7.72","0.317","0.513","economy"
"wikipedia","Boʻyalgan laylak","https://uz.wikipedia.org/wiki/Boʻyalgan_laylak","1","Boʻyalgan laylak yoki Hind tumshugʻi (lotincha: Mycteria leucocephala) — laylaklar oilasiga Amerika tumshuqlilari (Mycteria) urugʻi mansub qush. Ular Hindiston yarimorolidagi Himoloydan janubda joylashgan va Janubi-Sharqiy Osiyogacha choʻzilgan tropik Osiyo tekisliklarining sersuv yerlarida yashaydi. Katta yoshlilarning oʻziga xos pushti uch qavatli patlari ularga shu nom bilan atalishiga sabab boʻlgan. Ular daryolar yoki koʻllar boʻyidagi sayoz suvlarda gaza boʻlib oziqlanishadi. Ular yarim ochiq tumshuqlarini suvga botiradilar va ularni u yoqdan-bu yoqqa supuradilar va mayda baliqlar teshishi bilan ularni ushlab oladi. Ular sayr qilib yurganlarida, yashiringan baliqlarni suvga chiqarish uchun oyoqlari bilan suvni aralashtiradilar. Ular koloniya sifatida daraxtlarga, koʻpincha boshqa suv qushlari bilan birga joylashadilar.","102","835","14.71","6.96","0.476","0.513","science"
"wikipedia","Havaskor boks","https://uz.wikipedia.org/wiki/Havaskor_boks","10","Amerika Qo‘shma Shtatlari turnirlari va chempionatlari (Jahon boksiga aloqadorlaridan tashqari), Yevropadagi turnirlardan farqli o‘laroq, odatda kumush va bronza medallarini 2- va 3-o‘rinlar uchun bermaydi, chunki ular faqat g‘oliblarni mukofotlaydi. G'olibga esa ""Oltin qo‘lqoplar"" topshiriladi. Bu professional boksga o'xshash bo‘lib, unda ham ""ikkinchi o‘rin"" yoki ""uchinchi o‘rin"" kabi atamalar qo‘llanilmaydi, faqat ""chempion"" va ""challenger"" kabilar mavjud. 2016-yil mart oyida 1982-yildan beri ishlatiladigan himoya bosh qurilmasi janglarda bosh qurilmasiz janglarga qaraganda ko‘proq bosh chayqalishi tufayli erkaklar musobaqasidan olib tashlandi. Bu chetlatish ayollar musobaqalariga ta’sir qilmadi, chunki AIBA uning ayollarga ta’siri haqida yetarli ma’lumot yo‘qligini e’lon qildi. Bu qaror 2016-yilgi Yozgi Olimpiya o‘yinlarida qabul qilingan. 1990-yillarda bir necha marta, asosan, postsovet davlatlaridan bo‘lgan professional bokschilar havaskor faoliyatini davom ettirdilar, xususan: Nikolay Kulpin va Oleg Maskaev 1993-yilda, Nikolay Valuev 1994-yilda, Ruslan Chagayev 1998-yilda. 2016-yil iyun oyida AIBA professional bokschilarga Olimpiya o‘yinlari va boshqa havaskor boks turnirlarida ishtirok etishga ruxsat berdi.","146","1234","20.38","6.1","0.301","0.514","sport"
"wikipedia","IOS 14","https://uz.wikipedia.org/wiki/IOS_14","4","Kuzatuvchilar veb-saytlarda kuzatish uchun avtomatik ravishda bloklanadi. Endi Safari -da sayt shaxsiy maʼlumotlarni qanday himoya qilishini koʻrsatadigan „Maxfiylik tafsilotlari“ bandi mavjud. iOS 14 quyidagi qurilmalar tomonidan quvvatlanadi: iPhone 6S / 6s Plus iPhone SE iPhone 7/7 Plus iPod touch (7-avlod) iPhone 8/8 Plus iPhone X iPhone XR iPhone XS / XS Maks iPhone 11/11 Pro / 11 Pro Maks iPhone SE (2-avlod) iPhone 12 / iPhone 12 mini / iPhone 12 Pro / iPhone 12 Pro Maks Ishlab chiquvchining beta-versiyasi 2020-yil 22-iyunda, ommaviy beta-versiyasi esa 2020-yil 9-iyulda chiqarildi. Rasmiy nashr 2020-yil 16-sentabrda boʻlib oʻtdi.","94","643","20.5","5.8","0.317","0.514","technology"
"wikipedia","Aholi jon boshiga YIM (XQP) ga koʻra davlatlar roʻyxati","https://uz.wikipedia.org/wiki/Aholi_jon_boshiga_YIM_(XQP)_ga_koʻra_davlatlar_roʻyxati","2","Bir necha tashkilotlar tomonidan bitta mamlakat uchun berilgan maʼlumotlar farqlanishi mumkin, shuning uchun ular ehtiyotkorlik bilan qoʻllanishi zarur. Milliy boyliklarni taqqoslash koʻpincha nominal YaIM va jamgʻarmalar (faqat daromad emas) asosida amalga oshiriladi, ammo bu turli mamlakatlardagi yashash qiymatidagi farqlarni aks ettirmaydi; shuning uchun XQP asosida hisoblash davlatlarning yashash standartlari oʻrtasidagi farqlarni taqqoslashda ustunlik beradi. Chunki XQP mamlakatlarning nisbiy yashash qiymati va faqat valyuta kurslaridan foydalanish oʻrniga inflatsiya darajasini ham hisobga oladi, bu esa real daromadlardagi farqlarni yoʻq qilishi mumkin. Shu sababli, aholi jon boshiga toʻgʻri keladigan YaIM (XQP) mamlakatning yashash darajasi koʻrsatkichi sifatida koʻriladi. Chunki YaIMning kishi boshiga toʻgʻri keladigan koʻrsatkichi shaxsiy daromad oʻlchovi hisoblanmaydi.","105","890","21.0","7.35","0.171","0.515","economy"
"wikipedia","Qiyosiy siyosat","https://uz.wikipedia.org/wiki/Qiyosiy_siyosat","5","Ushbu tadqiqot sohasi xalqaro munosabatlar va nizolarni hal qilish sohalari uchun juda muhimdir. Yaqin siyosat xalqaro munosabatlarni butun dunyo boʻylab qonunchilik masalalari va butun dunyo boʻylab hozirgi gʻalaba qozonish shartlarini oydinlashtirishga undaydi. Ikkalasi ham siyosatshunoslikning kichik sohasi boʻlsa-da, qiyosiy siyosat xalqaro strategiyaning sabablarini va dunyo miqyosidagi yondashuvlar va ramkalarning mahalliy siyosiy xatti-harakatlarga taʼsirini oʻrganadi. Garri X. Ekshteyn qiyosiy siyosat sohasi tarixini Aristotelga borib taqaladi va Makiavelli va Monteskyudan Gaetano Moska va Maks Veber, Vilfredo Pareto va Robert Mishels, Jeyms Braysgacha boʻlgan bir qator mutafakkirlarni koʻradi. Karl Yoaxim Fridrix — Konstitutsiyaviy hukumat va demokratiya (1937) bilan — soha tarixiga hissa qoʻshgan.","100","818","16.5","7.07","0.394","0.515","politics"
