"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","36","Sanger 1932-yilda Yaponiyadan diafragmaga buyurtma berib, sudlarda hal qiluvchi ahamiyat kasb etgan ikkinchi huquqiy gʻalabani yaratdi. Diafragma AQSH hukumati tomonidan musodara qilindi va Sangerning keyingi huquqiy eʼtirozi sudya Augustus Hand tomonidan 1936-yilda ""One Package"" qonuniy qaroriga olib keldi. Uning qarori kontratsepsiyaga qarshi qonunlarning shifokorlarga kontratseptiv vositalarni olishni taqiqlovchi muhim qoidasini bekor qildi. Ushbu sud gʻalabasi 1937-yilda Amerika Tibbiyot Assotsiatsiyasini kontratseptsiyani oddiy tibbiy xizmat va tibbiyot maktablari oʻquv dasturlarining asosiy tarkibiy qismi sifatida qabul qilishga undadi. Biroq tibbiyot hamjamiyati bu yangi mas’uliyatni sekin qabul qildi va ayollar 1960-yillarga qadar notoʻgʻri maʼlumotga ega boʻlgan manbalarning xavfli va samarasiz kontratseptiv maslahatlariga tayanishda davom etdilar. 1938-yilga kelib mamlakatda 400 dan ortiq kontratseptiv vositalar ishlab chiqaruvchi korxona faoliyat yuritayotgan edi. 600 dan ortiq ayollar kontratseptiv vositalari brendlari mavjud boʻlib, sanoat daromadi yiliga 250 million dollardan oshdi.","131","1113","18.43","7.26","0.403","0.634"
"gazeta.uz","Хомашё импорти чеклангани «Ўзбекнефтгаз»нинг дизель ва мазут ишлаб чиқариш режаларига таъсир қилди","https://www.gazeta.uz/uz/2026/07/10/diesel-fuel/","2","Нефть базалар фаолиятида эришилган натижалар ҳам алоҳида қайд этилди. Хусусан, жамият тасарруфидаги 14 та нефть база 2025 йилнинг биринчи ярим йиллигини 36,5 млрд сўм зарар билан якунлаган. Жорий йилнинг шу даврида 250 минг тонна автобензин ва 114 минг тонна дизель ёнилғиси реализация қилиниб, фаолият 5,4 млрд сўм соф фойда билан якунланди. Бошқарув раиси томонидан маҳсулотлар ҳисобини тўлиқ шаффоф юритиш, молиявий интизомни кучайтириш, сифат назоратини янада қатъийлаштириш ҳамда талон-торожликнинг олдини олиш учун нефть базаларда фаолият юритаётган операторларнинг меҳнатини муносиб рағбатлантириш, уларнинг иш ҳақини ошириш бўйича тегишли топшириқлар берилди. Шу билан бирга, йиғилишда дизель ёнилғиси ва мазут ишлаб чиқариш ҳажмлари бажарилмагани танқид қилинди.","101","771","19.2","6.67","0.427","0.635"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","28","Ikkinchi klinika — Clinical Research Bureau (Klinik tadqiqot byurosi) 1923-yil 2-yanvarda ochilgan. Politsiya taʼqibiga yoʻl qoʻymaslik uchun klinikaning mavjudligi eʼlon qilinmadi, uning asosiy vazifasi ilmiy tadqiqotlar olib borish va faqat turmush qurgan ayollarga xizmat koʻrsatish ekanligi aytildi. Klinikaning mavjudligi nihoyat 1923-yil dekabr oyida ommaga eʼlon qilindi, ammo bu safar hech qanday hibsga olish yoki tortishuv boʻlmadi. Bu faollarni oʻn yillik kurashdan soʻng tugʻilishni nazorat qilish Qoʻshma Shtatlarda nihoyat keng qabul qilinganligiga ishontirdi. CRB Qoʻshma Shtatlardagi birinchi qonuniy tugʻilishni nazorat qilish klinikasi edi va tez orada u dunyoning yetakchi kontratseptiv tadqiqot markaziga aylandi. 1923-yilda CRB muvaffaqiyatli ochilganidan soʻng, kontratsepsiyani ommaviy muhokama qilish odatiy holga aylandi va „tugʻilishni nazorat qilish“ atamasi xalq tiliga mustahkam oʻrnashdi. 1920-yillardagi jurnal va gazetalarda tugʻilishni nazorat qilish boʻyicha yuzlab murojaatlarning uchdan ikki qismidan koʻprogʻi ijobiy mazmunda edi.","130","1067","18.43","6.98","0.434","0.635"
"gazeta.uz","Нима тайёрлаймиз: чанқоқбосди ичимликлар","https://www.gazeta.uz/uz/2026/07/11/zira/","1","Мохито Уйда жуда осон тайёрлаш мумкин бўлган, ёзги, ажойиб ва чанқоқбосди «Мохито»коктелини эътиборингизга ҳавола этамиз. Лайм ва малина қўшилган ичимлик Агар сиз сархил мева ва резаворларни хуш кўрсангиз, бундай мазали ва хушбўй ичимликни албатта тайёрлаб кўришингиз керак. Яшил райҳон ва олмали лимонад Салқинлантирувчи лимонад тайёрлашни таклиф этамиз — бу иссиқ кунларда чанқоқни босиш ва тетикликка эришиш учун энг яхши ёзги ичимликдир. Мева-резаворли компот Мева-резаворлар мавсуми айни авжида, демак, компотлар вақти келди. Шафтолили лимонад Бу иссиқ ёз кунлари учун идеал ичимликдир. Бодрингли лимонад Ёрқин, чанқоқбосди ва мазали бодрингли лимонад иссиқ кунларда ҳақиқий халоскорга айланади. Тарвузли лимонад Ёрқин, хушбўй ва мазали чанқоқбосди ичимлик — у ёз чилласида сизни ажойиб тарзда салқинлатади ва хуш кайфият бағишлайди.","113","838","16.29","6.19","0.632","0.636"
"gazeta.uz","Олтингугуртнинг қимматлашиши «Навоийуран» рентабеллигини пасайтирди","https://www.gazeta.uz/uz/2026/07/10/navoiyuran/","7","S&P яқин йилларда ўртача нарх 75−80 доллар даражасида бўлишини кутмоқда. Талабнинг ўсишига кам углеродли манбалардан олинадиган электр энергиясига бўлган эҳтиёж, энергия хавфсизлиги масалалари, атом станцияларининг ишлаш муддатини узайтириш ва уларни қайта ишга тушириш, шунингдек, янги объектлар, жумладан, кичик модулли реакторлар қурилиши туртки бермоқда. Шу билан бирга, олдинги йилларда қазиб олиш саноатига етарлича инвестиция киритилмагани сабабли таклиф чекланганлигича қолмоқда. 2021 йилдан бошлаб атом энергетикасига қизиқиш қайта тикланганидан сўнг уран нархи юқорилигича қолмоқда, гарчи у ўзгарувчан бўлса-да. Улар аввалги ўн йилликда кузатилган бир фунт учун 20−30 доллар даражасидан сезиларли даражада юқори. Оrano ва ITOCHU билан қўшма лойиҳа «Навоийуран» Франциянин Orano ва Япониянинг ITOCHU компанияси билан қўшма корхонада иштирок этмоқда, у амалдаги конлар ва Осиёдаги лойиҳаларни ўз ичига олади.","116","916","19.17","6.68","0.435","0.637"
"wikipedia","Asinxron generator","https://uz.wikipedia.org/wiki/Asinxron_generator","1","Asinxron generator — Generator rejimida ishlaydigan asinxron mashina; mexanik energiyani elektr energiyasiga aylantirib beradi. Asinxron generator xarakatlantiruvchi dvigatel yordamida magnit maydon yoʻnalishida katta tezlik bilan aylantiriladi. Bu vaqtda Asinxron generator rotorinint sirpanishi manfiy boʻlib qoladi, mashina valida tormozlovchi moment vujudga keladi va energiyasini tarmoqqa berib, generator sifatida ishlaydi. Asinxron generatordan kichik quvvatli yordamchi elektr tok manbai va tormozlash qurilmasi sifatida foydalaniladi.","61","543","15.0","7.92","0.533","0.638"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","24","NAWSAning tashkiliy tuzilmasidan koʻngli qolganidan soʻng u, yuqorida aytib oʻtilganidek, Milliy tugʻilishni nazorat qilish ligasini yaratishga yordam berdi. NBCL jangarilarning norozilik strategiyalariga qarshi qatʼiy pozitsiyani egalladi va shtat va federal darajadagi qonunchilikdagi oʻzgarishlarga eʼtibor qaratdi. Birinchi jahon urushi paytida Mary Dennett oʻz eʼtiborini tinchlik harakatiga qaratdi, ammo u 1918-yilda tugʻilishni nazorat qilish harakatiga qaytdi. Mary NBCLni boshqarishda davom etdi va Sangerning NYWPCi bilan hamkorlik qildi. 1919-yilda Dennett jinsiy aloqani tabiiy va yoqimli harakat sifatida qayta koʻrib chiqqan “The Sex Side of Life"" (Hayotning jinsiy tomoni) keng tarqalgan taʼlim risolasini nashr etdi. Biroq oʻsha yili NBCLdagi surunkali mablagʻ yetishmasligi muammosidan hafsalasi pir boʻlgan Dennett ajralib chiqdi va Voluntary Parenthood League (Koʻngilli Ota-onalar Ligasi)ni tuzdi.","113","918","19.17","6.78","0.426","0.638"
"uza.uz","Англия ва Аргентина ярим финалда: мундиалнинг энг кутилган тўқнашувларидан бири олдидан","https://uza.uz/uz/posts/angliya-va-argentina-yarim-finalda-mundialning-eng-kutilgan-toqnashuvlaridan-biri-oldidan_881736","1","Англия ва Аргентина ярим финалда: мундиалнинг энг кутилган тўқнашувларидан бири олдидан 2026 йилги футбол бўйича Жаҳон чемпионатининг чорак финал босқичи якунланди ва 1/2 финалга йўл олган барча терма жамоа номи аниқ бўлди. Аниқроқ айтадиган бўлсак, АҚШнинг Майами шаҳридаги “Miami Stadium”да ўтказилган чорак финал баҳсида Англия миллий терма жамоаси Норвегия устидан 2:1 ҳисобида ғалаба қозонди. Учрашувнинг 36-дақиқасида Андреас Шельдеруп ҳисобни очиб, норвегияликларни олдинга олиб чиққан бўлса, биринчи бўлимга қўшиб берилган вақтнинг иккинчи дақиқасида Жуд Беллингем ҳисобни тенглаштирди. Асосий вақт 1:1 ҳисобида якунланганидан сўнг жамоалар қўшимча бўлимларда ғолибни аниқлашга киришди. Беллингем 93-дақиқада ўзининг иккинчи голини киритиб, Англияга ярим финал йўлланмасини тақдим этди.","100","794","19.4","6.85","0.412","0.639"
"gazeta.uz","Марказий банк эскроу жорий этилиши билан уй-жой нархи вақтинча ошиши мумкинлигини истисно қилмади","https://www.gazeta.uz/uz/2026/07/10/escrow-deals/","2","Келгусида эскроу-ҳисобварақлардан улушли қурилишда ҳам фойдаланиш режалаштирилган. Бунда харидорларнинг маблағлари қурилиш якунлангунга қадар банкда сақланади, объектни барпо этиш эса банк кредитлари ва қурувчининг ўз маблағлари ҳисобидан молиялаштирилади. Бундай ёндашув қурилиши тугалланмаган объектлар пайдо бўлиши хавфини камайтириши, улушдорлар пулларини ҳимоя қилиши ва қурилиш лойиҳаларини молиялаштиришни янада шаффоф қилиши керак, дея таъкидланади шарҳда. Шу билан бирга, янги модель ўтиш қурилиш компанияларининг харажатларини ошириши мумкин. Қурувчилар энди харидорларнинг олдиндан тўловларидан арзон молиялаштириш манбаси сифатида тўғридан-тўғри фойдалана олмайдилар ва банк кредитлари ҳамда ўз капиталларига кўпроқ қарам бўлиб қолади. Ушбу механизмнинг жорий этилиши уй-жой нархи ва қурилиш харажатларининг эҳтимолий ўсиши билан боғлиқ хавотирларни келтириб чиқариши мумкин.","101","887","17.33","7.44","0.462","0.639"
"gazeta.uz","ЖЧ-2026: Испания Бельгияни мағлуб этиб, ярим финалга чиқди","https://www.gazeta.uz/uz/2026/07/11/wc-spain-belgium/","3","Тўғри, тортиқ этилган «таом» у қадар тўйимли бўлмади. Ҳар икки жамоа деярли бир хил 4−2−3−1 тактик схемасини танлади ва интрига учрашувнинг старт ҳуштаги чалинишидан олдинроқ бошланди. Де ла Фуэнте Педрини захирада қолдириб, майдонни Фабиан Руисга ишониб топширган бўлса, Гарсия ўйин олди машқларида жароҳат олган Юри Тилемансни сўнгги сонияларда йўқотди ва унинг ўрнига Ҳанс Ванакенни майдонга туширишга мажбур бўлди. Кейинчалик маълум бўлишича, айнан мана шу ўзгаришлар оқшомнинг бош сюжетига айланди — бу испанлар учун бахтли, бельгияликлар учун эса драматик якун топди. Дастлаб Ламин Ямал худди ов товушини эшитган тозидек Педро Поррони қанот бўйлаб олдинга бошлади. Унинг тезлиги жарима майдончаси ичига тўпни узатиш учун тўлиқ кифоя қилди ва у ерда Даниэль Ольмо тўпни эгаллаб олди.","113","788","18.5","5.9","0.559","0.641"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","13","Sudda tugʻilishni nazorat qilish toʻgʻrisida bahslashish imkoniyatisiz qamoqqa yuborilishidan qoʻrqib hibsdan qochish uchun Sanger Angliyaga qochib ketdi. Yevropada boʻlib turgan paytida Sangerning eri mazkur vazifani davom ettirdi. U yashirin pochta xodimi yordamida tugʻilishni nazorat qilish haqidagi risola nusxasini tarqatishga harakat qilishi natijasida hibsga olindi. Hibs va 30 kunlik qamoq jazosi bir nechta asosiy nashrlar, jumladan, Harper’s Weekly va New-York Tribune gazetalarini tugʻilishni nazorat qilish boʻyicha bahs-munozaralar haqida maqolalar chop etishga undadi. Emma Goldman va Ben Reitman mamlakat boʻylab sayohat qilib, Sangersni qoʻllab-quvvatlagan holda uning „Family Limitation“ („Oilaviy cheklovlar“) risolasining nusxalarini tarqatishdi. Sangerning surguni va erining hibsga olinishi tugʻilishni nazorat qilish harakatini Amerika yangiliklar olamining birinchi qatoriga olib chiqdi. 1915-yil bahorida Marry Dennett boshchiligidagi Sangersning tarafdorlari tugʻilishni nazorat qilish boʻyicha birinchi Amerika tashkiloti boʻlgan Milliy tugʻilishni nazorat qilish ligasini (NBCL) tuzdi. 1915-yil davomida San Francisco, Portland, Oregon, Seattle va Los Angelesda kichikroq mintaqaviy tashkilotlar tuzildi.","144","1232","18.38","7.15","0.442","0.641"
"uza.uz","Эрдоған етакчиларга ўқотар қурол совға қилди","https://uza.uz/uz/posts/erdogan-etakchilarga-oqotar-qurol-sovga-qildi_881746","1","Эрдоған етакчиларга ўқотар қурол совға қилди Шимолий Атлантика шартномаси ташкилоти (НАТО) саммити якунланганидан сўнг, Туркия президенти Режеп Таййип Эрдоған иштирокчи давлат раҳбарларига кутилмаган совға тақдим этди. Ёғоч қути ичига жойланган, қабул қилувчининг номи ўйиб ёзилган “Gümüşay .357 Magnum” — Туркияда ишлаб чиқарилган револьвер ва унга мос олтита ҳақиқий ўқ айрим делегациялар хавфсизлик хизматларини саросимага солди. Қуролларнинг мамлакатларга қандай олиб кирилиши масаласи ҳам алоҳида муҳокамага айланди. Британия бош вазири Кир Стармер, Бельгия бош вазири Барт де Вевер ва бошқа етакчилар совға қутисини ватанларига қайтгач очган. Канада бош вазири Марк Карни эса ҳазил аралаш ўзининг заранг шарбати бундай совға олдида жуда “камтарона” кўринишини айтди.","102","772","17.0","6.36","0.598","0.642"
"gazeta.uz","Тошкентда халқаро университетлар шаҳарчаси барпо этилади","https://www.gazeta.uz/uz/2026/07/10/international-university-campus/","2","Бундан ташқари, роялти тўловларнинг бир қисмини қоплаб бериш бўйича таклифлар ишлаб чиқиш белгиланди. Лойиҳанинг асосий мақсади Ўзбекистонни халқаро таълим дастурлари ва стандартлари кенг жорий этилган, минтақадаги етакчи таълим марказига айлантиришдир. Тақдимотда охирги саккиз йил ичида мамлакатда олий таълим билан қамров 9 фоиздан 44 фоизга, талабалар сони эса 270 мингдан 1,7 миллион нафаргача етгани қайд этилди. 2026 йилда 643 та техникумдан 100 тасида Германия, Буюк Британия, Швейцария, Хитой, Жанубий Корея ва бошқа мамлакатларнинг касбий таълим дастурлари жорий этилмоқда. Education City — Qatar Foundation томонидан яратилган, тахминан 12 кв км майдонга эга таълим ва илмий мажмуадир. Битта ҳудудда Carnegie Mellon, Georgetown, Northwestern, Virginia Commonwealth ва Weill Cornell Medicine каби етакчи хорижий олийгоҳларнинг филиаллари, шунингдек, маҳаллий Ҳамад бин Халифа университети ва илмий марказлар фаолият юритади.","122","934","18.83","6.83","0.451","0.642"
"uza.uz","Ҳуқуқий давлатчилик ва халқаро ҳамкорликнинг янги босқичи","https://uza.uz/uz/posts/huquqiy-davlatchilik-va-xalqaro-hamkorlikning-yangi-bosqichi_881740","3","Мазкур йўналишларда ҳуқуқий механизмларни такомиллаштириш ва ваколатли органлар ўртасида самарали ҳамкорликни йўлга қўйиш мазкур ташрифнинг муҳим амалий натижаларидан бири бўлиши шубҳасиз. Ҳуқуқий давлат қуриш йўлида қатъий одимлаётган Янги Ўзбекистон учун ташқи сиёсатдаги ҳар бир муҳим ташриф мамлакатимиз миллий манфаатларини таъминлаш, қонун устуворлигини мустаҳкамлаш, халқаро ҳуқуқнинг принципларига содиқликни намоён этиш ва халқимиз фаровонлигига хизмат қилувчи янги имкониятларни яратишга қаратилган. Бугун Янги Ўзбекистоннинг ташқи сиёсати – тинчлик, барқарорлик, ҳуқуқий ҳамкорлик ва ўзаро манфаатли тараққиёт сиёсати эканини бутун жаҳон ҳамжамияти яна бир бор эътироф этмоқда. Бу эса, мамлакатимиз тараққиёти, халқимиз фаровонлиги ва келажак авлодлар манфаатлари учун хизмат қиладиган муҳим омиллардан бири ҳисобланади. Иброҳим Отамирзаев, Наманган давлат университети жиноят процессуал ҳуқуқи кафедраси мудири, юридик фанлари доктори. ЎзА.","113","952","18.67","7.37","0.411","0.643"
"gazeta.uz","Музаффар Камилов президентнинг диний-маърифий масалалар бўйича маслаҳатчиси бўлди","https://www.gazeta.uz/uz/2026/07/10/muzaffar-kamilov/","1","Музаффар Муротович Камилов президентнинг диний-маърифий масалалар бўйича маслаҳатчиси лавозимига тайинланди, дея хабар бермоқда давлат раҳбари матбуот хизмати. Музаффар Камилов март ойидан буён Президент администрацияси Диний-маърифий масалалар бўйича департаментининг бошлиғи лавозимида ишлаб келаётганди. Ундан аввал эса у президентининг вакиллик органлари, нодавлат нотижорат ташкилотлар, дин ва ёшлар масалалари бўйича маслаҳатчиси ўринбосари бўлган. Камилов фаолияти давомида Ўзбекистон халқаро ислом академияси ректори, президентнинг жамоат ва диний ташкилотлар билан ҳамкорлик масалалари бўйича маслаҳатчиси, Дин ишлари бўйича қўмита раисининг биринчи ўринбосари ва бошқа лавозимларда ишлаган.","79","700","20.25","7.54","0.309","0.643"
"gazeta.uz","Хомашё импорти чеклангани «Ўзбекнефтгаз»нинг дизель ва мазут ишлаб чиқариш режаларига таъсир қилди","https://www.gazeta.uz/uz/2026/07/10/diesel-fuel/","4","Газ қазиб чиқариш ва қайта ишлаш кўрсаткичлари пасайишига йўл қўйган барча раҳбарлардан ҳолат бўйича изоҳ, бартараф этиш чораларини ўзида акс эттирган тушунтириш хатлари олиниши белгиланди. Шунингдек, Хитой ҳамкорлари иштирокида амалга оширилаётган инвестиция лойиҳаларини жадаллаштириш, белгиланган муддатларга қатъий амал қилиш ҳамда ҳар бир босқич бўйича шахсий масъулиятни кучайтириш зарурлиги таъкидланди. Бундан ташқари, ишчилар учун муносиб шароитларни яратиш, жумладан йил якунига қадар яна 26 та ётоқхона ҳамда 17 та вагон уйини тўлиқ таъмирлаб, фойдаланишга топшириш вазифаси қўйилди. Аввалроқ Россия ички бозордаги ёнилғи тақчиллиги сабабли дизель экспортини вақтинчалик тақиқлаган эди. Чеклов ҳукуматлараро битимлар доирасидаги етказиб беришларга дахл қилмайди. Россиядаги ёнилғи инқирози ортидан Ўзбекистонга дизель ёнилғиси импорти қисқарди.","104","855","17.0","7.22","0.52","0.644"
"kun.uz","Bektemir tumanida «zakladchik»lar qo‘lga olindi.","https://kun.uz/news/2026/07/11/bektemir-tumanida-zakladchiklar-qolga-olindi-5b0a3b","1","Bektemir tumanida «zakladchik»lar qo‘lga olindi Tezkor tadbirlar davomida ikki nafar fuqaroda giyohvand modda qadoqlangan 43 dona, yana bir fuqaroda 15 dona paketcha borligi aniqlandi. Toshkent shahrida o‘tkazilgan tezkor-profilaktik tadbirlar doirasida giyohvand moddalarni yashirin joylarga qoldirib ketuvchi («zakladchik») shaxslar faoliyatiga chek qo‘yildi. Poytaxt IIBB xabariga ko‘ra, Bektemir tumanining Iyk-ota mahallasi hududida xizmat olib borayotgan patrul-post xizmati xodimlari ikki nafar fuqaroning xatti-harakatlaridan shubhalanib, ularni tekshirishgan. Xolislar ishtirokida o‘tkazilgan shaxsiy ko‘rik davomida ularning yonidan giyohvand modda qadoqlangan sotuvga tayyor 43 dona paketcha chiqdi. Maxsus tadbirlar davomida tuman IIB tezkor xodimlari yana bir shaxsni qo‘lga oldi. Uning yonida giyohvand modda qadoqlangan 15 dona paketcha borligi aniqlanib, ashyoviy dalil sifatida musodara qilindi.","107","912","19.17","6.7","0.461","0.646"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","43","Dastlab kontratseptiv vosita sifatida ishlatilgan modda hozirda odatda homiladorlikning toʻrtinchi oyiga qadar abort qilish uchun prostoglandin bilan birga buyuriladi. Abortga qarshi tashkilotlar tomonidan uyushtirilgan isteʼmolchi boykotlarining oldini olish uchun ishlab chiqaruvchi AQShda mifepristonni tarqatish va shu tariqa boykot taʼsiridan himoyalangan yagona maqsad — tanlov tarafdorlari tomonidan tashkil etilgan Danco Laboratories kompaniyasiga AQSh ishlab chiqarish huquqlarini taqdim qildi. 1997-yilda FDA retsept boʻyicha favqulodda kontratsepsiya tabletkasini tasdiqladi, u 2006-yilda retseptsiz sotuvga chiqarildi. 2010-yilda ulipristal asetat yanada samarali favqulodda kontratseptiv vosita sifatida taqdim qilindi. U himoyalanmagan jinsiy aloqadan keyin besh kungacha foydalanish uchun tasdiqlangan. Abortga uchragan bemorlarning 50-60 foizi favqulodda kontratseptiv vositalardan foydalanish mumkin boʻlgan holatlarda homilador boʻlishgan.","105","957","17.17","8.01","0.437","0.646"
"uza.uz","Тбилиси НАТО саммити иштирокчилари рўйхатидан ўрин олмади","https://uza.uz/uz/posts/tbilisi-nato-sammiti-ishtirokchilari-royxatidan-orin-olmadi_881694","1","Тбилиси НАТО саммити иштирокчилари рўйхатидан ўрин олмади Грузия илк бор Шимолий Атлантика шартномаси ташкилоти (НАТО) саммити расмий дастурига киритилмагани мамлакатда кескин сиёсий баҳсларга сабаб бўлди. Аввалги йиғинларда Украина, Япония, Жанубий Корея, Австралия, Янги Зеландия, Қатар ва Бирлашган Араб Амирликлари каби ҳамкор давлатлар таклиф этилган бўлса, бу сафар Тбилиси иштирокчилар рўйхатидан жой олмади. Бу ҳолат айрим сиёсатчилар ва экспертлар томонидан ўлканинг халқаро майдонда яккаланиб қолаётгани сифатида баҳоланмоқда. Ҳукмрон “Грузин орзуси” партияси вакиллари эса бундай танқидларни рад этмоқда. Уларга кўра, бу йилги саммит формати аввалгилардек шерик давлатлар иштирокини назарда тутмаган. Шу билан бирга, Грузия ташқи ишлар вазири Мака Бочоришвили Туркияда ўтказилган “Allies in Ankara” форумида қатнашганини таъкидлади.","105","843","17.5","6.85","0.543","0.648"
"uza.uz","I Халқаро ислом цивилизацияси форуми: Янги Ўзбекистоннинг янги қадами","https://uza.uz/uz/posts/i-halqaro-islom-civilizaciyasi-forumi-yangi-ozbekistonning-yangi-qadami_881688","14","Биринчи Халқаро ислом цивилизацияси форуми айнан шу сиёсатнинг амалий ифодаси бўлди. Анжуман давомида ўнлаб давлатлар ва халқаро ташкилотлар билан янги ҳамкорлик алоқалари ўрнатилди. Музейлар, архивлар, кутубхоналар ва университетлар ўртасида имзоланган меморандумлар келгуси йилларда қўшма илмий лойиҳаларни амалга ошириш учун ҳуқуқий асос бўлиб хизмат қилади. Мутахассислар фикрича, форумнинг энг катта ютуғи шундаки, у ислом цивилизациясини фақат тарих объекти сифатида эмас, балки бугунги глобал тараққиётнинг муҳим маънавий манбаи сифатида намоён қилди. Дарҳақиқат, бугун Ўзбекистонда амалга оширилаётган ислоҳотлар натижасида мамлакатимиз нафақат Марказий Осиё, балки бутун мусулмон дунёси учун илмий-маърифий марказлардан бирига айланиб бормоқда. Ислом цивилизацияси маркази, Имом Бухорий мемориал мажмуаси, Имом Мотуридий ва Имом Термизий халқаро илмий-тадқиқот марказлари, юзлаб қўлёзмаларнинг реставрация қилиниши, ноёб асарларнинг Ватанга қайтарилиши, халқаро илмий экспедициялар ва рақамлаштириш лойиҳалари бунинг яққол исботидир.","122","1042","20.67","7.27","0.331","0.648"
"uza.uz","Эрдоған етакчиларга ўқотар қурол совға қилди","https://uza.uz/uz/posts/erdogan-etakchilarga-oqotar-qurol-sovga-qildi_881746","2","Туркия президенти администрацияси совға берилганини тасдиқлади, аммо бу қарор юзасидан қўшимча изоҳ бермади. Экспертлар фикрича, давлат раҳбарларига безакли ўқотар қурол ҳадя қилиш дипломатия тарихида янгилик эмас. XIX асрда америкалик қуролсоз Самюэл Колт Усмонлилар султони Абдулмажид I ва Россия подшоси Николай I га махсус безатилган револьверлар ҳадя этган. 2019 йилда эса Чехия бош вазири Андрей Бабиш АҚШ президенти Дональд Трампга “CZ 75” — Чехияда ишлаб чиқарилган машҳур ярим автоматик пистолетнинг махсус олтин суви юритилган намунасини совға қилган эди. Таҳлилчиларга кўра, Эрдоғаннинг бу қадами дипломатик рамз билан чекланмайди. Туркия сўнгги йилларда енгил ўқотар қуроллар экспорти бўйича жаҳонда етакчи давлатлардан бирига айлангани боис, бундай совға маҳаллий қуролсозлик саноатини тарғиб қилиш воситаси сифатида ҳам баҳоланмоқда.","111","847","18.0","6.65","0.537","0.649"
"gazeta.uz","Шавкат Мирзиёев Кавказ мусулмонлари идораси раиси Оллоҳшукур Пошшозодани «Эл-юрт ҳурмати» ордени билан мукофотлади","https://www.gazeta.uz/uz/2026/07/10/el-yurt-hurmati/","1","Шавкат Мирзиёев Ислом цивилизацияси I Халқаро форумида иштирок этиш учун Ўзбекистонга келган Кавказ мусулмонлари идораси раиси, шайхулислом Оллоҳшукур Пошшозодани қабул қилди. Бу ҳақда Ўзбекистон президенти матбуот хизмати хабар қилди. Учрашув аввалида давлат раҳбари шайхулислом томонидан туҳфа этилган, Ўзбекистон ва Озарбайжон раҳбарларининг умумий саъй-ҳаракатларига бағишланган «Қардошлик ва иттифоқчиликнинг олий нуқтаси» китоби учун миннатдорлик билдирди. Мулоқот давомида миллатлараро тотувлик ва диний бағрикенгликни янада мустаҳкамлаш, ёшларнинг маънавий тарбиясини юксалтириш ва бошқа масалалар муҳокама қилинди. Ўзбекистон президенти икки томонлама маданий-маърифий ҳамкорликни янги босқичга олиб чиқишга қаратилган муҳим таклифларни илгари сурди. Исломнинг асл инсонпарварлик моҳиятини ёшларга содда ва қизиқарли тарзда тушунтириш учун рақамли платформалар ва интерактив таълим воситаларидан фойдаланишда илмий салоҳиятни бирлаштириш зарурлиги қайд этилди.","110","969","18.67","7.56","0.411","0.649"
"wikipedia","Budjet","https://uz.wikipedia.org/wiki/Budjet","2","Budjet munosabatlari davlatning markazlashtirilgan pul mablagʻlari jamgʻarmasida moddiylashadi. Bu jamgʻarma taqsim qilinishi sababli uning shakllanishi va sarflanishi qiymat xarakati orqali ifoda etiladi. Bu jarayon davlat tomonidan yigʻiladigan va sarflanadigan pul resurslari oqimlari koʻrinishiga ega boʻladi. Oʻz iqtisodiy mohiyatiga koʻra davlat budjeti – bu iqtisodiyot, ijtimoiy-madaniy tadbirlar, mudofaa va davlat boshqaruvi extiyojlarini moliyalashga moʻljallangan budjet jamgʻarmasini shakllantirish hamda, undan foydalanish masalalarida milliy daromadni qisman milliy boylikni ham qayta taqsimlash borasida davlat bilan yuridik va jismoniy shaxslar oʻrtasida yuzaga keladigan pul munosabatlaridir. Byudjet (ing. budget – hamyon, mablagʻ) – belgilangan muddat (yil, kvartal) uchun ishlab chiqilgan, meʼyorlashtirilgan hamda qonuniy ravishda tasdiqlangan daromadlar va harajatlar yigʻindisi.","103","902","16.83","7.72","0.495","0.65"
