"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","27","U sahnadan turib qichqirdi: „Biz Konstitutsiya boʻyicha [bu yigʻilishni] oʻtkazishga haqlimiz… agar xohlasalar, bizni klub qilishsin“. Tez orada uni ozod qilishdi. Ertasi kuni New York arxiyepiskopi Patrick Joseph Hayes politsiyaga uchrashuvni yopish masalasida bosim oʻtkazgani maʼlum boʻldi. Town Hall reydi harakat uchun burilish nuqtasi boʻldi: hukumat va tibbiyot hamjamiyatining qarshiliklari yoʻqoldi va katolik cherkovi uning eng kuchli raqibi sifatida paydo boʻldi. Konferensiyadan soʻng Sanger va uning tarafdorlari Amerika tugʻilishni nazorat qilish ligasini (ABCL) tuzdilar. New York Apellyatsiya sudi shifokorlar uchun kontratseptiv vositalarni buyurish huquqini berganidan toʻrt yil oʻtgach Sanger ikkinchi tugʻilishni nazorat qilish klinikasini ochdi va sud qaroriga binoan buni qonuniy qilish uchun shifokorlar bilan ishladi (birinchi klinikada hamshiralar ishlagan).","110","883","18.33","6.87","0.364","0.609"
"uza.uz","Давлатимиз раҳбари Тошкент вилояти жамоатчилиги вакиллари билан учрашди","https://uza.uz/uz/posts/davlatimiz-rahbari-toshkent-viloyati-zhamoatchiligi-vakillari-bilan-uchrashdi_885717","4","Республика ялпи ички маҳсулотининг қарийб 10 фоизи вилоят ҳиссасига тўғри келади. Сўнгги беш йилда ҳудудга 16 миллиард доллар хорижий инвестиция жалб қилиниб, чет эл капитали иштирокидаги корхоналар сони қарийб 3 мингтага, экспорт ҳажми эса 3 миллиард долларга яқинлашди. Президентимиз вилоятни Тошкент шаҳри билан ягона иқтисодий ва транспорт макони сифатида ривожлантиришга доир янги лойиҳалар ҳақида ҳам сўз юритди. Пойтахт билан боғловчи жамоат транспорти йўналишлари кенгайтирилиб, Тошкент – Нурафшон йўналишида замонавий поездлар қатнови йўлга қўйилиши белгиланди. – Сиз, азиз Тошкент вилояти фаоллари, тадбиркор ва фермерлар, зиёлилар, нуронийлар ва серғайрат ёшлар билан биргаликда бу заминни янада яшнатамиз, мамлакатимиз тараққиётининг мустаҳкам ва қудратли таянчига айлантирамиз.","101","790","19.0","7.04","0.316","0.61"
"uza.uz","Давлатимиз раҳбари Тошкент вилояти жамоатчилиги вакиллари билан учрашди","https://uza.uz/uz/posts/davlatimiz-rahbari-toshkent-viloyati-zhamoatchiligi-vakillari-bilan-uchrashdi_885717","5","Мен бунга қатъий ишонаман ва Президент, давлат раҳбари сифатида бутун халқимиз қатори Тошкент вилояти аҳолисининг тинч, фаровон, бахтли ҳаёт кечириши учун бундан буён ҳам бор куч ва имкониятимни сафарбар этаман, – деди давлатимиз раҳбари сўзининг якунида. Тадбир маданий дастур билан давом этди. Шундан сўнг Президентимизнинг Нурафшонга сафари якунланди, давлатимиз раҳбари Тошкентга қайтиб келди.","53","397","17.33","6.46","0.462","0.61"
"gazeta.uz","Ўзбекистонда микроқарз олувчиларнинг ҳар бирига ўртача қарийб иккитадан шартнома тўғри келмоқда — МБ","https://www.gazeta.uz/uz/2026/07/22/microloan/","5","Молиявий барқарорлик шарҳида микроқарзлар сегментидаги хавфларни камайтириш учун қўлланилиши мумкин бўлган чоралар ҳам келтирилган. Хусусан, банкларга қарз юки кўрсаткичини ҳисобга олмасдан кредитларнинг бир қисмини бериш имконини берувчи истиснолар микроқарзларга татбиқ этилмаслиги мумкин. Бундан ташқари, эҳтимолий чоралардан бири сифатида микроқарз олиш учун ойлик даромад миқдорини белгилаш келтириб ўтилган. Уни минимал истеъмол харажатларидан келиб чиққан ҳолда ҳолда аниқлаш тавсия қилинган. 2025 йилнинг уч ойи давомида 1,1 млн ҳолатда банклар мижозларнинг аризасида кўрсатилган миқдордан ортиқ миқдорда микроқарз берган. Ўзбекистон Марказий банки бундай «агрессив амалиёт»ни, шунингдек, шартномада белгиланган муддатдан олдин тўловларни ҳисобдан чиқаришни тақиқлашни таклиф қилмоқда.","92","793","15.17","7.51","0.473","0.61"
"gazeta.uz","«Ўзбекнефтгаз» собиқ раҳбари Баҳодир Сидиқовга нисбатан айбловлар маълум бўлди","https://www.gazeta.uz/uz/2026/07/22/ung-sidiqov/","3","Нодиржон Бобоев эса фақат ўзлаштириш ёки растрата йўли билан талон-торож қилиш ҳақидаги модда бўйича айбланмоқда. Январда Шавкат Мирзиёев «Ўзбекнефтгаз» ва Давактив агентлигида катта тафтиш кетаётганини, улар фаолиятида миллиардлаб сўмлик талон-торожлик аниқланганини айтганди. Давлат раҳбари ҳар икки ташкилот фаолиятини назорат қилган ҳуқуқни муҳофаза қилувчи органлар ходимларининг масъулиятини текшириш ва коррупция схемаларини фош этишни топширган. Ўша вақтгача «Ўзбекнефтгаз»да раҳбарият аллақачон алмашган эди. Декабрда илгари «Ўзбекгидроэнерго»ни бошқарган Абдуғани Сангинов Ўзбекистоннинг энг йирик газ қазиб олувчи компанияси бўлган «Ўзбекнефтгаз» бошқаруви раиси этиб тайинланганди. У Баҳодир Сидиқовнинг ўрнини эгаллади. Кейинроқ Сангинов «йил давомида содир этилган жиддий қоидабузарликлар учун» Термиз, Жиззах, Мароканд, Кучлик нефть базалари раҳбарларини ишдан бўшатди.","102","884","15.14","7.17","0.509","0.61"
"kun.uz","Sergelida transport harakatiga vaqtincha cheklovlar kiritildi.","https://kun.uz/news/2026/07/23/sergelida-transport-harakatiga-vaqtincha-cheklovlar-kiritildi","1","Toshkent shahar hokimligi ma’lum qilishicha, 2026 yil 23 iyul soat 00:00 dan 26 iyul soat 24:00 gacha Sergeli tumanidagi So‘g‘diyona ko‘chasining Yangi Sergeli ko‘chasi bilan kesishmasidan Jaloyir ko‘chasi bilan kesishmasigacha bo‘lgan qismida transport vositalari harakati vaqtincha to‘xtatiladi. Cheklovlar «Mangal Fest 2026» tadbirini xavfsiz va uyushqoq tarzda o‘tkazish maqsadida joriy etilmoqda. Mas’ullar haydovchilarga yo‘nalishlarini oldindan rejalashtirish, shuningdek, aylanma yo‘llardan foydalanishni tavsiya qildi. Keltirilishi mumkin bo‘lgan noqulayliklar uchun uzr so‘raldi.","68","589","19.0","6.28","0.395","0.611"
"gazeta.uz","Польша Ўзбекистон фуқаросини ноқонуний миграцияни ташкил этгани учун депортация қилди","https://www.gazeta.uz/uz/2026/07/22/poland/","2","Аввалроқ Польша Интерпол томонидан йирик фирибгарликда қидирувга берилган яна бир Ўзбекистон фуқаросини экстрадиция қилиб, Ўзбекистонга топширган эди.","17","150","17.0","7.76","0.353","0.611"
"gazeta.uz","Тошкентда 578 минг долларлик криптоактивлар ноқонуний айланмасида гумонланган ўсмир қўлга олинди","https://www.gazeta.uz/uz/2026/07/22/crypto/","1","Тошкент шаҳрининг Юнусобод туманида 578 минг доллар (6,93 миллиард сўм)лик криптоактивларни ноқонуний айлантиришда гумонланаётган 17 ёшли фуқаро қўлга олинди. Бу ҳақда пойтахт ИИББ матбуот хизмати маълум қилди. Тергов давомида ушланган шахс криптоактивлар савдоси билан махсус ускуналар ва дастурий таъминотдан фойдаланган ҳолда ноқонуний шуғулланганини айтган. Гумонланувчининг яшаш манзилида ўтказилган тинтув вақтида ашёвий далил сифатида ноутбук, мобил телефон, иккита банк пластик картаси ҳамда моноблок компьютер мусодара қилинди. Мазкур ҳолат юзасидан Ўзбекистон Жиноят кодексининг 278−8-моддаси (криптоактивлар айланмаси соҳасидаги қонунчиликни бузиш) билан жиноят иши қўзғатилди.","81","688","15.8","7.37","0.456","0.611"
"wikipedia","Aylanadigan sferalar","https://uz.wikipedia.org/wiki/Aylanadigan_sferalar","9","Lekin bu qanday boʻlishi mumkin? Aylanadigan ramkadagi sharlar endi aylanayotgandek koʻrinadi va buning uchun ichki kuch talab qilinishi kerak. Bir tekis aylanma harakat tahliliga koʻra : F c e n t r i p e t a l = − m Ω × ( Ω × x B ) {\displaystyle \mathbf {F} _{\mathrm {centripetal} }=-m\mathbf {\Omega \ \times } \left(\mathbf {\Omega \times x_{B}} \right)\ } = − m ω 2 R u R , {\displaystyle =-m\omega ^{2}R\ \mathbf {u} _{R}\ ,} Bu yerda uR — aylanish oʻqidan sharlarning biriga ishora qiluvchi birlik vektor va Ω - burchakli aylanishni ifodalovchi vektor, oʻng qoʻl qoidasi bilan berilgan ω kattaligi va aylanish tekisligiga normal yoʻnalish, m toʻpning massasi va R - aylanish oʻqidan sharlargacha boʻlgan masofa (oʻzgartirish vektorining kattaligi, |xB| = R, sharlarning bir yoki boshqasini joylashtiradigan).","134","817","38.0","5.27","0.175","0.611"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","37","Prezervativlar baʼzi jamoat hojatxonalaridagi avtomatlarda sotilgan va erkaklar prezervativga soqol olishdan ikki baravar koʻp pul sarflashgan. Garchi 1930-yillarda prezervativlardan foydalanish odatiy holga aylangan boʻlsa-da, harakatdagi feministlar tugʻilishni nazorat qilish ayolning vakolati boʻlishi kerak deb hisoblashdi va ular ayolning nazorati ostida boʻladigan kontratseptiv vositani ishlab chiqishda davom etishdi. Bu oradan oʻn yilcha oʻtib tugʻilishni nazorat qilish tabletkalarining paydo boʻlishiga olib keldi. Yuqori sifatli kontratseptiv vositalarning mavjudligini oshirish maqsadida tugʻilishni nazorat qilish himoyachilari kontratseptivlarni ishlab chiqarish uchun Holland-Rantos kompaniyasini tashkil etishdi. U birinchi navbatda Sanger tomonidan tasviya etilgan usul — diafragmalar ishlab chiqarishga eʼtibor qaratdilar. 1930-yillarga kelib spermitsid jelli diafragma kontratsepsiyaning eng koʻp buyurilgan shakliga aylandi; 1938-yilda ayollar kontratseptiv vositalari yillik kontratseptiv vositalar savdosining 85 foizini tashkil qilgan. 1936-yilgi United States v.","120","1088","17.14","7.79","0.342","0.611"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","24","NAWSAning tashkiliy tuzilmasidan koʻngli qolganidan soʻng u, yuqorida aytib oʻtilganidek, Milliy tugʻilishni nazorat qilish ligasini yaratishga yordam berdi. NBCL jangarilarning norozilik strategiyalariga qarshi qatʼiy pozitsiyani egalladi va shtat va federal darajadagi qonunchilikdagi oʻzgarishlarga eʼtibor qaratdi. Birinchi jahon urushi paytida Mary Dennett oʻz eʼtiborini tinchlik harakatiga qaratdi, ammo u 1918-yilda tugʻilishni nazorat qilish harakatiga qaytdi. Mary NBCLni boshqarishda davom etdi va Sangerning NYWPCi bilan hamkorlik qildi. 1919-yilda Dennett jinsiy aloqani tabiiy va yoqimli harakat sifatida qayta koʻrib chiqqan “The Sex Side of Life"" (Hayotning jinsiy tomoni) keng tarqalgan taʼlim risolasini nashr etdi. Biroq oʻsha yili NBCLdagi surunkali mablagʻ yetishmasligi muammosidan hafsalasi pir boʻlgan Dennett ajralib chiqdi va Voluntary Parenthood League (Koʻngilli Ota-onalar Ligasi)ni tuzdi.","113","918","19.17","6.78","0.339","0.612"
"kun.uz","Eron bilan urush Vashingtonga 37,5 milliard dollarga tushdi.","https://kun.uz/news/2026/07/23/eron-bilan-urush-vashingtonga-375-milliard-dollarga-tushdi","1","AQSh Senatining assignatsiyalar bo‘yicha qo‘mitasida bo‘lib o‘tgan eshituvlarda Pentagon rahbari Pit Hegset Eronga qarshi urush uchun ajratilgan mablag‘lar hajmi 37,5 milliard dollarga yetganini bildirdi. AFP agentligining qayd etishicha, may oyi o‘rtalarida ushbu xarajatlar taxminan 29 milliard dollar deb baholangan edi. Demak, ikki oydan kam vaqt ichida harbiy operatsiyalar xarajati qariyb 8,5 milliard dollarga oshgan. Pentagon yana 67 milliard dollar talab qildi Pit Hegset AQSh Qurolli kuchlari Birlashgan shtab boshliqlari qo‘mitasi raisi general Den Keyn bilan birgalikda Kongressni sentyabr oyi oxirigacha Eronga qarshi operatsiyalarni moliyalashtirish uchun qo‘shimcha 67 milliard dollar ajratishni tezroq ma’qullashga chaqirdi. Ularning ta’kidlashicha, mazkur mablag‘lar «o‘ta zarur» hisoblanadi.","100","809","21.4","6.31","0.271","0.613"
"wikipedia","Abu Rayhon Beruniy","https://uz.wikipedia.org/wiki/Abu_Rayhon_Beruniy","10","Yer meridian aylanasining uzunligi 39500 kilometrga yaqin boʻlsa kerak, degan fikrga kelgan. Eratosfendan soʻng Misr, Xitoy va yunon olimlaridan bir qanchasi Eratosfen oʻlchagan usul bilan Yerning kattaligini aniqlaganlar. Oʻrta asrlarda Yerning hajmini aniqlashda yurtimizdan yetishib chiqqan olimlarning xizmatlari katta boʻlgan. Muso Muhammad al-Xorazmiy bir gradus meridian yoyning uzunligi 111,8 kilometrga tengligini isbotlab bergan. Bagʻdodda tashkil topgan „Donishmandlik uyi“ nomli oʻsha davrning fanlar akademiyasida Oʻrta Osiyolik olimlardan Xorazmiy, Fargʻoniy, Habash Xasib, Marvaridiy kabi olimlar turli sohalarda ish olib borganlar. Beruniy ham shu „Donishmandlik uyi“ning aʼzosi boʻlib, u yerda 7 yil ishlagan. Uning yozishicha, xalifa Maʼmun buyrugʻiga binoan „Donishmandlik uyi“ning olimlari ikki guruhga boʻlinib, Iroqning Mosul shahri gʻarbidagi Sanjar sahrosida gradus oʻlchash usuli asosida Yer kattaligini aniqlashga kirishishgan, bunda Xolid al-Marvaridiy bir guruhga, Abu ibn Iso as Asturlobiy ikkinchi guruhga rahbarlik qilgan.","130","1053","18.71","6.78","0.366","0.613"
"wikipedia","AQShda tugʻilishni nazorat qilish harakati","https://uz.wikipedia.org/wiki/AQShda_tugʻilishni_nazorat_qilish_harakati","26","Garchi 1919 va 1920-yillarda tugʻilishni nazorat qilish boʻyicha sharhni nashr etish ishlari bilan band boʻlgan boʻlsa-da, oʻsha paytda Sanger tugʻilishni nazorat qilish boʻyicha asosiy tashkilotlar (NBCL yoki VPL) bilan rasman bogʻlanmagan. 1921-yilda u professional jamiyatlar va ilmiy hamjamiyat tomonidan qoʻllab-quvvatlanish uchun rasmiy tashkilot bilan aloqa qilishi kerakligiga amin boʻldi. Sanger mavjud tashkilotga qoʻshilish oʻrniga yangisini yaratish haqida oʻyladi. Birinchi qadam sifatida u 1921-yil noyabr oyida New York shahrida boʻlib oʻtgan tugʻilishni nazorat qilish boʻyicha birinchi Amerika konferensiyasini tashkil qildi. Tadbirning soʻnggi kechasida Sanger gavjum Town Hall teatrida nutq soʻzlashga tayyorlanayotganda politsiya yigʻilishga bostirib kirdi va uni tartibsizlik uchun hibsga oldi.","100","815","20.2","6.8","0.287","0.613"
"gazeta.uz","Чорвоқ пляжлари устидан назорат масаласида икки гуруҳ ўртасида можаро келиб чиқди — ДХХ","https://www.gazeta.uz/uz/2026/07/22/crime-group/","1","Тошкент вилоятининг Бўстонлиқ туманида ҳуқуқни муҳофаза қилувчи органлар Чорвоқ сув омбори ҳудудидаги пляжларни назоратга олиш масаласида ўзаро низога борган иккита гуруҳ фаолиятига чек қўйди. Жами 13 киши қўлга олинди, деб хабар қилди Zamon.uz Давлат хавфсизлик хизмати ҳудудий бошқармасига таяниб. Муассаса маълумотларига кўра, икки гуруҳ ўртасида Чорвоқ сув омбори ҳудудидаги пляжларни куч ишлатиш орқали назоратга олиш, уларни ноқонуний эгаллаш ҳамда таъсир доирасини кенгайтириш масаласида кескин можаро келиб чиққан. Биринчи гуруҳ аъзолари иккинчи гуруҳ вакилларини дўппослаб, унга тан жароҳати етказган. Ҳолат юзасидан биринчи гуруҳнинг тўрт нафар аъзоси процессуал тартибда қўлга олиниб, уларга нисбатан Жиноят кодексининг 277-моддаси (Безорилик) билан жиноят иши қўзғатилди ҳамда қамоқ эҳтиёт чораси қўлланилди.","104","820","17.33","6.71","0.452","0.614"
"wikipedia","Allopatrik turlanish","https://uz.wikipedia.org/wiki/Allopatrik_turlanish","3","Kruaza Janubiy Amerika va Afrikadagi oʻsimlik hamda hayvonlar oʻrtasidagi oʻxshashlikni ular qachonlardir yagona populyatsiya boʻlgani, materiklar ajralishi (vikariansiya) natijasida esa ikki guruhga boʻlinib ketgani bilan tushuntirgan. Hozirda vikariansiya allopatrik turlar hosil boʻlishining asosiy va eng koʻp tarqalgan shakli deb hisoblanadi. Bu jarayonda tur areali togʻlar koʻtarilishi, daryolar oqimining oʻzgarishi yoki muzliklar siljishi kabi tashqi (ekstrinsik) toʻsiqlar tufayli boʻlaklarga ajraladi. Ajralib qolgan populyatsiyalar oʻz muhitiga moslashar ekan, vaqt oʻtishi bilan ularning tashqi koʻrinishi (fenotip) va genetik tuzilishi (genotip) oʻzgarib boradi. Ekologik sharoitlarning turlichaligi tabiiy tanlanishni kuchaytiradi va bu muqarrar ravishda toʻliq reproduktiv izolyatsiyaga olib keladi. Allopatriyada genetik farqlanishning asosiy dvigateli reproduktiv izolyatsiyadir.","101","897","16.83","7.72","0.376","0.614"
"uza.uz","Давлатимиз раҳбари Тошкент вилояти жамоатчилиги вакиллари билан учрашди","https://uza.uz/uz/posts/davlatimiz-rahbari-toshkent-viloyati-zhamoatchiligi-vakillari-bilan-uchrashdi_885717","1","Давлатимиз раҳбари Тошкент вилояти жамоатчилиги вакиллари билан учрашди Президент Шавкат Мирзиёев Нурафшон шаҳридаги “Янги Ўзбекистон” боғида Тошкент вилояти жамоатчилиги билан тантанали учрашувда иштирок этди. Тадбирда нуронийлар, ёшлар ва фаоллар қатнашди. Мамлакатимиз етакчиси йиғилганларни самимий қутлаб, вилоят аҳли билан яна бир бор дийдор кўришиб турганидан мамнунлигини билдирди. Қайд этилганидек, яқин йилларгача катта иқтисодий ва инвестициявий салоҳиятга эга Тошкент вилоятининг ўз маъмурий маркази мавжуд эмас эди. Қисқа вақт ичида Нурафшон шаҳри янгитдан барпо этилиб, бу ерда замонавий маъмурий, ижтимоий ва маданий инфратузилма шакллантирилди. Шаҳарда “Янги Ўзбекистон” боғи, “Ватанпарвар боғи”, матонатли ўзбек аёли Зулфия Зокировага бағишланган ёдгорлик мажмуаси, хиёбонлар, сунъий кўл, амфитеатр ва фавворалар, кенг яшил ҳудудлар, велосипед ҳамда пиёдалар йўлаклари барпо этилди. – Бу ердаги ҳар бир корхона, ҳар бир кўча ва бино, майдон ва хиёбон серғайрат, меҳнаткаш ва фидойи вилоят аҳли билан биргаликдаги ишларимизнинг натижасидир, – деди Президентимиз.","137","1078","19.29","6.75","0.348","0.615"
"gazeta.uz","«Ўзбекнефтгаз» собиқ раҳбари Баҳодир Сидиқовга нисбатан айбловлар маълум бўлди","https://www.gazeta.uz/uz/2026/07/22/ung-sidiqov/","4","Шунингдек, инвесторлар томонидан геологик қидирув ишларининг суст олиб борилаётгани туфайли «Ўзбекнефтгаз» мамлакатнинг учта минтақасидаги инвестиция блокларини қайта хатловдан ўтказишга қарор қилди. Компания ўз мажбуриятларини бажармаётган хусусий газ қазиб олиш операторларининг фаолиятини кўриб чиқиш ва рақобатбардош савдолар жараёни орқали янгиларини жалб қилишни режалаштирган эди. Жорий йилнинг дастлабки беш ойи давомида газ қазиб олиш ҳажми 15,8 млрд кубометрни ташкил этди — бу 2025 йилнинг шу давридаги кўрсаткичга (18,4 млрд) нисбатан 14 фоизга (2,6 млрд кубометрга) камдир. Май ойида 3,2 млрд кубометр газ қазиб олинди, бу ўтган йилнинг май ойидаги кўрсаткичдан 4,6 фоизга пастдир. Апрель ойида эса ойлик пасайиш 18,8 фоизни ташкил этганди.","100","753","18.2","6.74","0.407","0.615"
"gazeta.uz","Ёзда туризм объектларида сиеста режимини ва кечки экскурсияларни жорий этиш таклиф этилмоқда","https://www.gazeta.uz/uz/2026/07/23/siesta/","2","Уларнинг ишини уч босқичда ташкил этиш таклиф қилинмоқда: 7:00 дан 13:00 гача (эрталабки сеанс), 13:00 дан 17:00 гача (сиеста) ва 17:00 дан 23:00 гача (кечки-тунгги сеанс). Сиеста вақтида объектлар кондиционерлар, қабул қилиш хизматлари ва минимал даражада зарур бўлган навбатчи ходимлар ишини таъминлаши керак. Шу билан бирга, ўзгаришлар ходимларнинг иш ҳақи камайишига ёки меҳнат шароитлари ёмонлашувига олиб келмаслиги кўзда тутилган. Умумий овқатланиш корхоналари ва кўнгилочар объектларга кечки ва тунги вақтга мослаштирилган махсус ёзги меню, дастур ва тадбирларни ишлаб чиқиш ҳамда жорий этиш тавсия этилади. Маданий мерос агентлигига эса тегишли ёритиш тизимига эга «Тунги музей» ва «Кечки экскурсия» лойиҳаларини ишга тушириш таклиф қилинмоқда. Лойиҳани тажриба-синов тариқасида Тошкент, Самарқанд, Бухоро ва Хива шаҳарларида жорий этиш таклиф этилмоқда.","114","863","18.33","6.33","0.445","0.617"
"wikipedia","Abssess","https://uz.wikipedia.org/wiki/Abssess","1","Abssess (Xoʻppoz, lotincha abscessus – yiring boylagan joy) – Chegaralangan yiringli boʻshliq abssess deyiladi. Abssess teri osti yogʻ kletchatkasida, mushaklarda, suyak va ichki aʼzolar (oʻpka, jigar, buyrak, bosh miya) da uchraydi. Odatda, kasallik qoʻzgʻatuvchilari – stafilokokklar yoki streptokokklar, baʼzan ichak tayoqchasi, saprofitlar yoki anaerob mikroorganizmlar hisoblanadi. Mikroblar toʻqimaga toʻgʻridan-toʻgʻri, limfogen yoki gematogen yoʻllar bilan (metastatik abssesslar), shuningdek, yalligʻlanishning qoʻshni toʻqimalarga tarqalishi bilan oʻtadi. Bunga oʻrta quloq yiringli yalligianganda miya abssessi paydo boʻlishini misol qilib keltirish mumkin. Kasallikning avj olishi uchun asosiy omillari gipovitaminozlar, moddalar almashinuvi kasalliklari, organizm rezistentligining (mikroblarga nisbatan tabiiy chidamlilikning) pasayib ketishi kabilar kiradi. Shuningdek, abssesslar yot jismlar atrofida „mudrab yotgan mikroblar“ deb ataluvchilarning faollashuvi natijasida ham paydo boʻladi.","111","1005","15.57","7.88","0.44","0.618"
"uza.uz","Қўшилган қиймат солиғининг ""ноль"" ставкаси қўлланиладиган қишлоқ хўжалиги маҳсулотлари рўйхати белгиланди","https://uza.uz/uz/posts/qoshilgan-qiymat-soligining-nol-stavkasi-qollaniladigan-qishloq-xozhaligi-mahsulotlari-royxati-belgilandi_885770","1","Қўшилган қиймат солиғининг ""ноль"" ставкаси қўлланиладиган қишлоқ хўжалиги маҳсулотлари рўйхати белгиланди Ўзбекистон Республикаси Президентнинг 2025 йил 4 сентябрдаги “Қишлоқ хўжалиги соҳасида қўшилган қиймат солиғини ҳисоблашнинг соддалаштирилган тартибини жорий этиш чора-тадбирлари тўғрисида”ги фармонига асосан 2026 йил 1 январдан қишлоқ хўжалиги товар ишлаб чиқарувчилари томонидан етиштирилган қишлоқ хўжалиги маҳсулотларини (пахта ва ғалладан ташқари) реализация қилишда қўшилган қиймат солиғининг (ҚҚС) ""ноль"" фоизлик ставкаси қўлланилади. Адлия вазирлиги Қўшилган қиймат солиғининг “ноль” ставкаси қўлланиладиган қишлоқ хўжалиги маҳсулотларини (рақами 3905, 21.07.2026 й.) давлат рўйхатидан ўтказди. Шунга кўра, ҚҚСнинг “ноль” ставкаси қўлланиладиган 516 та қишлоқ хўжалиги маҳсулотлари (бундан пахта ва ғалла мустасно) рўйхати тасдиқланди. Ушбу рўйхатга киритилган маҳсулотларни етиштириш учун харид қилинган товарлар (хизматлар) бўйича тўланган ҚҚС суммаси қайтариб берилади, қишлоқ хўжалиги товар ишлаб чиқарувчиларига мазкур маблағлар 3 кун ичида автоматлаштирилган тартибда қайтарилади. ЎзА","127","1104","15.12","7.61","0.496","0.619"
"uza.uz","Узоқни кўзлаб амалга оширилаётган ислоҳотлар Янги Ўзбекистон келажаги учун мустаҳкам пойдевор бўлади","https://uza.uz/uz/posts/uzoqni-kozlab-amalga-oshirilayotgan-islohotlar-yangi-ozbekiston-kelazhagi-uchun-mustahkam-poydevor-boladi_885720","14","Президент Шавкат Мирзиёев Нурафшон шаҳрида ахборот хавфсизлиги ва рақамли технологияларга ихтисослашган “Cyber University” давлат университети фаолияти билан танишди. “Ўзбекистон – 2030” стратегиясида мамлакатимизни минтақавий IT-хабга айлантириш устувор мақсадлардан бири сифатида белгиланган. Бунинг учун давлат бошқаруви ва иқтисодиёт тармоқларини рақамлаштириш, замонавий алоқа инфратузилмасини ривожлантириш, рақобатбардош кадрлар тайёрлаш ҳамда инновацион экотизимни кенгайтиришга алоҳида эътибор қаратилмоқда. Сўнгги йилларда яратилган қулай шароитлар натижасида юртимизда IT компаниялар, юқори даромадли иш ўринлари ва рақамли хизматлар экспорти изчил кўпаймоқда. Мазкур жараёнда замонавий билим ва кўникмаларга эга ёш мутахассисларни тайёрлаш муҳим аҳамият касб этади. “Cyber University” давлат университети Президентимизнинг 2025 йил 20 январдаги қарорига мувофиқ, Рақамли технологиялар вазирлиги ҳузурида мустақил олий таълим муассасаси сифатида ташкил этилган.","108","972","17.5","7.97","0.333","0.619"
"wikipedia","Genetika","https://uz.wikipedia.org/wiki/Genetika","14","Molekulyar genetika, biokimyo, gen injeneriyasi va biotexnologiya sohasidagi ilmiy izlanishlar genetika va oʻsimliklar eksperimental biologiyasi, bioorganik kimyo, mikrobiologiya kabi ilmiy tadqiqot intlari va OʻzMUda olib boriladi. Tekshiradigan obʼyektiga binoan genetika odam genetikasi, hayvonlar genetikasi, oʻsimliklar genetikasi, mikroorganizmlar genetikasi, viruslar genetikasi kabi bir qancha fanlarga boʻlinadi. Bu fanlar ham oʻz navbatida bir qancha xususiy fanlarga (masalan: oʻsimliklar genetikasi, gʻoʻza genetikasi, bugʻdoy genetikasi, sholi genetikasiga) ajratiladi. Qoʻllaniladigan ilmiy metodlariga binoan klassik genetikani (Mendel), sitogenetika, biokimyo, molekulyar, fiziologik, ekologik genetika kabi tarmoklarga boʻlish mumkin. Organizmlardagi nasldorlikning fundamental birligi „gen“ deb ataluvchi diskret vositalardir. Bu fundamentallikni ilk bor Gregor Mendel kuzatdi; u noʻxat oʻsimligidagi nasldorlikni oʻrganayotgan edi.","103","950","17.17","7.94","0.359","0.621"
"wikipedia","16S rRNK","https://uz.wikipedia.org/wiki/16S_rRNK","6","EzBioCloud maʼlumotlar bazasi tizimli ravishda tuziladi va muntazam yangilanadi. Bundan tashqari, maʼlumotlar bazasi veb-saytida prokaryotik genomlarning ikkita ketma-ketligi oʻrtasidagi foiz oʻxshashligini topish uchun ANI kalkulyatori, ikkita ketma-ketlik uchun juft- juft moslashtirish vositasi va boshqalar kabi bioinformatika vositalari taqdim etadi. RDP — bu rRNK ketma-ketligi haqida maʼlumot va tegishli dasturlar va xizmatlarni taqdim etuvchi maʼlumotlar bazasi. Masalan: filogeniya boʻyicha rRNK moslashuvlari, moslashishdan kelib chiqqan filogenetik daraxtlar, rRNKning ikkilamchi tuzilmalari va rRNK genini tadqiq qilish uchun maʼlumotlarni vizuallashtirish va tahlil qilish uchun turli dasturlar kiradi. Koʻpgina dasturiy paketlar yuklab olish va erkin foydalanish uchun mavjud. Silva Silva — qoʻlda tekshirilgan va muntazam yangilanib turuvchi ribosoma kichik subbirligi (16S/18S) va katta ribosoma subbirligi (23S/28S) rRNK ketma-ketligining barcha maʼlumotlarni oʻz ichiga olgan maʼlumotlar bazasi.","120","1014","20.83","6.9","0.272","0.622"
