"source","title","url","chunk_id","text","word_count","length","avg_sentence_len","avg_word_len","rare_word_ratio","complexity_score"
"uza.uz","Қўшма Штатлар 2276 йилда очилиши керак бўлган вақт капсуласини муҳрлади","https://uza.uz/uz/posts/qoshma-shtatlar-2276-yilda-ochilishi-kerak-bolgan-vaqt-kapsulasini-muhrladi_881692","1","Қўшма Штатлар 2276 йилда очилиши керак бўлган вақт капсуласини муҳрлади АҚШ Мустақиллик декларацияси имзоланганининг 250 йиллиги учун яратилган расмий миллий вақт капсуласини муҳрлади, деб хабар бермоқда “Fox News” нашри. Таъкидланишича, махсус капсула 4 июль куни Филадельфияда ер остига кўмилиб, роппа-роса 250 йилдан кейин - 2276 йилда очилади. Капсула барча 50 штатдан келган буюмларни, шунингдек, ҳукуматнинг учта тармоғи вакилларининг хатларини ўз ичига олади. Замонавий артефактлар орасида “iPhone 17 Pro Max”, эсдалик тангалари, санъат асарлари ва 21 асрнинг мамлакатдаги ҳаётини акс эттирувчи бошқа буюмлар бор. С.Раҳимов, ЎзА","85","635","13.0","6.55","0.577","0.578"
"wikipedia","Abu Rayhon Beruniy","https://uz.wikipedia.org/wiki/Abu_Rayhon_Beruniy","12","Bu ish koʻp vaqt, katta mablagʻ va puxta tayyorgarlik talab qilardi. Bu haqda Beruniy: „Yer aylanasi uzunligini sahroni kezib yurmasdan quyidagicha aniqlash mumkin. Buning uchun dengiz sohilidagi yoki tekis joyda qad koʻtarib turgan baland toqqa koʻtarilib quyosh chiqishi yoki botishi oldidan quyosh gardishining yarmi ufq orasida boʻlgan vaqtda doirali armillyar asbob bilan uning pasayish burchagi oʻlchanadi“ deydi. Ufq pasayishini oʻlchash usulini chizma va formulalar yordamida tushuntiradi. Bunda, togʻ tepasida quyosh chiqishi yoki botishiga qarab koʻrish nurining togʻ tepasidan oʻtgan gorizontal chiziq bilan hosil qilgan burchak oʻlchanadi. Abu Rayhon Beruniy Yerning kattaligini oʻlchashda yangi usul qoʻllab, bir gradus meridian yoyning uzunligi 111,16 kilometr ekanligini hisoblab chiqargan.","105","805","17.33","6.57","0.346","0.578"
"wikipedia","Adabiy tahlil","https://uz.wikipedia.org/wiki/Adabiy_tahlil","5","Beshinchidan, meta-tahlil va meta-regressiya miqdoriy tadqiqotlarni birlashtirish va moderatorlarni aniqlashni ta'minlaydi. Va nihoyat, xuddi shu maqolada tahlil yondashuvlarini birlashtirgan aralash tadqiqot sintezidir. Shuningdek, ular tahlil, ob'ekti, mavzusi, jamiyatdagi o'rni va amaliyotiga qarab yondashuvni tanlash modelini taklif qilishadi. Shields va Rangarajan (2013)adabiy tahlil jarayoni va adabiy tahlil deb nomlanuvchi maromiga yetkazilgan tadqiqot yoki uning natijani farqlaydi : 193–229. Adabiy tahlil jarayoni ko'pincha amaliy tadqiqot loyihasi davomida davom etadi va uning ko'p jihatlari haqida ma'lumot beradi. Adabiy tahlil jarayoni turli xil faoliyat va fikrlash usullarini talab qiladi. Shields va Rangarajan (2013) va Granello (2001) adabiy tahlil faoliyatini Benjamin Bloomning kognitiv sohaning tahlil qilingan taksonomiyasi (fikrlash usullari: eslash, tushunish, qo'llash, tahlil qilish, baholash va yaratish) bilan bog'laydi.","114","954","16.0","7.08","0.366","0.578"
"wikipedia","Amfoterisin B","https://uz.wikipedia.org/wiki/Amfoterisin_B","3","Qoʻllashdan oldin darhol flakon tarkibi inʼektsiya uchun 10 ml suvda eritiladi, soʻngra flakondagi eritma erituvchiga – 5% glyukoza eritmasiga (450 ml) oʻtkaziladi.5 va 6, 10 va 11, 15 va 16 infuziyalar orasida 2 kunlik tanaffuslar olinadi; 20-inʼektsiyadan keyin 10 kunlik tanaffus, soʻngra ikkinchi davolash kursi oʻtkaziladi. Bundan tashqari, preparatni plevra ichiga 2000 ME, boʻgʻim boʻshligʻiga har 48 soatda 15 000-20 000 IU, xoʻppoz boʻshligʻiga, suyak boʻshligʻiga mahalliy ravishda, har 6 soatda 20 000 IU dan nafas olish orqali yuborish mumkin. Bolalarga har kuni quyidagi hollarda buyuriladi. dozalari (ED / kg): 1-3 yil-1-5-infuziya 75-150, 6-10 100-250, c_15 150-350, 16-20 175-400; 4-7 yil – 1-5-infuziyalar 100-200, 6-10 150-300, 11-15 175-400, 16-20 200-500; 8-12 yosh – 1-5-infuzion 125-250, 6-10 175-350, 11-15 200-450, 16-20 225-600; 13-18 yosh – 1-5-infuziyalar 150-300, 6-10 200-400, 11-15 225-500, 16-20 250-700.Tashqi tomondan: qoʻziqorinlardan taʼsirlangan teri va shilliq pardalarni moylash uchun malham kuniga 2 marta qoʻllanadi.","146","1056","15.5","6.72","0.43","0.579"
"wikipedia","Islomiy qabul qilish","https://uz.wikipedia.org/wiki/Islomiy_qabul_qilish","3","Ular Qurʼon xabarini tushuntirish orqali tavhidni targʻib qiladilar. Bir dinning konvertlar sonini hisoblash qiyin, chunki baʼzi davlatlar aholiga dini haqida soʻraydi, lekin ular konvert boʻlganini soʻramaydi, baʼzi mamlakatlarda esa huquqiy va ijtimoiy oqibatlar konvertni qiyinlashtiradi, masalan, baʼzi musulmon mamlakatlarda Ilohiy hukmda o‘lim jazosini olish. Islomga konvertlar va undan chiqishlar haqidagi statistik maʼlumotlar kam. Islomiy huquq boʻyicha mutaxassis M. Cherif Bassiouni shunday deydi: „Qurʼonda shunday band bor: ‘kim Islomni qabul qilsa va keyin tark etsa, u Qiyomat kunidan keyin doʻzaxda jazo oladi'“. 2011-yilda Pew Research tadqiqotiga koʻra, mavjud maʼlumotlar shuni koʻrsatadiki, diniy qabul qilish global musulmonlar soniga sezilarli taʼsir qilmaydi, chunki Islomni qabul qilganlar soni Islomni tark qilganlar soniga taxminan teng. 2015-yilda Pew tadqiqotiga koʻra, 2010–2050 yillar oraligʻida Islom dini 3,22 million konvert ortishi kutilmoqda. 2005-yilda The New York Timesga koʻra, amerikalik musulmonlarning taxminan 25% konvertlardan iborat.","136","1079","16.75","6.63","0.373","0.579"
"wikipedia","Abu Rayhon Beruniy","https://uz.wikipedia.org/wiki/Abu_Rayhon_Beruniy","21","Bunda Beruniy hozirgi Amerika qitʼasini mavjudligini Kolumbdan bir necha asr avval ilmiy asoslab bergan. Bu shoh asarning vujudga kelishiga Mahmud Gʻaznavining Hindistonga yurishlari sabab boʻldi. Saroyning eng nufuzli astrologlaridan sanalgan Beruniy Mahmud Gʻaznaviy bilan Hindistonda bir muddat istiqomat qiladi va u yerda sanskrit tilini mukammal egallashga muvoffaq boʻladi. U bu til yordamida hindlarning tarixi, urf-odati madaniyati va fani bilan yaqindan tanishadi va natijada yuqoridagi asarni taʼlif etadi. 1030-yili Mahmud Gʻaznaviy vafot etib taxtga uning oʻgʻli Masʼudning oʻtirishi Beruniyning ahvolini ancha yaxshilaydi. Olim oʻzining astronomiyaga oid eng yirik asarini mazkur hukumdorga bagʻishlab „Masʼud qonuni“ deb ataydi. oʻrta asrning mashhur olimlaridan Yoqut Al-Xamaviyning yozishiga koʻra, Sulton Masʼud bu asar uchun Beruniyga bir filga ortilgan katta miqdordagi kumush tangalar hadya etadi.","118","917","17.14","6.52","0.367","0.58"
"wikipedia","Allopatrik turlanish","https://uz.wikipedia.org/wiki/Allopatrik_turlanish","1","Allopatrik turlanish yoki allopatrik turlar hosil boʻlishi – shuningdek, geografik turlar hosil boʻlishi, vikariant turlar hosil boʻlishi yoki tarixiy nomi bilan gantel modeli deb ham ataladi. Bu — populyatsiyaning geografik jihatdan ajralib qolishi natijasida yangi biologik turlarning paydo boʻlish jarayonidir. Bunday izolyatsiya genlar almashinuviga (genlar oqimiga) toʻsqinlik qiladi yoki uni butunlay toʻxtatadi. Tabiatda geografik toʻsiqlar turli yoʻllar bilan paydo boʻlishi mumkin: materiklar dreyfi, togʻ tizmalarining koʻtarilishi, yangi orollar yoki suv havzalarining shakllanishi shular jumlasidandir. Shuningdek, inson faoliyati (qishloq xoʻjaligi, yirik qurilishlar) ham turlarning tarqalish hududini boʻlib yuborishi mumkin. Natijada yagona tur populyatsiyasi bir-biridan ajralgan guruhlarga boʻlinadi. Bu guruhlar vaqt oʻtishi bilan turlicha tabiiy tanlanish bosimiga duch keladi, genetik dreyfni boshdan kechiradi va ularning genofondida mustaqil ravishda mutatsiyalar toʻplanadi.","118","998","16.71","7.34","0.308","0.58"
"kun.uz","Qamchiq dovonida “Lasetti” yonib ketdi.","https://kun.uz/news/2026/07/11/qamchiq-dovonida-lasetti-yonib-ketdi-54bb8e","1","Qamchiq dovonida “Lasetti” yonib ketdi Avtomobil haydovchisi boshqaruvni yo‘qotib, yo‘l chetidagi temir to‘siqqa urilgan. To‘qnashuv oqibatida avtomobilning elektr tizimida qisqa tutashuv yuzaga kelib, yong‘in sodir bo‘lgan. Bugun, 11 iyul kuni soat 17:50 da «Qamchiq» maxsus qutqaruv boshqarmasiga dovondan o‘tgan A-373 avtomobil yo‘lining «Toshkent–Vodiy» yo‘nalishida harakatlangan «Lasetti» rusumli yengil avtomobilda yong‘in bo‘layotganligi to‘g‘risida xabar kelib tushgan. Dastlabki ma’lumotlarga ko‘ra, avtomobil haydovchisi boshqaruvni yo‘qotib, yo‘l chetidagi temir to‘siqqa urilgan. To‘qnashuv oqibatida avtomobilning elektr tizimida qisqa tutashuv yuzaga kelib, yong‘in sodir bo‘lgan. Avtomobilda yolg‘iz bo‘lgan haydovchi darhol transport vositasidan tushib, xavfsiz joyga chiqqan. Xabarga asosan «Qamchiq» maxsus qutqaruv boshqarmasining qutqaruv ekipajlari tezkorlik bilan yetib borib, yong‘inni to‘liq bartaraf etishgan.","106","935","18.57","5.91","0.354","0.581"
"wikipedia","16S rRNK","https://uz.wikipedia.org/wiki/16S_rRNK","7","Shuningdek, bu maʼlumotlar bazasiga asoslanib, praymer loyihalash va filogenetik daraxtlarni qurish uchun foydalaniladi. ribosoma maʼlumotlar bazasi ( saytida 2020-08-19 sanasida arxivlangan) ribosoma va ribosomal rnk SIlva rRNK maʼlumotlar bazasi Ezbiocloud maʼlumotlar bazasi","32","277","15.0","7.7","0.367","0.581"
"wikipedia","Burgut","https://uz.wikipedia.org/wiki/Burgut","3","Qushlarning bir qismi tarqalish zonasining va baland togʻlarning shimoliy tomonidan qor kamroq boʻlgan hududlarga koʻchadi. Burgut turli-tuman oziqlanadi, u har xil oʻljani ovlaydi, koʻp hollarda turli tuyoqlilarning bolalari, quyonlar, kemiruvchilar va qushlarning har xil turlari uning oʻljasini tashkil etadi. Toshbaqalar burgutning ozuqasida alohida oʻrin egallaydi, chunki ularni yuqoridan tosh otgan holda ovlash osonroq. Burgutlar ozuqa izlab, iliq havoning yuqoriga koʻtariluvchi oqimlarida balandda uzoq vaqt davomida parvoz qiladi. Bunda uning qanotlari tanasidan biroz koʻtarilib, oldinga tortilgan boʻladi, qanotlarning faolligi esa minimal boʻlib qoladi. Ov qilishning yana bir usuli – oʻljani qoʻqqisdan ushlash uchun qarchigʻayga oʻxshab uncha katta boʻlmagan balandlikda uchish. Burgut qanotlarini kuchli va chuqur qoqqan holda oson va harakatchan parvoz qiladi.","111","878","15.86","6.77","0.414","0.581"
"wikipedia","Azizullo Izzatullayev","https://uz.wikipedia.org/wiki/Azizullo_Izzatullayev","6","Qabristondagi xayrlashuv marosimida Oʻzbekiston Respublikasining Prezidenti davlat maslahatchisi Mavlon Umurzoqov, Respublika xotin-qizlar qoʻmitasi raisi, Bosh vazir oʻrinbosari shoira Halima Xudoyberdiyeva, Toshkent viloyati va Yangiyoʻl tumani hokimlari va boshqa masʼul rahbarlar qatnashgan va nutq soʻzlashgan. 2 darajali Vatan urushi ordeni, Hurmat belgisi ordeni. Koʻplab medallar. Oʻzbekiston Kompartiya MQ va Oliy Kengashi rayosatining faxriy yorliqlari bilan taqdirlangan. Buvasi — Sulton Toirboyev — inqilobdan oldin Oʻsh shahrining sharqiy qismini boshqargan mingboshi, Oʻsh shahar katta oqsoqoli. Buvasining ukasi — Qudrat Toirboyev — inqilobdan oldin Oʻsh shahrining sharqiy qismini boshqargan mingboshi, Oʻsh shahar katta oqsoqoli. Buvasi — Rahmonberdi Madazimov (1875—1933) — Qirgʻiziston janubidagi teatr harakatining asoschisi, Bobur nomli Oʻsh oʻzbek akademik musiqali drama teatrining birinchi asoschisi, tashkilotchisi va badiiy rahbari, yozuvchi.","116","968","15.57","7.5","0.358","0.582"
"wikipedia","Genetika","https://uz.wikipedia.org/wiki/Genetika","5","Sitologik tadqiqotlar tufayli irsiyatning moddiy asosi hisoblangan xromosomalar mavjudligi, ular soni har bir turning barcha individlari uchun bir xil boʻlishi aniqlandi. Genetika tarixida amerikalik genetik Thomas Hunt Morgan (1911) va uning xodimlari (K. Brijes, Alfred Sturtevant va Gregor Meller) tomonidan asoslab berilgan irsiyatning xromosoma nazariyasi alohida oʻrin tutadi. Bu nazariyaning ochilishida Morgan va xodimlarining jins genetikasi va belgilarning jins bilan bogʻliq holda hamda ularning birikkan holda irsiylanishini oʻrganish natijalari katta ahamiyat kasb etdi. Mazkur nazariyaga binoan organizmlar belgi va xususiyatlarining irsiylanishi irsiyat birligi — genlar orqali amalga oshadi; genlar xromosomalarda koʻp miqdorda hamda tegishli tarkibda chiziq-chiziq boʻlib joylashadi. Bitta xromosomada joylashgan genlar birgalikda irsiylanadi va ular birikkan genlar deb ataladi.","110","896","18.17","7.05","0.266","0.582"
"wikipedia","Abdulla Oripov","https://uz.wikipedia.org/wiki/Abdulla_Oripov","2","Abdulla Oripov 1990-yilda Oʻzbekiston Oliy Kengashi, 1995-yilda Oʻzbekiston Oliy Majlisi deputatligiga saylandi. 2005-yilda Senat aʼzosi etib tayinlangan. Abdulla Oripov 2016-yilning 5-noyabrda uzoq vaqt davomidagi kasallikdan soʻng AQShning Texas shtatida vafot etdi. U Toshkent shahridagi Chigʻatoy qabristoniga dafn etilgan. Abdulla Oripov talaba vaqtida respublika matbuotida „Qushcha“ deb atalgan ilk sheʼri chiqqan. Shundan keyin Abdulla Oripovning ketma-ket „Munojotni tinglab“, „Birinchi muhabbatim“, „Bahor“, „Kuz“, „Saraton“, „Oʻzbekiston“, „Otello“, „Sarob“, „Dengizga“, „Malomat toshlari“, „Oltin baliqcha“, „Yuzma-yuz“, „Genetika“ kabi sheʼrlari oʻsha davrda oʻzbek adabiyotining yorqin namunalaridan biriga aylangan. 1965-yilda Oripovning „Mitti Yulduz“ nomli ilk sheʼriy toʻplami oʻquvchilar qoʻliga yetib borgan. Bu Oripov ijodining boshlanishi edi. „Mitti yulduz“dan soʻng „Koʻzlarim yoʻlingda“, „Onajon“, „Ruhim“, „Oʻzbekiston“, „Qasida“, „Xotirot“, „Yurtim shamoli“, „Hayrat“, „Najot qal’asi“, „Yillar armoni“, „Ishonch koʻprigi“, „Munojot“, „Haj daftari“, „Saylanma“, „Ishonch koʻpriklari (1989)“ kabi bir qator sheʼriy toʻplamlari bosmadan chiqa boshlagan.","133","1177","15.11","6.7","0.463","0.582"
"wikipedia","Allopatrik turlanish","https://uz.wikipedia.org/wiki/Allopatrik_turlanish","4","U ikki xil boʻladi: pre-zigotik (urugʻlanishgacha boʻlgan toʻsiqlar, masalan, geografik ajralish) va post-zigotik (urugʻlanishdan keyin bepusht yoki yashovchan boʻlmagan gibridlarning tugʻilishi). Tajribalar shuni koʻrsatadiki, turlar mustaqil rivojlangani sayin, ularning genetik tizimlari bir-biriga mos kelmay qoladi. Reinforcement yoki kuchayish — bu allopatrik ajralishdan keyin populyatsiyalar yana uchrashganda (ikkilamchi kontakt) sodir boʻladigan jarayon. Agar ajralib qolgan guruhlar oʻzaro uchrashib, past hayotchanlikka ega gibridlar hosil qilsa, tabiiy tanlanish oʻz turiga mansub sherikni tanlash xususiyatini kuchaytiradi. Bu esa turlar hosil boʻlishi jarayonini yakuniga yetkazadi. Peripatrik modelda yangi tur asosiy populyatsiyaning chekkasidan ajralib chiqqan juda kichik guruhdan shakllanadi. Masalan, bir necha qushning boʻron paytida uzoq orolga tushib qolishi.","103","883","15.0","7.2","0.419","0.582"
"wikipedia","Afgʻonistonda taʼlim","https://uz.wikipedia.org/wiki/Afgʻonistonda_taʼlim","2","Taʼlim vaziri Noorullah Munirning maʼlumotlariga koʻra, Afgʻonistondagi 20 000 ta rasmiy maktabning 9 000 tasi yaroqsiz holatda, 5 000 tasining binosi mavjud emas, qolgan 4 000 tasi esa kapital taʼmirlashga muhtoj. Mamlakatda majburiy taʼlim toʻqqizinchi sinfgacha etib belgilangan boʻlib, oʻquv yili ikki semestrdan iborat (martdan yanvargacha). 2021-yilgi hokimiyat almashinuvidan soʻng Afgʻoniston Islom Amirligi rasmiylari oʻsmir qizlar uchun oʻrta taʼlimni toʻxtatib qoʻydi. 2001-yilda Tolibon rejimi agʻdarilgach, taʼlim tizimida sezilarli ijobiy oʻzgarishlar kuzatilgan edi. 2001-yilda maktabga boruvchilar soni 1,2 million kishini (shundan 50 000 nafardan kamrogʻi qizlar) tashkil etgan boʻlsa, 2013-yilga kelib bu koʻrsatkich 8,2 millionga (3,2 million nafari qizlar) yetdi. 2017-yilda qizlarning maktabga jalb etilish darajasi 39% ni tashkil etdi (2003-yilda 6%).","111","873","16.0","7.05","0.385","0.583"
"wikipedia","Abu Muslim","https://uz.wikipedia.org/wiki/Abu_Muslim","5","Bularning soʻnggi aks-sadosi Muqanna qoʻzgʻoloni hisoblanadi. Abu Muslim haqida Marvda udum boʻlgan rivoyat, afsonalar keyinchalik fors tilida (uning turkiycha varianti ham bor) yozilgan xalq romani — „Qissai Abu Muslim“ (oʻzbekcha „Abu Muslim jangnomasi“)ga asos boʻlgan.","35","272","18.0","6.25","0.361","0.584"
"wikipedia","Aylanadigan sferalar","https://uz.wikipedia.org/wiki/Aylanadigan_sferalar","14","FFict ning kiritilishi aylanma kuzatuvchilar va inertial kuzatuvchilarga ipning kuchlanishi boʻyicha kelishib olish imkonini beradi. Biroq, biz shunday deb soʻrashimiz mumkin: ""Ushbu yechim boshqa vaziyatlarda umumiy tajribaga mos keladimi yoki bu oddiygina „pishirilgan“ maxsus yechimmi?"" Bu savolga javob FFict uchun bu qiymat umumiy natijaga (Fictitive kuchda olingan) qanday kvadratlarga toʻgʻri kelishini koʻrish orqali beriladi: F F i c t = − 2 m Ω × v B − m Ω × ( Ω × x B ) {\displaystyle \mathbf {F} _{\mathrm {Fict} }=-2m{\boldsymbol {\Omega }}\times \mathbf {v} _{B}-m{\boldsymbol {\Omega }}\times ({\boldsymbol {\Omega }}\times \mathbf {x} _{B})} − m d Ω d t × x B . {\displaystyle \ -m{\frac {d{\boldsymbol {\Omega }}}{dt}}\times \mathbf {x} _{B}\ .} B pastki belgisi inertial boʻlmagan koordinatalar tizimiga tegishli miqdorlarni bildiradi.","126","853","22.8","5.46","0.184","0.584"
"wikipedia","Aholi jon boshiga YIM (XQP) ga koʻra davlatlar roʻyxati","https://uz.wikipedia.org/wiki/Aholi_jon_boshiga_YIM_(XQP)_ga_koʻra_davlatlar_roʻyxati","1","Aholi jon boshiga Xarid qobiliyati pariteti (XQP) ga koʻra yalpi ichki mahsulot (YaIM) deb maʼlum bir yil ichida mamlakat iqsodiyotida ishlab chiqarilgan barcha yakuniy tovarlar va xizmatlarning PXQP qiymatini oʻsha yil uchun oʻrtacha (yoki yil oʻrtasida) aholi soniga boʻlib chiqilgan koʻrsatkichga aytiladi. Bu jon boshiga nominal YaIM koʻrsatkichga oʻxshaydi, lekin har bir mamlakatdagi yashash qiymati bilan moslashtirilgan. 2019-yilda, dunyodagi barcha mamlakatlarning oʻrtacha bir kishiga toʻgʻri keladigan YaIM (XQP) miqdori taxminan 18,381 xalqaro dollarni tashkil etgan. Bu sahifadagi aholi jon boshiga yalpi ichki mahsulot (YaIM) raqamlari XQP hisob-kitoblaridan kelib chiqqan. Bunday hisob-kitoblar XVJ va Jahon banki kabi turli tashkilotlar tomonidan tayyorlanadi.","100","776","20.2","6.41","0.228","0.584"
"wikipedia","Aholi jon boshiga YIM (XQP) ga koʻra davlatlar roʻyxati","https://uz.wikipedia.org/wiki/Aholi_jon_boshiga_YIM_(XQP)_ga_koʻra_davlatlar_roʻyxati","3","YaIM (XQP) va kishi boshiga toʻgʻri keladigan YaIM (XQP) odatda xalqaro dollar bilan oʻlchanadi, bu AQSh dollarining Amerika Qoʻshma Shtatlaridagi xarid qobiliyatiga teng boʻlgan taxminiy valyutasidir. Barcha raqamlar amaldagi xalqaro dollar bilan berilgan va eng yaqin butun songa yaxlitlangan. Jadval dastlab har bir mamlakat yoki hududni ularning soʻngi mavjud yil maʼlumotlari bilan reytinglaydi va har qanday manbalardan qayta reytinglanishi mumkin. Koʻplab Yevropa mamlakatlarida yashirin iqtisodiyotning ulushi sezilarli darajada, yalpi ichki mahsulotning (YaIM) 10 foizidan 40 foizgacha oʻzgaradi. 2014-yildan boshlab, rasmiy statistika organi Eurostat Yevropa Ittifoqi aʼzolarini ayrim noqonuniy faoliyatlarni YaIM ning ulushiga kiritishni tavsiya qilib keladi. Turli joylarda kishi boshiga YaIM farq qilishiga koʻplab tabiiy iqtisodiy sabablar mavjud (masalan, neft va gazga boy joylar).","114","897","18.67","6.76","0.277","0.584"
"wikipedia","Iqtisodiy statistika","https://uz.wikipedia.org/wiki/Iqtisodiy_statistika","1","Iqtisodiy statistika - statistika tarmogʻi va davlat statistikasi organlari amaliy faoliyatining eng muhim yoʻnalishlaridan biri, iqtisodiy jarayonlar va hodisalarning miqdoriy tavsifini sifat mazmuni bilan bogʻliklikda, aniq makon va zamonda oʻrganadi. Xalq xoʻjaligini bir butunlikda oʻrganish uchun iqtisodiy statistika fanining bir qismi sifatida xalqxoʻjaligi yigʻma koʻrsatkichlari tizimini ishlab chiqadi. Bu koʻrsatkichlar yordamida mamlakat iqtisodiy hayotining eng muhim tomonlari toʻgʻrisida har tomonlama miqdoriy tavsiflar beriladi. Ix. maʼlumotlari iqtisodiy jarayonning va umuman iqtisodiyotning barcha asosiy jihatlarini doimiy tarzda miqdoriy jihatdan baholash imkoniyatini beradi. Bu maʼlumotlar, eng avvalo, davlat boshqaruv idoralariga iqtisodiyotni tartibga solish va iqtisodiy siyosatni ishlab chiqish bilan bogʻliq masalalarni hal etish uchun zarur.","102","872","16.83","7.52","0.297","0.584"
"wikipedia","Abu Dabi universiteti","https://uz.wikipedia.org/wiki/Abu_Dabi_universiteti","2","Universitetning taʼsischilari soʻzlariga koʻra, Birlashgan Arab Amirliklari, Arabiston koʻrfazi mintaqasi va dunyodagi eng yaxshi muassasalardan biri boʻlgan muassasadir"".[10] = Akkreditatsiya = Biznes boshqaruvi kolleji 2015-yilda AACSB va 2017 yilda EQUIS akkreditatsiyasini oldi[11]. Baʼzi muhandislik kollejlari dasturlari 2015-yilda ABET akkreditatsiyasini oldi. 2016-yilda universitet Qoʻshma Shtatlardagi Gʻarbiy maktablar va kollejlar uyushmasidan (WASC) akkreditatsiyasini oldi[12][13].Abu Dabi universiteti (ADU)dagi arxitektura bakalavriat kursi 2018-yilda Britaniya meʼmorlari Qirollik instituti (RIBA) akkreditatsiyasiga sazovor boʻldi.[14] Abu Dabi universiteti CIMA bilan hamkor boʻlib, CIMA Global Learning sxemasi orqali akkreditatsiyadan oʻtgan.[15] = ADU Smart oʻquv markazi = Abu-Dabi universiteti professor-oʻqituvchilar malakasini oshirish hamda kurslarni loyihalash uchun „ADU Smart Learning Center“ni ishga tushirdi.[16] = Kollejlar va dasturlar = Abu Dabi universiteti bakalavriat va aspirantura dasturlarini taqdim etadi va ingliz tili instituti bilan qoʻshib hisoblaganda toʻrtta kollejdan iborat.","126","1124","15.5","7.41","0.379","0.584"
"wikipedia","Alpomish","https://uz.wikipedia.org/wiki/Alpomish","3","Qoʻngʻirot qabilasining turli hududlarga siljishi va ularning yangidan shakllanayotgan xalqlar tarkibiga kira borishi natijasida doston boshqa urugʻ va elatlarga ham oʻtib, ularning epik anʼanalari asosida qayta ishlana borib, juda keng tarqaldi va nihoyat, uning yaratilishida ota-bobolari ishti-rok etgan har bir xalqning oʻz eposiga aylandi. „Alpomish“ dostonining ogzaki epik anʼanalarda bizgacha yetib kelgan nusxalari IX-X asrlarda yaratilgan. Ammo bunday xulosa dostonga asos boʻlgan syujet va yetakchi motivlarning mifologik va tarixiy-hayotiy ildizlari qadimgi davrlarga — miloddan avvalgi zamonlarga taqalishini inkor etmaydi. Doston syujet tarkibida islomgacha boʻlgan karashlar va mifologik qatlam mavjud. Undagi mifologik qatlam esa, kad. turmush tarzining badiiylashtirilgan va ideallashtirilgan koʻrinishlaridir. „Alpomish“ variantlari 1922-yildan yozib olina boshlangan.","106","886","15.57","6.94","0.422","0.584"
"wikipedia","Abdulloh Ahmad Badaviy","https://uz.wikipedia.org/wiki/Abdulloh_Ahmad_Badaviy","1","Abdulloh bin Ahmad Badaviy (1939-yil 26-noyabrda tugʻilgan) – malayziyalik siyosatchi. U 2003—2009-yillarda Malayziyaning beshinchi Bosh vaziri boʻlib ishlagan. Abdulloh Ahmad Badaviy shuningdek, Malayziyadagi eng yirik siyosiy partiya (oʻsha paytda) Birlashgan Malayziya Milliy Tashkilotining (BMMT) oltinchi prezidenti boʻlgan va Barisan National (BN) boshqaruvchi parlament koalitsiyasiga rahbarlik qilgan. U norasmiy ravishda Pak Lah nomi bilan tanilgan, Pak „amaki“ yoki „janob“ degan maʼnoni anglatadi, Lah esa uning „Abdulloh“ ismidan olingan. Abdulloh Ahmad Badaviy 1978-yildan 2013-yilgacha Kepala Batas uchun ketma-ket sakkiz muddat parlament aʼzosi yaʼni deputat boʻlib xizmat qilgan. Abdulloh Ahmad Badaviy davlat vazirliklarida ishlagan davrida uning hukumati iqtisodiy-siyosat va ish faoliyati, jumladan, inflyatsiya va yashash narxining oshishi bilan bogʻliq xavotirlar sababli koʻplab tanqidlarga uchragan.","111","922","18.67","6.75","0.277","0.584"
"uza.uz","“Ўзбекистон – 2030” стратегияси","https://uza.uz/uz/posts/ozbekiston-2030-strategiyasi_881756","7","Натижада давлат хизматлари тизимининг очиқлиги, тезкорлиги ва самарадорлигини ошириш, аҳоли ҳамда тадбиркорлик субъектлари учун хизматлардан фойдаланиш жараёнини янада қулайлаштиришга хизмат қилувчи институционал ва ташкилий асосларни мустаҳкамлаш мақсад қилинган. Инобат ҲАКИМОВА, “Тараққиёт стратегияси” маркази бош мутахассиси. ЎзА","36","334","12.0","8.11","0.5","0.585"
"gazeta.uz","Эронда Али Хоманаийни дафн этиш маросими якунланди","https://www.gazeta.uz/uz/2026/07/10/ali-khamenei/","1","Эроннинг Машҳад шаҳрида 10 июлга ўтар кечаси февраль ойи охирида АҚШ-Исроил зарбалари вақтида ҳалок бўлган Эроннинг собиқ олий раҳбари оятуллоҳ Али Хоманаийни дафн этиш маросими якунланди, деб хабар бермоқда Mehr агентлиги. Оятуллоҳ Имом Ризо мақбарасига дафн этилди. Жаноза намозини оятуллоҳнинг катта ўғли Мостафо ўқиди. Дафн маросимида Эроннинг юқори мартабали сиёсатчилари, жумладан, парламент спикери Муҳаммад Бакир Қолибоф ҳам иштирок этди. Оятуллоҳ билан биргаликда унинг ўшанда ҳалок бўлган тўрт нафар оила аъзоси ҳам дафн этилди, деб ёзмоқда Reuters. Хоманаий билан видолашув мотам тадбирлари 3 июль куни Теҳронда бошланганди. Кейин мотам процессияси Қум шаҳрига, ундан сўнг эса шиа мусулмонларининг асосий зиёратгоҳлари жойлашган Ироқнинг Нажаф ва Карбало шаҳарларига йўл олди.","106","787","15.0","6.34","0.514","0.585"
