text,text_simplified
"Фото: ФИФА. Иккинчи бўлимда бельгияликлар рақиб босимига дош бериб, шунчаки пенальтилар сериясигача етиб боришдан кўра каттароқ нарса ҳақида орзу қила бошлади. «Қизил иблислар» ўз лақабларини ёдга олди: Жереми Доку қанотда тинимсиз югурди, Максим де Кейпер гол уришига бир бахя қолди, Кевин де Брейне эса ниҳоят нима учун дунёнинг энг яхши ярим ҳимоячиларидан бири деб ҳисобланганини эслатиб қўйди. Инглиз ҳаками Майкл Оливер Родрининг қўл билан ўйнагани учун пенальти белгилаб, ўйин тақдирини ўзгартириб юбориши мумкин эди, бироқ бу каби вазиятларнинг замонавий талқинлари бельгияликларни 11 метрли масофадан йўлланадиган зарбасиз қолдирди. Айнан шу паллада омад бельгияликларга аввал тақдим этган барча «қарзларини» тўлаш вақти келганини кўрсатди.","Иккинчи бўлимда бельгияликлар фаоллашди — Доку, Де Кейпер ва Де Брейне яхши ўйнади. Ҳакам Родрининг қўл билан ўйнагани учун пенальти бериши мумкин эди, лекин бермади ва бельгияликлар бу омадни кейин қоплаб олди."
"Футболда дарвозабоннинг алмаштирилиши — камёб ҳодиса. Тибо Куртуа майдонга ўтириб қолганида, захира ўриндиғидагилар аввалига хавотирли жим бўлиб қолди, кейин эса посбоннинг ўрнидан турганини кўриб, тинчланди. Аммо беҳуда экан. Бир неча дақиқадан сўнг дунёнинг энг яхши дарвозабонларидан бири кўзида ёш билан майдонни тарк этди ва ўз ўрнини Сенне Ламменсга бўшатиб берди. Ламменс эса кейинги пайтларда нафақат терма жамоада, балки ўзи тўп сурадиган «Манчестер Юнайтед» клубида ҳам кўпроқ захира ўриндиғида ўтиришга одатланган эди. Фото: Бельгия қироллик футбол ассоциацияси. Де ла Фуэнтеда эса, аксинча, захира ўриндиғи нафақат кенг, балки у ерда «жокер» деб аталувчи жуда омадли футболчилар ҳам ўтирибди. Улардан бири — аввалги босқичда Португалияни уйига кузатиб қўйган Микель Мерино эди.","Бельгия дарвозабони Тибо Куртуа жароҳатланиб, майдонни тарк этди, ўрнига Сенне Ламменс кирди. Испания захирасида эса Микель Мерино каби кучли футболчилар бор эди."
"Aleksandra Feodorovna (1905-1906, meʼmor S. A. Danini). Ustunning yonida ikkita nogiron oila uchun kichik gʻishtdan uy qurilgan. Keyinchalik G. I. nomidagi Bolalar ortopediya ilmiy tadqiqot instituti klinikasi qad koʻtargan. Biroq, ustunni Yejaterina bogʻiga koʻchirish gʻoyasi ilgari surildi, chunki shifoxona kampusi ichida u juda koʻp binolar bilan tutashgan va yodgorlikka kirish qiyinchilik tugʻdirayotgandi. Yodgorlikning umumiy balandligi 16,57 m, shundan ustun balandligi 10,55 A.Rinaldining monumental inshootlari, qoida tariqasida, koʻp bosqichli poydevorga oʻrnatilgan. Qrim ustunida kulrang granitdan yasalgan uch bosqichli stilobat mavjud. 1970-yillarda D. A. Kuchariants tomonidan tasvirlangan ustunda stilobatlar unchalik koʻrinmas edi, yodgorlik poydevori toʻgʻridan-toʻgʻri yer sathida joylashgandek taasurot uygʻotgan. Ustunning yuqori qismida bronza kompozitsiyasi mavjud.","Устун ёнида икки ногирон оила учун кичик ғишт уй қурилган, кейинчалик у ерда болалар ортопедия институти клиникаси барпо этилган. Шифохона ҳудудида кўп бино бўлгани сабабли устунни Екатерина боғига кўчириш ғояси илгари сурилган. Ёдгорликнинг умумий баландлиги 16,57 метр, устун баландлиги эса 10,5 метр. Устун уч босқичли гранит стилобатга ўрнатилган, юқорисида бронза композиция мавжуд."
"Мохито Уйда жуда осон тайёрлаш мумкин бўлган, ёзги, ажойиб ва чанқоқбосди «Мохито»коктелини эътиборингизга ҳавола этамиз. Лайм ва малина қўшилган ичимлик Агар сиз сархил мева ва резаворларни хуш кўрсангиз, бундай мазали ва хушбўй ичимликни албатта тайёрлаб кўришингиз керак. Яшил райҳон ва олмали лимонад Салқинлантирувчи лимонад тайёрлашни таклиф этамиз — бу иссиқ кунларда чанқоқни босиш ва тетикликка эришиш учун энг яхши ёзги ичимликдир. Мева-резаворли компот Мева-резаворлар мавсуми айни авжида, демак, компотлар вақти келди. Шафтолили лимонад Бу иссиқ ёз кунлари учун идеал ичимликдир. Бодрингли лимонад Ёрқин, чанқоқбосди ва мазали бодрингли лимонад иссиқ кунларда ҳақиқий халоскорга айланади. Тарвузли лимонад Ёрқин, хушбўй ва мазали чанқоқбосди ичимлик — у ёз чилласида сизни ажойиб тарзда салқинлатади ва хуш кайфият бағишлайди.","Ёзги чанқоқбосар ичимликлар: уйда осон тайёрланадиган Мохито; лайм ва малинали ичимлик; яшил райҳонли лимонад; мева-резаворли компот; шафтолили, бодрингли ва тарвузли лимонадлар — барчаси иссиқ кунларда салқинлик ва тетиклик беради."
"Музаффар Муротович Камилов президентнинг диний-маърифий масалалар бўйича маслаҳатчиси лавозимига тайинланди, дея хабар бермоқда давлат раҳбари матбуот хизмати. Музаффар Камилов март ойидан буён Президент администрацияси Диний-маърифий масалалар бўйича департаментининг бошлиғи лавозимида ишлаб келаётганди. Ундан аввал эса у президентининг вакиллик органлари, нодавлат нотижорат ташкилотлар, дин ва ёшлар масалалари бўйича маслаҳатчиси ўринбосари бўлган. Камилов фаолияти давомида Ўзбекистон халқаро ислом академияси ректори, президентнинг жамоат ва диний ташкилотлар билан ҳамкорлик масалалари бўйича маслаҳатчиси, Дин ишлари бўйича қўмита раисининг биринчи ўринбосари ва бошқа лавозимларда ишлаган.","Музаффар Камилов президентнинг диний-маърифий масалалар бўйича маслаҳатчиси этиб тайинланди. У март ойидан бери шу йўналишда департамент бошлиғи бўлиб ишлаган, аввалроқ эса Ислом академияси ректори ва бошқа лавозимларда фаолият юритган."
"Бунга давлатга соф фойданинг 50 фоизини ўтказишни назарда тутувчи дивиденд сиёсати ҳам ёрдам бериши керак. Бироқ 2025 йилда ҳукумат EBITDA кутилганидан паст бўлгани сабабли «Навоийуран»га соф фойданинг ярмидан камроғини дивиденд сифатида тўлашга рухсат берди. S&P келгусида дивидендлар улушининг ошиши компанияни инвестиция дастурини давом эттириш учун янги қарзлар жалб қилишга мажбур қилиши мумкинлигидан огоҳлантирмоқда, бу эса қарз юкининг ошишига олиб келади. Агентлик, шунингдек, Ўзбекистоннинг бошқа йирик давлат компаниялари, жумладан, НКМК (Навоий кон-металлургия комбинати) ва ОКМК (Олмалиқ кон-металлургия комбинати) соф фойданинг деярли барчасини дивиденд сифатида давлатга ўтказиб беришини таъкидлаган. Уран нархи юқорилигича қолади Уран оксиди ҳозирги вақтда бир фунт учун тахминан 86 доллардан сотилмоқда.","Давлатга соф фойданинг 50 фоизини ўтказиш дивиденд сиёсати белгиланган, лекин 2025 йилда EBITDA кутилганидан паст бўлгани сабабли камроқ дивиденд тўланган. S&P келгусида дивиденд улуши ошса, компания янги қарз олишга мажбур бўлиши мумкинлигидан огоҳлантирмоқда. Уран нархи ҳозир фунти учун тахминан 86 доллар."
"S&P яқин йилларда ўртача нарх 75−80 доллар даражасида бўлишини кутмоқда. Талабнинг ўсишига кам углеродли манбалардан олинадиган электр энергиясига бўлган эҳтиёж, энергия хавфсизлиги масалалари, атом станцияларининг ишлаш муддатини узайтириш ва уларни қайта ишга тушириш, шунингдек, янги объектлар, жумладан, кичик модулли реакторлар қурилиши туртки бермоқда. Шу билан бирга, олдинги йилларда қазиб олиш саноатига етарлича инвестиция киритилмагани сабабли таклиф чекланганлигича қолмоқда. 2021 йилдан бошлаб атом энергетикасига қизиқиш қайта тикланганидан сўнг уран нархи юқорилигича қолмоқда, гарчи у ўзгарувчан бўлса-да. Улар аввалги ўн йилликда кузатилган бир фунт учун 20−30 доллар даражасидан сезиларли даражада юқори. Оrano ва ITOCHU билан қўшма лойиҳа «Навоийуран» Франциянин Orano ва Япониянинг ITOCHU компанияси билан қўшма корхонада иштирок этмоқда, у амалдаги конлар ва Осиёдаги лойиҳаларни ўз ичига олади.","S&P яқин йилларда уран нархи 75-80 доллар атрофида бўлишини кутмоқда. Талабни кам углеродли энергия эҳтиёжи ва атом станциялари фаолиятининг узайтирилиши оширмоқда, таклиф эса инвестиция етишмаслиги сабабли чекланган. Нарх аввалги ўн йилликдаги 20-30 доллардан анча юқори. «Навоийуран» Франциянинг Orano ва Японнинг ITOCHU компаниялари билан қўшма лойиҳаларда иштирок этмоқда."
"Лойиҳа доирасида ишлаб чиқариш ҳажмининг ўсиши 2026 йил охирига келиб кутилмоқда. Кейинги йилларда «Навоийуран»нинг қўшма корхонага йўналтирадиган инвестициялари йилига 50 миллиондан 150 миллион долларгача бўлиши мумкин. S&P бундай қўшма корхоналарни ишлаб чиқариш базасини кенгайтириш ва хорижий инвестицияларни жалб қилиш учун стратегик восита деб ҳисоблайди. Агентлик «Навоийуран»нинг рейтинги Ўзбекистоннинг суверен рейтингидан юқори бўлишини кутмаяпти. Давлат корхонага Тоғ-кон саноати ва геология вазирлиги орқали тўлиқ эгалик қилади ва унинг фаолиятини назорат қилади. S&P фикрича, мавжуд механизмлар компанияни давлатнинг эҳтимолий аралашувидан, масалан, қўшимча маблағларни олиб қўйиш тўғрисидаги қарор каби ҳолатлардан етарлича ҳимоя қилмайди. Барқарор прогнозга кўра, «Навоийуран» кейинги 12 ой давомида жиддий узилишларсиз барқарор ишлаб чиқаришни сақлаб қолиши, EBITDA кўрсаткичи 10 триллион сўмдан ошиши ва рентабеллик 50 фоиздан юқори даражада қолиши кутилмоқда.","Ишлаб чиқариш ҳажми ошиши 2026 йил охирида кутилмоқда. «Навоийуран»нинг қўшма корхонага инвестициялари йилига 50-150 млн доллар бўлиши мумкин. Компания давлатга тўлиқ тегишли бўлиб, S&P давлат аралашуви хавфи борлигини таъкидламоқда. Барқарор прогнозга кўра, компания EBITDA 10 трлн сўмдан ошиши ва рентабеллик 50 фоиздан юқори бўлиши кутилмоқда."
"Равшан Намозов 1961 йил 10 июлда, Термиз шаҳрида дунёга келган. Термиз мусиқа билим юртини тамомлаган ижодкорнинг фаолияти 1989 йилда ташкил топган «Қарс» гуруҳидан бошланган. 1991 йилдан эса яккахон ижод қила бошлаган. У 1985 йилда Германияда бўлиб ўтган «Ёшлар фестивали»да, шунингдек, 1989 йил Олмаотада ўтказилган «Осиё овози» кўрик-танловида Гран-прига сазовор бўлган. «Мажнунтол», «Биё-биё», «Ковушим» ва «Ош» каби кўплаб қўшиқлар куйлаган хонанда, бастакор 2022 йилда вафот этган. Сана муносабати билан Gazeta Равшан Намозовнинг қўшиқлари асосида тест тайёрлади.","Равшан Намозов 1961 йил 10 июлда Термизда туғилган. У 1989 йилда «Қарс» гуруҳида, 1991 йилдан эса яккахон ижодкор сифатида фаолият юритган. 1985 ва 1989 йилларда халқаро танловларда Гран-при соҳиби бўлган. «Мажнунтол», «Биё-биё» каби қўшиқлари билан танилган хонанда 2022 йилда вафот этган."
"Ҳасан Равшанович Салиҳов Ўзбекистон президентининг маданият масалалари бўйича вакили этиб тайинланди. Президент Шавкат Мирзиёев тегишли фармонни имзолади. Тайинловга қадар у Креатив индустрия паркини бошқарган. Ҳасан Салиҳов 1987 йил 28 мартда Тошкент шаҳрида туғилган. 2004 йилда Тошкент давлат миллий рақс ва хореография олий мактабини ансамбль артисти, 2008 йилда Маннон Уйғур номидаги Тошкент давлат санъат институтини драма театри ва кино актёри мутахассислиги бўйича тамомлаган. 2006 йилдан Ўзбекистон Ёшлар театрида ишлаган. Шунингдек, у ArtCraft продакшнининг асосчиси ҳисобланади. Ғиёсиддин Қутбиддинович Режабов бошқа ишга ўтганлиги муносабати билан Президентнинг маданият масалалари бўйича вакили лавозимидан озод этилди. У бу лавозимни 29 апрелдан бери — икки ойдан сал кўпроқ вақт давомида эгаллаб келаётган эди. Тайинловга қадар Режабов Президент Администрацияси Креатив иқтисодиёт ва туризм департаменти шуъба мудири лавозимида ишлаган.","Ҳасан Салиҳов президентнинг маданият масалалари бўйича вакили этиб тайинланди. У 1987 йилда Тошкентда туғилган, актёрлик таълимини олган ва Ёшлар театрида ишлаган, шунингдек ArtCraft продакшн асосчиси. Унгача бу лавозимда Ғиёсиддин Режабов ишлаган."
"Эрон давлат оммавий ахборот воситаларининг хабар беришича, ушбу маросимларда миллионлаб одамлар қатнашган. Аввалроқ Қонунчилик палатаси спикери Нуриддин Исмоилов бошчилигидаги Ўзбекистон делегацияси Али Хоманаий билан видолашув маросимларида қатнашиши ҳақида ёзгандик. йиғилганларнинг кўпчилиги шиалик маданиятида қасос рамзи ҳисобланган қизил байроқларни силкитиб турарди. Айримлар Хоманаийнинг суратларини ҳамда АҚШ президенти Дональд Трамп ва Исроил бош вазири Биньямин Нетаньяҳуни ўлдиришга чақирилган плакатларни кўтариб олганди, деб хабар берди BBC News. 86 ёшли Али Хоманаий 28 февраль куни — АҚШ ва Исроилнинг Эронга қарши урушининг биринчи кунида ўз қароргоҳига берилган зарба оқибатида ҳалок бўлганди. У 1979 йилги Ислом инқилобининг асосий арбобларидан бири ва инқилоб етакчиси Руҳуллоҳ Хомайнийнинг энг яқин сафдоши эди.","Эрон давлат ОАВи маросимларда миллионлаб одам қатнашганини хабар қилди. Кўпчилик қизил байроқ кўтариб чиққан, баъзилари эса Трамп ва Нетаньяҳуни ўлдиришга чақирувчи плакатлар кўтарган. 86 ёшли Али Хоманаий 28 февралда АҚШ-Исроил зарбасида ҳалок бўлган — у 1979 йилги инқилобнинг асосий арбобларидан бири эди."
"Ko‘proq suv iching, yengil kiyimlar kiying, kunning eng issiq paytida ko‘chada kamroq yuring va imkon bo‘lsa vaqtingizni konditsionerli xonada o‘tkazing”, deyiladi ogohlantirishda. Professional futbolchilar manfaatlarini himoya qiluvchi FIFPRO tashkiloti havo harorati 28 darajadan yuqori bo‘lgan taqdirda matchlarni ko‘chirishni tavsiya qiladi. Daily Mail Sport nashrining aniqlik kiritishicha, hozircha bugungi o‘yin vaqtini ko‘chirish rejalashtirilmayapti. Angliya va Meksika milliy jamoalari o‘rtasidagi nimchorak final bahsi ob-havoning yomonlashuvi sababli bir soat keyin boshlangandi Mavzuga oid 08:16 / 09.06.2026 Norvegiya dunyodagi eng chuqur suvosti tunnelini qurmoqda 08:59 / 28.05.2026 Norvegiya Fransiyaning yadroviy “qalqoni”ga qo‘shildi 21:19 / 16.05.2026 Abduqodir Husanov «Manchester Siti» bilan yana bir sovrinni qo‘lga kiritdi 10:35 / 25.04.2026","Кўп сув ичиш, енгил кийиниш ва иссиқ пайтда кўчада камроқ юриш тавсия этилади. FIFPRO ҳарорат 28 даражадан юқори бўлса, ўйинларни кўчиришни тавсия қилади, лекин ҳозирча бугунги ўйин вақти ўзгартирилмайди."
"Тошкентда ер нархи арзонлашди Биринчи чорак якунларига кўра, Тошкент шаҳрида ернинг бир сотихи учун ўртача қиймат 301 млн сўмни ташкил этди. Бу ўтган йилнинг шу даврига нисбатан 6,4 фоизга кам. Марказий банк бундай пасайишни шаҳар марказидан узоқроқда жойлашган туманларда ер участкалари таклифи кўпайганлиги билан изоҳлайди. Графикдан кўринадики, ер нархлари тахминан 2024 йилнинг бошида энг юқори чўққисига чиққан бўлиб, унда бир сотих ер баҳоси қарийб 380 млн сўмни ташкил қилган. Шундан сўнг, динамика ўзгарувчан бўлиб қолганига қарамай, қиймат умумий ҳисобда пасайиб борган. Мамлакатда 2900 га яқин кўп квартирали объект қурилмоқда Март ойи охирига кўра, Ўзбекистонда турли қурилиш босқичларида 2900 га яқин кўп квартирали уй-жой объекти мавжуд бўлган.","Биринчи чоракда Тошкентда ер сотихи ўртача 301 млн сўмни ташкил этди — бу ўтган йилгига нисбатан 6,4 фоизга кам. Марказий банк буни четроқ туманларда таклиф кўпайиши билан изоҳлайди. Нарх 2024 йил бошида 380 млн сўмга етиб, шу пайтдан бери умуман пасайиб келмоқда. Март охирида мамлакатда 2900 га яқин кўп қаватли уй қурилиш жараёнида эди."
"Эроннинг Машҳад шаҳрида 10 июлга ўтар кечаси февраль ойи охирида АҚШ-Исроил зарбалари вақтида ҳалок бўлган Эроннинг собиқ олий раҳбари оятуллоҳ Али Хоманаийни дафн этиш маросими якунланди, деб хабар бермоқда Mehr агентлиги. Оятуллоҳ Имом Ризо мақбарасига дафн этилди. Жаноза намозини оятуллоҳнинг катта ўғли Мостафо ўқиди. Дафн маросимида Эроннинг юқори мартабали сиёсатчилари, жумладан, парламент спикери Муҳаммад Бакир Қолибоф ҳам иштирок этди. Оятуллоҳ билан биргаликда унинг ўшанда ҳалок бўлган тўрт нафар оила аъзоси ҳам дафн этилди, деб ёзмоқда Reuters. Хоманаий билан видолашув мотам тадбирлари 3 июль куни Теҳронда бошланганди. Кейин мотам процессияси Қум шаҳрига, ундан сўнг эса шиа мусулмонларининг асосий зиёратгоҳлари жойлашган Ироқнинг Нажаф ва Карбало шаҳарларига йўл олди.","Эроннинг Машҳад шаҳрида 10 июлга ўтар кечаси оятуллоҳ Али Хоманаийни дафн этиш маросими якунланди. У Имом Ризо мақбарасига дафн этилди, жаноза намозини катта ўғли Мостафо ўқиди. Маросимда парламент спикери Муҳаммад Бакир Қолибоф ҳам иштирок этди, оятуллоҳ билан бирга ҳалок бўлган тўрт оила аъзоси ҳам дафн этилди. Мотам тадбирлари 3 июлда Теҳронда бошланиб, Қум, Нажаф ва Карбалога давом этган."
"Бунда сўмдаги ўсиш нисбатан паст даражада қолмоқда, бу эса, жумладан, валюта курси динамикаси билан боғлиқдир. Индекслар кўп квартирали уйлардаги хонадонлар қийматини ҳисобга олган бўлиб, унга якка тартибдаги уйлар киритилмаган. Тошкентда ижара нархлари мамлакатдаги ўртача кўрсаткичга нисбатан секинроқ қимматлашмоқда Март ойида мамлакат бўйича хонадонлар ижара ҳақи миқдори доллар эквивалентида йиллик ҳисобда 9,5 фоизга, сўмда эса 3,1 фоизга ошди. Тошкент шаҳрида эса ўсиш нисбатан мўътадил бўлди: ижара долларда 6,9 фоизга, сўмда эса атиги 0,6 фоизга қимматлашди. Регулятор графигидан келиб чиқилса, 2025 йилнинг бошида Тошкентда ижаранинг доллардаги нархлари йиллик ҳисобда қарийб 14 фоизга пасайган. Бироқ кейинчалик бозор қайта тикланди ва 2026 йилнинг бошига келиб ўсиш 9 фоизга яқинлашди, шундан сўнг бироз секинлашди.","Март ойида мамлакат бўйича ижара ҳақи долларда 9,5 фоиз, сўмда 3,1 фоизга ошди. Тошкентда эса ўсиш мўътадилроқ бўлди — долларда 6,9, сўмда 0,6 фоиз. 2025 йил бошида Тошкентда доллардаги ижара нархи 14 фоизга тушган эди, кейин бозор тикланиб, 2026 йил бошида ўсиш 9 фоизга яқинлашди."
"Январь-март ойларида қурилиш ишлари ҳажми 15,5 фоизга ўсди. Қурилишнинг умумий инвестициялар ҳажмидаги улуши ўтган йилги 7,4 фоиздан 10,8 фоизгача кўтарилди. Чорак якунида уй-жой сотилиши бўйича эълонлар сони ўтган йилги 125 мингтага қарши тахминан 118 мингтани ташкил этди. Хонадонлар доллар эквивалентида тезроқ қимматлашмоқда Фаолликнинг юқорилиги фонида уй-жой нархларининг ўсиши ўтган чоракка нисбатан тезлашди. Март ойида янги қурилган уйлардаги хонадонлар ўтган йилнинг мартига нисбатан доллар эквивалентида ўртача 8,1 фоизга, сўмда эса 1,8 фоизга қимматлашди. Иккиламчи бозорда эса ўсиш мос равишда 9,4 фоиз ва 3 фоизни ташкил этди. Марказий банк графиклари шуни кўрсатмоқдаки, 2024−2025 йиллардаги кескин секинлашишдан кейин, нархларнинг доллардаги ўсиши ўтган йилнинг иккинчи ярмидан бошлаб яна тезлаша бошлаган.","Январь-мартда қурилиш ишлари 15,5 фоизга ўсди, унинг инвестициялардаги улуши 7,4 дан 10,8 фоизгача кўтарилди. Уй-жой сотиш эълонлари эса 125 мингдан 118 мингтага тушди. Март ойида янги уйлардаги хонадонлар нархи долларда 8,1, сўмда 1,8 фоизга ошди, иккиламчи бозорда эса мос равишда 9,4 ва 3 фоиз."
"Бу ўтган йилга нисбатан 29 фоизга кўп. Таққослаш учун, 2025 йилнинг биринчи чорагида банклар томонидан тахминан 4,5 трлн сўмлик ипотека кредитлари берилган эди. Уй-жойга бўлган талабни, шунингдек, аҳоли реал даромадларининг ўсиши ҳам қўллаб-қувватлади. Чорак якунларига кўра, ўсиш суръатлари бироз секинлашганига қарамай, 7,8 фоизни ташкил этди. Шу билан бирга, таклиф ҳажми ҳам ўсишда давом этди. Фойдаланишга топширилган уй-жойларнинг умумий майдони 6,6 фоизга кўпайиб, 3,3 млн кв. метрни ташкил қилди. Асосий ўсиш якка тартибдаги уй-жой қурилиши ҳисобига тўғри келди, унинг майдони 6,8 фоизга ошди. Кўп квартирали уйлар сегментида эса динамика сустроқ бўлди ва бу айрим йирик турар жой мажмуаларини топшириш муддатларига боғлиқ бўлиши мумкин.","Бу ўтган йилгига нисбатан 29 фоизга кўп (2025 йил 1-чорагида 4,5 трлн сўм эди). Ўсишни аҳоли даромадининг ошиши ҳам қўллаб-қувватлади — ўсиш суръати 7,8 фоизни ташкил этди. Фойдаланишга топширилган уй-жой майдони 6,6 фоизга ошиб, 3,3 млн кв.метрга етди, асосан якка тартибдаги уйлар ҳисобига."
"Сирдарё вилоятида ойлик ўсиш 144 фоизга, Наманганда 138 фоизга, Андижонда 131 фоизга, Бухоро вилоятида эса 125 фоизга етди. Марказий банк март ойидаги бундай кескин ўсишни 1 апрелдан бошлаб кўчмас мулк ва автомобиллар билан боғлиқ битимларни нотариал расмийлаштиришда эскроу-ҳисобварақлар орқали ҳисоб-китоб қилиш тизими жорий этилиши билан изоҳлайди. Бозор иштирокчилари янги тартиб кучга киргунга қадар шартномаларни расмийлаштиришни якунлашга ҳаракат қилишган. Янги қоидаларга кўра, харидорнинг маблағлари дастлаб махсус банк ҳисобварағига тушади ва битим нотариал тартибда расмийлаштирилгандан сўнг сотувчига ўтказиб берилади. Ушбу механизм йирик ҳисоб-китоблардаги хавфларни камайтириши ва битимнинг иккала томонини қўшимча ҳимоя қилиши керак. Ипотека кредитлари 29 фоизга ошди Биринчи чоракда ажратилган ипотека кредитлари ҳажми 5,7 трлн сўмни ташкил этди.","Сирдарёда ойлик ўсиш 144 фоизга, Наманганда 138, Андижонда 131, Бухорода 125 фоизга етди. Бунга 1 апрелдан кўчмас мулк ва автомобиль битимларини эскроу-ҳисобварақ орқали расмийлаштириш тизимининг жорий этилиши сабаб бўлди — харидор пули аввал банк ҳисобварағига тушиб, нотариал расмийлаштирилгандан сўнг сотувчига ўтади. Биринчи чоракда ипотека кредитлари 29 фоизга ошиб, 5,7 трлн сўмни ташкил этди."
"2026 йилнинг биринчи чорагида Ўзбекистонда 110,1 мингта кўчмас мулк олди-сотди шартномаси тузилди. Бу ўтган йилнинг шу даврига нисбатан 48,4 фоизга кўп, дея сўз боради Марказий банкнинг кўчмас мулк бозори шарҳида. Январь-март ойларида битимлар сони энг юқори ўсиши Сирдарё вилоятида (67 фоизга), Тошкент шаҳрида (64 фоизга), Андижон (56 фоизга) ва Навоий вилоятида (52 фоизга) қайд этилди. Уч ой ичида пойтахтда жами 32,8 мингта битим расмийлаштирилди. Бу мамлакатдаги умумий ҳажмнинг қарийб 30 фоизини ташкил этади. Тошкент вилоятида 9971 та, Фарғонада 8529 та, Самарқандда 8219 та, Андижонда эса 7125 та битим тузилган. Айниқса, март ойида фаоллик жуда юқори бўлди: ушбу ойда 47,3 мингта битим рўйхатга олинди, бу ўтган йилнинг шу даврига нисбатан 2,1 баравар кўпдир.","2026 йилнинг биринчи чорагида Ўзбекистонда 110,1 минг кўчмас мулк шартномаси тузилди — бу ўтган йилгига нисбатан 48,4 фоизга кўп. Энг юқори ўсиш Сирдарё, Тошкент шаҳри, Андижон ва Навоийда қайд этилди. Тошкентда 32,8 минг битим бўлиб, бу мамлакат ҳажмининг 30 фоизини ташкил этади. Март ойида фаоллик айниқса юқори бўлиб, 47,3 минг битим — ўтган йилгига нисбатан 2,1 баробар кўп — рўйхатга олинди."
"Рейтинг рентабелликнинг сезиларли даражада камайиши, ишлаб чиқаришдаги жиддий муаммолар, агрессив молиявий сиёсат ёки Ўзбекистоннинг суверен рейтинги пасайган тақдирда пасайтирилиши мумкин. Жаҳон ядро ассоциацияси маълумотларига кўра, 2024 йилда Ўзбекистон уран қазиб олиш бўйича дунёда бешинчи ўринни эгаллади — қарийб 4000 тонна. Рўйхатда Қозоғистон (23 270 тонна), Канада (14 309 тонна), Намибия (7333 тонна) ва Австралия (4598 тонна) олдинда бормоқда. Улардан кейин Россия (2738 тонна), Хитой (тахминан 1600 тонна), Нигер (962 тонна) ва Ҳиндистон (тахминан 500 тонна) жой олган. Жаҳон бўйича қазиб олиш ҳажмининг қарийб 75 фоизи Қозоғистон, Канада ва Намибия ҳиссасига тўғри келади. Қозоғистон жаҳон таъминотининг 39 фоизини, Канада 24 фоизини, Намибия эса 12 фоизини таъминлаган. Дунёдаги ураннинг 55 фоиздан ортиғи ер остида эритма ҳолига келтириш усули билан қазиб олинади.","Reyting rentabellikning keskin kamayishi, ishlab chiqarishdagi jiddiy muammolar yoki agressiv moliyaviy siyosat tufayli pasayishi mumkin. Jahon yadro assotsiatsiyasi ma'lumotiga ko'ra, 2024-yilda O'zbekiston uran qazib olish bo'yicha dunyoda beshinchi o'rinni egallagan — taxminan 4000 tonna. Yetakchilar Qozog'iston, Kanada va Namibiya bo'lib, ular dunyo uran ta'minotining qariyb 75 foizini beradi."
"Бундан ташқари, бошқа ишга ўтиши муносабати билан Баходир Мажитович Ахмедов ва Авазхон Бахадирович Тажиханов маданият вазирининг биринчи ўринбосари лавозимидан, Муроджон Абдуллаевич Мажидов ва Юсуфжон Камолдинович Усмонов маданият вазирининг ўринбосари лавозимидан озод этилди. Бугун, шунингдек, Ҳасан Салиҳов президентнинг маданият бўйича вакили этиб тайинланди. Бунгача у Креатив индустрия парки директори лавозимида ишлаган.","Boshqa ishga o'tishi munosabati bilan Baxodir Ahmedov va Avazxon Tajixonov madaniyat vaziri birinchi o'rinbosari, Murodjon Majidov va Yusufjon Usmonov esa vazir o'rinbosari lavozimidan ozod etildi. Hasan Salihov prezidentning madaniyat bo'yicha vakili etib tayinlandi. U ilgari Kreativ industriya parki direktori bo'lgan."
"Dubai International Academic City — Дубайдаги ихтисослашган университетлар ҳудуди бўлиб, у ерда маҳаллий ва хорижий олийгоҳлар, ўқув корпуслари, лабораториялар ва талабалар учун инфратузилма жойлашган. Лойиҳа минтақавий олий таълим маркази сифатида ишлаб чиқилган ва турли мамлакатлардан талабалар ҳамда ўқитувчиларни жалб қилади. Incheon Global Campus — мамлакат ҳукумати ва Инчон шаҳри ҳокимияти томонидан яратилган хорижий университетлар филиалларининг умумий кампусидир. Бу ерда Нью-Йорк штати университети, George Mason University, Гент университети ва Юта университети бўлинмалари фаолият юритади ҳамда талабалар бош олийгоҳ дипломларини олади.","Dubai International Academic City — Dubaydagi universitetlar shahri bo'lib, u yerda mahalliy va xorijiy oliygohlar, o'quv binolari va talabalar uchun infratuzilma joylashgan. U mintaqaviy ta'lim markazi sifatida turli mamlakatlardan talaba va o'qituvchilarni jalb qiladi. Incheon Global Campus esa Janubiy Koreya hukumati va Inchon shahri tomonidan yaratilgan xorijiy universitetlar kampusi. Bu yerda Nyu-York shtati universiteti, Jorj Meyson universiteti, Gent va Yuta universitetlari bo'linmalari ishlaydi, talabalar bosh oliygoh diplomini oladi."
