text,text_simplified
"Iqlim o'zgarishi — Yer atmosferasi va okeanlarining o'rtacha harorati uzoq muddatli davr mobaynida sezilarli darajada oshishi bilan tavsiflanuvchi global jarayondir. Ushbu hodisaning asosiy sababi issiqxona gazlarining, xususan uglerod dioksidi va metanning inson faoliyati natijasida atmosferaga chiqarilishi hisoblanadi. Sanoat inqilobidan buyon fosil yoqilg'ilarni yoqish, o'rmonlarni kesish va qishloq xo'jaligi faoliyati atmosferadagi issiqxona gazlari kontsentratsiyasining keskin oshishiga olib keldi. Iqlim o'zgarishining oqibatlari orasida muzliklarning erishi, dengiz sathining ko'tarilishi, ekstremal ob-havo hodisalarining kuchayishi va ekotizimlarning izdan chiqishi kabi jarayonlar mavjud. Xalqaro hamjamiyat ushbu muammoni hal qilish maqsadida Parij kelishuvi kabi bir qator xalqaro shartnomalarni imzoladi, ularning asosiy maqsadi global haroratning oshishini sanoatgacha bo'lgan darajaga nisbatan 1,5 daraja Selsiygacha cheklashdir. Qayta tiklanuvchi energiya manbalariga o'tish ushbu muammoni yumshatishning muhim vositalaridan biri sifatida qaraladi.","Iqlim oʻzgarishi — Yer atmosferasi va okeanlari haroratining uzoq muddat davomida sezilarli koʻtarilishi. Uning asosiy sababi — inson faoliyati natijasida chiqarilayotgan issiqxona gazlari, ayniqsa uglerod dioksidi va metan. Bu muzliklarning erishi, dengiz sathining koʻtarilishi va ekstremal ob-havoga olib kelmoqda. Xalqaro hamjamiyat Parij kelishuvi kabi shartnomalar orqali haroratning oshishini 1,5 daraja bilan cheklashga harakat qilmoqda."
"Iqtisodiy satistika mustaqil fan boʻlishi bilan birga iqtisodiy nazariya va boshqa amaliy iqtisodiy fanlarga chambarchas bogʻliq. Masalan, nazariyotchilar tomonidan oʻrtaga tashlangan muayyan qarashlar statistik koʻrsatkichlar yordamida asoslanadi yoki iqtisodiy jarayonga tegishli statistik koʻrsatkichlarni tahlil qilish orqali iqtisodiy qonuniyatlar, tendensiyalar ifodalab beriladi. Iqtisodiy statistikada, iqtisodiyotni oʻrganishga tizimli yondoshiladi"";"" muayyan iqtisodiy jarayon oʻrganilayotganda bir nechta koʻrsatkichlardan foydalaniladi. Birjarayenning turli jihatlarini aks ettiradigan koʻrsatkichlarning oʻzaro bir-biriga muvofiq kelishi muhim ahamiyatga ega. I.s.da tadqiq etiladigan hodisalarning oʻziga xos tomonlarini hisobga olgan holda ommaviy (yalpi) kuzatish, tanlab kuzatish, statistik guruhlash, indeks usuli, kor-relyasion tahlil, balans va geografik usullar, xalqaro qiyosiy usullar kabi statistika usullari qoʻllanadi.","Iqtisodiy statistika mustaqil fan boʻlsada, iqtisodiy nazariya bilan chambarchas bogʻliq — nazariy qarashlar statistik koʻrsatkichlar yordamida asoslanadi. Bunda iqtisodiyotga tizimli yondashilib, bir nechta koʻrsatkichdan foydalaniladi. Bu sohada ommaviy kuzatish, tanlab kuzatish, statistik guruhlash va indeks usuli kabi metodlar qoʻllanadi."
"Masʼudiy qonuni (قانون مسعودي), Gʻaznaviylar sultonining oʻgʻli Masʼudga bagʻishlangan astronomiya, geografiya va muhandislik ensiklopediyasi Mahmud Gʻaznaviy. Astrologiyani tushunish (التفهيم لصناعة التنجيم), arab va fors tillarida matematika va astronomiyaga oid savol-javob uslubidagi kitob. Dorixona, dori vositalari va ularning taʼsiri toʻgʻrisidagi qoʻllanma. Qimmatbaho toshlar (الجماهر في معرفة الجواهر), minerallar va qimmatbaho toshlar haqida geologiya boʻyicha qoʻllanma. Mas’ud oʻgʻli Mavdudga bagʻishlanadi. Mahmud Gʻaznaviy va otasining tarixi. Xorazm tarixi. Kitab al-Āthār al-Bāqīyah ‘an al-Qurūn al-Khālīyah. Risālah li-al-Bīrūnī (Epître de Berūni). Beruniy asarlarining aksariyat qismini oʻz davrining ilmiy tili boʻlgan arab tilida yozgan, ammo at-Tafhim uning ilm-fanga bagʻishlangan fors tilidagi dastlabki asarlarining eng muhimlaridan biri boʻlib, fors nasri va lugʻatshunosligi uchun boy manba hisoblanadi.","Beruniyning „Masʼudiy qonuni“ — Gʻaznaviylar sultoni oʻgʻliga bagʻishlangan astronomiya va geografiya ensiklopediyasi. „Astrologiyani tushunish“ — matematika va astronomiyaga oid kitob. Boshqa asarlarida u dorivor vositalar, minerallar, Mahmud Gʻaznaviy tarixi va Xorazm tarixi haqida yozgan. Beruniy koʻp asarlarini arab tilida yozgan boʻlsa-da, „at-Tafhim“ uning fors tilidagi eng muhim asarlaridan biri hisoblanadi."
"Maqom (arabcha: joy,o'rin anglatadi) — musulmon Sharqi musiqasidagi asosiy tushunchalardan biri hisoblanadi. Dastlab bu tushuncha torli cholg‘u asbobida muayyan balandlikdagi tovushni hosil etish uchun bosiladigan joy yoki pardani anglatgan. Vaqt o‘tishi bilan Sharq musiqa nazariyasining rivojlanishi jarayonida maqomning ma’nosi kengayib, muayyan lad tuzilmasi, tizimi, shakl, janr, musiqiy yo‘nalishlar va ijro uslublarini o‘z ichiga oluvchi tushunchaga aylangan. Musulmon Sharqi mumtoz musiqa nazariyasining yetuk namoyandalari Abu Yusuf al-Kindiy, Forobiy, Ibn Sino, Ibn Zayla, Safiuddin al-Urmaviy, Mahmud ash-Sheroziy, Abdulqodir Marog‘iy va boshqa olimlar maqomning musiqiy va estetik jihatlarini chuqur o‘rganib, nazariy izohlarini taqdim etganlar. Maqomlar soni va tizimi Yaqin va O‘rta Sharq mumtoz musiqasida XIII asrgacha aniq belgilanmagan edi.","Maqom — musulmon Sharqi musiqasidagi asosiy tushunchalardan biri. Avval bu torli asbobda tovush hosil qilinadigan joyni anglatgan, keyinchalik lad tuzilmasi, shakl, janr va ijro uslublarini o‘z ichiga oluvchi keng tushunchaga aylangan. Forobiy, Ibn Sino va boshqa olimlar maqomning musiqiy jihatlarini o‘rgangan. Maqomlar soni va tizimi XIII asrgacha aniq belgilanmagan edi."
"Sharqiy kampusdan markaziy kampusga olib boradigan asosiy yo'l """"Freshman tepaligi"""" deb nomlanuvchi tik ko'tarilishdir. 2007-yil 8-martda Jorjiya shtati universiteti qishlog'idagi sobiq kvartiralar Georgia Tech kompaniyasiga o'tkazildi. Institut tomonidan North Avenue Apartments nomini o'zgartirdi, ular 2007-yilning kuz semestrida talabalarni joylashtirishni boshladilar. Markaziy kampusda asosan akademik, ilmiy va maʼmuriy binolarning aksariyati joylashgan. Markaziy kampus, jumladan, quyidagilarni o'z ichiga oladi: Howey Fizika binosi""; Boggs kimyo binosi, Hisoblash qurilish kolleji, Klaus Advanced Computing Building, Bino dizayn kolleji, Matematika maktabi va Adabiyot, ommaviy axborot vositalari va madaniyat maktablari joylashgan Skiles sinf binosi; Davlat siyosati maktabi joylashgan DM Smit binosi;"" va Ford Environmental Science & Technology Building. 2005-yilda Zamonaviy tillar maktabi Swann binosiga qaytdi, 100 yillik sobiq yotoqxonada hozirda kampusdagi eng texnologiya bilan jihozlangan sinf xonalari joylashgan.","Sharqiy kampusdan markaziy kampusga olib boradigan tik yoʻlak ""Freshman tepaligi"" deb ataladi. 2007-yilda sobiq talabalar turar joyi Georgia Techga oʻtkazilib, North Avenue Apartments deb nomlangan. Markaziy kampusda asosiy oʻquv va ilmiy binolar joylashgan: fizika, kimyo, hisoblash texnologiyalari, dizayn va matematika binolari shular jumlasidan."
"Tergov tafsilotlariga oid boshqa maʼlumotlar haqida ham taxminlar bor. Masalan, samolyotda qora quti oʻrnatilgan boʻlishiga qaramay, u halokatdan keyin topilmagan. Bugungi kungacha samolyot halokatining sababi nomaʼlum boʻlib qolmoqda va bu koʻplab fitna nazariyalariga sabab boʻlgan. Akhtar Abdur Rahman 1951-yilda Rashida Akhtar Khan ismli ayol bilan turmush quradi. Ularning Akbar Akhtar Khan (1953), Humayun Akhtar Khan (1955), Haroon Akhtar Khan (1957) va Ghazi Akhtar Khan (1959) ismli farzandlari bor. The New York Times tomonidan olib borilgan surishtiruvlardan birida general Akhtar Abdur Rahman, Pokiston razvedka agentligi rahbari sifatida afgʻon mujohidlarini Sovet Ittifoqiga qarshi kurashishlarini qoʻllab-quvvatlash maqsadida AQSh hamda boshqa mamlakatlardan milliardlab dollar mablagʻ va boshqa yordamlarni oʻtkazishga yordam bergani aytilgan.","Tergov tafsilotlari haqida hali koʻp taxminlar bor — masalan, samolyotdagi qora quti halokatdan keyin topilmagan, shu sabab halokat sababi hozirgacha nomaʼlum va koʻplab fitna nazariyalariga sabab boʻlgan. Akhtar Abdur Rahmon 1951-yilda uylanib, toʻrtta oʻgʻil koʻrgan. The New York Times maʼlumotiga koʻra, u Pokiston razvedkasi rahbari sifatida afgʻon mujohidlariga AQSh va boshqa davlatlardan millard dollarlik yordam oʻtkazishga koʻmaklashgan."
"Agrokimyo, agronomik kimyo— tuproq va oʻsimliklardagi kimyoviy jarayonlar, oʻsimliklarning mineral oziqlanishi, oʻgʻitlar va tuproqni kimyoviy melioratsiyalash vositalarini qoʻllash toʻgʻrisidagi fan. Agrokimyo qishloq xoʻjaligini kimyolashtirishning ilmiy asosini tashkil etadi. Agrokimyo oʻsimlik, tuproq va oʻgʻitlar oʻrtasidagi munosabatni, dala sharoitida oʻsimliklar oziqlanishini oʻrganadi, oʻsimliklarning oziqlanishiga eng qulay sharoit yaratish, tuproq va oʻgʻitlar tarkibidagi oziq moddalarning oʻzlashtirilish koeffitsentini oshirish maqsadida ushbu sharoitlarni oʻzgartirish yoʻllarini, shuningdek, hosildorlikni oshirishning boshqa vositalari — pestitsidlar, oʻsish stimulyatorlarini qoʻllash, tuproq unumdorligini yaxshilash va hosildorligini oshirish maqsadida kimyoviy melioratsiya vositalarini qidirib topadi. Agrokimyo fani tuproqshunoslik, dehqonchilik, oʻsimliklar fiziologiyasi va biokimyosi, qishloq xoʻjaligi mikrobiologiyasi, kimyo va fizika fanlari bilan bevosita bogʻlangan.","Agrokimyo — tuproq va oʻsimliklardagi kimyoviy jarayonlarni, oʻsimliklarning oziqlanishini, oʻgʻit va tuproqni yaxshilash usullarini oʻrganadigan fan. U qishloq xoʻjaligini kimyolashtirishning ilmiy asosi hisoblanadi va oʻsimlik hosildorligini oshirish yoʻllarini, jumladan oʻgʻit va pestitsidlardan foydalanishni tadqiq qiladi. Bu fan tuproqshunoslik, dehqonchilik, biokimyo va boshqa fanlar bilan bogʻliq."
"Agrokimyo oʻsimliklarning oziqlanishini oʻrganishi tufayli oʻsimliklar fiziologiyasi va biokimyosi bilan bogʻlangan. Oʻgʻitlarni bir shakldan ikkinchi shaklga oʻtishi tuproqning xususiyatlariga, tuproqshunoslar, kimyogarlar va mikrobiologlar oʻrganadigan kimyoviy va mikrobiologik jarayonlarga bogʻliq. Agrokimyo fan sifatida XIX asrning 40-yillarida shakllandi. Uning shakllanishida nemis kimyogari Yu. Libix (1803-1873)ning oʻsimliklarning mineral oziqlanishi haqidagi taʼlimoti muhim ahamiyatga ega boʻldi. Oʻzbekistonda, garchi dehqonchilikda goʻng, kul, loyqa, qum, paxsa kesaklaridan oʻgʻit sifatida qadimdan foydalanib kelingan boʻlsada, Agrokimyo fani tarixi XX asrdan boshlanadi. Birinchi agrokimyoviy tajribalarda ekinlarda oʻgʻitlarni qoʻllash masalalari R. R. Shreder, M. M., Bushuyev, I. K. Negodnoye tomonidan oʻrganilgan (1906 -1928 yillarda 121 ta tajriba oʻtkazilgan). Respublikada Agrokimyo fanini rivojlantirishda Oʻzbekiston paxtachilik instituti, Oʻzbekiston Fanlar Akademiyasi Tuproqshunoslik va agrokimyo instituti (1977) katta rol oʻynadi.","Agrokimyo XIX asrning 40-yillarida fan sifatida shakllangan, buning uchun nemis olimi Yu. Libixning oʻsimlik oziqlanishi haqidagi taʼlimoti muhim boʻlgan. Oʻzbekistonda esa bu fan XX asrdan rivojlangan — birinchi tajribalar 1906-1928-yillarda R. Shreder va boshqalar tomonidan oʻtkazilgan. Oʻzbekiston paxtachilik instituti va Tuproqshunoslik-agrokimyo instituti (1977) bu sohaning rivojiga katta hissa qoʻshgan."
"Masalan, fizika fani fizik narsalar bilan, biologiya esa tirik mavjudotlar bilan bogʻliq. Tabiiy fanlarda narsalarni tasniflash uchun turli tushunchalardan foydalaniladi. Bu tushunchalar tabiiy turlar deb atalib, ular protonlar, oltin va fillar kabi toifalarni oʻz ichiga oladi. Realist olimlarning taʼkidlashicha, bu mavjudotlar ongdan mustaqil ravishda mavjud"";"" antirealistlar esa bu mavjudotlar va toifalarning borligi insonning idroki, nazariyalari va ijtimoiy tuzilmalariga asoslangan deb hisoblaydilar. Shunga oʻxshash masala ijtimoiy fanlarda qoʻllaniluvchi irq, jins, nogironlik, pul va davlat kabi asosiy tushunchalar hisoblangan ijtimoiy turlarning mavjudligi bilan bogʻliq. Ijtimoiy turlar koʻpincha inson ijtimoiy hayotining murakkabliklarini tasvirlash uchun qulay boʻlgan ijtimoiy tuzilmalar sifatida tasvirlanadi. Sapir-Whorf gipotezasiga koʻra, til ijtimoiy hodisa sifatida insonlarning dunyoni idrok etishi va tushunishiga taʼsir koʻrsatadi yoki uni butunlay belgilab beradi.","Fizika jismlar, biologiya esa tirik mavjudotlar bilan shugʻullanadi. Fanlar narsalarni ""tabiiy turlar"" deb ataladigan toifalarga ajratadi. Realistlar bu toifalar ongdan mustaqil mavjud deb hisoblasa, antirealistlar ularni inson idroki va jamiyat yaratgan tushunchalar deb biladi. Xuddi shu bahs irq, jins, pul kabi ""ijtimoiy turlar""ga ham tegishli. Sapir-Whorf gipotezasiga koʻra, til insonning dunyoni idrok etishiga taʼsir qiladi."
"Kimyoviy bogʻ yoki kimyoviy bogʻlanish — ikki yoki undan koʻp atomlarning oʻzaro taʼsiri natijasida kimyoviy barqaror sistemalar (molekulalar, radikallar, molekulyar ionlar, komplekslar, kristallar va b.) hosil boʻlishi. Asosan, 2 xil boʻladi: Atom (kovalent) bogʻ — kimyoviy xossalari jihatidan bir-biriga oʻxshash yoki xossalari bir-biriga yaqin boʻlgan atomlar oʻrtasidagi bogʻ. Bu bogʻ har qaysi atomdan bittadan elektron oʻzaro taʼsir etib, shu atomlarga tegishli birlashtiruvchi elektron juftligini hosil qilishi natijasida yuzaga keladi. Bu bogʻ oddiy moddalarning (H2, O2 va b.), murakkab moddalarning (CH4, H2O, NH4Cl va b.) va organik birikmalarning molekulalariga xos. Kovalent bogʻlar 2 atom uchun umumiy boʻlgan elektronlarning 2 jufti bilan yuzaga kelsa — qoʻshaloq, 3 jufti bilan yuzaga kelsa — uchlik kovalent bogʻ deb ataladi;"" Struktura formulalarda ular 2 ta yoki 3 ta chiziqcha bilan koʻrsatiladi.""","Kimyoviy bogʻ — atomlar oʻzaro taʼsirlashib barqaror birikmalar (molekula, kristall va h.k.) hosil qilishi. Asosiy turi — kovalent bogʻ, u atomlar orasida umumiy elektron juftligi hosil boʻlishi orqali yuzaga keladi. Bu bogʻ oddiy va murakkab moddalar hamda organik birikmalar molekulalarida uchraydi; ikki juft elektron bilan hosil boʻlsa qoʻshaloq, uch juft bilan hosil boʻlsa uchlik bogʻ deyiladi."
"Turkmaniston universiteti, Mahtumquli nomidagi Turkmaniston davlat universiteti – ilmiy va pedagog kadrlar tayyorlaydigan oliy oʻquv yurti. 1950-yil Ashxobodda pedagogika instituti asosida tashkil etilgan. Matematika, fizika, biologiya, kimyo, geografiya, tarix, filologiya, huquq, pedagogika va boshqa ixtisosliklar boʻyicha mutaxassislar tayyorlaydi. 10 mingga yaqin talaba taʼlim oladi. Kutubxonasida 500 mingdan ortiq asar saqlanadi. „Ilmiy axborotlar“ nashr etadi (1954-yildan).","Mahtumquli nomidagi Turkmaniston davlat universiteti — 1950-yilda Ashxobodda tashkil etilgan oliy oʻquv yurti. U matematika, fizika, tarix, huquq va boshqa yoʻnalishlar boʻyicha mutaxassislar tayyorlaydi, unda 10 mingga yaqin talaba taʼlim oladi."
"Bu qurilma maʼlumotlarni avtonom ravishda 5-yilga qadar saqlaydi. Eng yaxshi namunalari uzogʻi bilan 10-yil ishlashi mumkin. USB-interfeysning uchta standarti mavjud: USB 1.0, USB 1.1 USB 2.0. Asosiy farqi — maʼlumotlarni uzatish tezligida. USB 1.1 da oʻqish tezligi 600-800 Kb/s, yozish tezligi esa, 500-700 Kb/s ni tashkil qiladi. Yaʼni, bunday fleshkaga 32 Mb li axborotni yozishga taxminan 45-55 sekund, 512 Mbli multfilmni yozish uchun esa, 19-20 daqiqa vaqt ketadi. Hozirda kompyuterlarda asosan USB 2.0 interfeysi mavjud, ularda maʼlumotuzatish tezligi ancha yuqori. Fleshkalar — aslida sodda tuzilishga ega qurilma. Ular quyidagi qismlardan iborat boʻladi: - PCB platasi; - USB-raz’yom; - kontroller va flesh ozuqasi stabilizatori; - kontroller mikrosxemasi; - energiya talab qilmaydigan NAND-xotira mikrosxemasi;"" — kvarsli rezonator.""","Fleshka maʼlumotni 5 yilgacha, eng yaxshi namunalari esa 10 yilgacha saqlaydi. USB 1.0, 1.1 va 2.0 standartlari maʼlumot uzatish tezligi bilan farqlanadi — USB 2.0 ancha tezroq. Fleshka PCB plata, USB raz'yom, kontroller va NAND-xotira kabi oddiy qismlardan iborat."
"Gustav Ludwig Hertz (talaffuzi: Gustav Lyudvig Xertz) (1887.22.7, Gamburg -1975) - nemis fizigi, Myunxen va Berlin universitetlarida oʻqigan. 1954-yildan Leypsigdagi fizika instituti direktori. Ilmiy ishlari spektroskopiyaga oid. J. Frank bilan hamkorlikda elektronlarning atomlar bilan toʻqnashuviga doir tajribalar (Frank—Gers tajribasi, 1913)oʻtkazgan. Rentgen nurlarining yutilish spektrini oʻrgangan, diffuziya, elektron emissiya, gazlardagi razryadlar, plazma fizikasi, ultratovush, yarimoʻtkazgichlarga oid qator tadqiqotlar olib borgan. Nobel mukofoti laureati (1925, J. Frank bilan hamkorlikda).","Gustav Hertz (1887-1975) — nemis fiziki, spektroskopiya sohasida ishlagan. J. Frank bilan birga elektronlarning atomlar bilan toʻqnashuvi boʻyicha mashhur tajriba (1913) oʻtkazgan va shu ishi uchun 1925-yilda Nobel mukofotiga sazovor boʻlgan."
"Nazariy fizikada Gamilton maydon nazariyasi klassik Gamilton mexanikasining maydon-nazariy analogidir. Bu Lagrangian maydon nazariyasi bilan bir qatorda klassik maydon nazariyasidagi formalizmdir. Bundan tashqari , kvant maydon nazariyasida ilovalar mavjud. Diskret zarrachalar sistemasi uchun Gamiltonian ularning umumiy koordinatalari va koʻpaytma impulslari va, ehtimol, vaqtning funksiyasidir. Continua va maydonlar uchun Gamilton mexanikasi mos emas, lekin koʻp sonli nuqta massalarini hisobga olgan holda va uzluksiz chegarani, yaʼni doimiylik yoki maydonni tashkil etuvchi cheksiz koʻp zarralarni hisobga olgan holda kengaytirilishi mumkin. Har bir nuqta massasi bir yoki bir nechta erkinlik darajasiga ega boʻlgani sababli, maydon formulasi cheksiz koʻp erkinlik darajasiga ega. Gamilton zichligi maydonlar uchun uzluksiz analog hisoblanadi"";"" bu maydonlarning funksiyasi, koʻpaytma „impuls“ maydonlari va, ehtimol, makon va vaqtning oʻzlarini muvofiqlashtiradi.","Gamilton maydon nazariyasi — klassik Gamilton mexanikasining maydon nazariyasidagi analogi boʻlib, kvant maydon nazariyasida ham qoʻllaniladi. U diskret zarralar sistemasi uchun ishlatilgan formulani cheksiz koʻp zarralar (maydon)ga kengaytiradi."
"Tegishli oʻlcham [energiya][uzunlik] −3, SI birliklarida kubometr uchun Joul, J m −3 . Yuqoridagi tenglamalar va taʼriflar vektor maydonlariga va umuman tensor maydonlariga va spinor maydonlariga kengaytirilishi mumkin. Fizikada tenzor maydonlari bozonlarni, spinor maydonlari esa fermionlarni tavsiflaydi. Maydonlar uchun harakat tenglamalari diskret zarralar uchun Gamilton tenglamalariga oʻxshaydi. Har qanday miqdordagi maydonlar uchun: ϕ ˙ i = + δ H δ π i , π ˙ i = − δ H δ ϕ i , {\displaystyle {\dot {\phi }}_{i}=+{\frac {\delta {\mathcal {H}}}{\delta \pi _{i}}}\,,\quad {\dot {\pi }}_{i}=-{\frac {\delta {\mathcal {H}}}{\delta \phi _{i}}}\,,} bu yerda yana ortiqcha nuqtalar qisman vaqt hosilalari, maydonlarga nisbatan variatsion hosila. δ δ ϕ i = ∂ ∂ ϕ i − ∇ ⋅ ∂ ∂ ( ∇ ϕ i ) , {\displaystyle {\frac {\delta }{\delta \phi _{i}}}={\frac {\partial }{\partial \phi _{i}}}-\nabla \cdot {\frac {\partial }{\partial (\nabla \phi _{i})}}\,,} bilan · nuqta mahsuloti, shunchaki qisman hosilalar oʻrniga ishlatilishi kerak.","Bu tenglamalar vektor, tensor va spinor maydonlariga ham qoʻllaniladi — fizikada tensor maydonlari bozonlarni, spinor maydonlari esa fermionlarni tavsiflaydi. Maydonlar uchun harakat tenglamalari diskret zarralar uchun Gamilton tenglamalariga oʻxshaydi."
"Sohani gegemonlashtirish uchun oqilona tanlov nazariyasi daʼvosining tugashi Birlashtiruvchi metateoriyaning yoʻqligi Nedensel xulosaga koʻproq eʼtibor berish va eksperimental usullardan foydalanishni koʻpaytirish. Kuzatish usullaridan, shu jumladan sifat usullaridan foydalanishni davom ettirish. „Usullar gegemoniyasi“ bilan bogʻliq yangi burilish, chunki nazariyaga unchalik eʼtibor berilmaydi. Baʼzi taʼriflarga koʻra, qiyosiy siyosatni yunon falsafasiga, yaʼni Platonning respublikasi va Aristotelning „ Siyosat“iga olib borish mumkin. Zamonaviy kichik intizom sifatida qiyosiy siyosat bir qator mazmunli sohalardagi tadqiqotlardan iborat boʻlib, jumladan: Demokratik davlatlar siyosati Avtoritar davlatlar siyosati Jamoat tovarlarini taʼminlash va taqsimlash siyosati Siyosiy zoʻravonlik Siyosiy oʻziga xoslik, shu jumladan etnik va diniy siyosat Demokratlashtirish va rejim oʻzgarishi Saylovlar va partiya tizimlari Rivojlanishning siyosiy iqtisodiyoti Kollektiv harakat Ovoz berish harakati Davlatning kelib chiqishi Qiyosiy siyosiy institutlar Qiyosiy siyosiy tadqiqot metodologiyalari Koʻpgina tadqiqotchilar, tadqiqot rejimlari va tadqiqot institutlari yuqoridagi toifalar yoki fokuslar boʻyicha aniqlangan boʻlsa-da, geografik yoki mamlakat ixtisosligini farqlovchi kategoriya sifatida daʼvo qilish odatiy hol emas.","Qiyosiy siyosatshunoslikda yagona nazariya yoʻq, koʻproq eksperimental va sifat usullariga eʼtibor qaratiladi. Bu soha yunon falsafasiga borib taqaladi va hozirda demokratiya, avtoritarizm, siyosiy zoʻravonlik, saylovlar va davlat kelib chiqishi kabi koʻplab yoʻnalishlarni oʻrganadi."
"USB Flash Drive („fleshka“) — kompyuter uchun tashqi axborot va maʼlumotlarni tashuvchi qurilma turi. Fleshka turli koʻrinishda boʻlib, asosiy farqi dizayni, sigʻimi, interfeys turi va qoʻshimcha imkoniyatlarida koʻrinadi. Sigʻim jihatdan — fleshkalar xilma-xil. Hozirgi kunda 1 Gbdan, 32 Gb va undan katta sigʻimli fleshkalar mavjud. Flesh-xotirani (inglizcha Flash-Memory) „Toshiba“ kompaniyasi mutaxassisi Fudzi Masuoka. 1984-yilda yaratgan. Uning nomini hamkasbi Syodzi Ariizumi oʻylab topgan — u fleshkadagi axborotni oʻchirish jarayoni unga fotoapparat chaqnagichini eslatgani uchun „chaqmoq“ — „flesh“ nomini taklif etgan. Hozirda „A-DATA“, „Kingston“, „Transcend“ fleshkalari mashhur boʻlsa, oʻz vaqtida „Intel“, „Samsung“ va „Toshiba“ bu qurilmaning yetakchi ishlab chiqaruvchilari boʻlgan. Asosan fleshka sigʻimining kattaligi, ixchamligi, elektr energiyasi talab qilmasligi, yuqori tezlikda axborot uzatishi, mexanik va elektromagnit taʼsirlardan himoyalanganligi va universalligi, har qanday kompyuterga, televizor, audio-videopleyerga tushaveradi bilan tavsiflanadi.","USB Fleshka — kompyuter uchun tashqi axborot tashuvchi qurilma, sigʻimi va dizayni boʻyicha xilma-xil. Flesh-xotirani 1984-yilda ""Toshiba"" mutaxassisi Fudzi Masuoka yaratgan. Bugun ""Kingston"", ""Transcend"" kabi kompaniyalar mashhur. Fleshkaning afzalligi — kichik oʻlchami, energiya talab qilmasligi va yuqori tezligi."
"Masalan, H2C=CH2 — etilen, HC≡CH — atsetilen, H—C≡N — vodorod sianid va hokazo. Ion (elektrovalent yoki geteropolyar) bogʻ — elementlarning atomlaridan biri elektron berib (yoʻqotib), musbat ionga aylanadi. Ikkinchi element atomi esa bu elektronni qabul qilib, manfiy ionga aylanadi"";"" Soʻngra bu musbat va manfiy ionlar oʻzaro bog'lanib molekula hosil qiladi. Bunday molekulaning musbat va manfiy qutbi boʻlgani uchun u, geteropolyar yoki ion bogʻlanishli molekula deyiladi. Ion bogʻ xossalari bir-biridan katta farq qiladigan elementlar — asl metallar bilan metallmaslarning atomlari orasida (masalan: natriy xlorid NaCl yoki kalsiy ftorid CaF2 molekulasida) yuzaga keladi. Mendeleyev davriy sistemasining 1-guruh metallari 1 zaryadli (ion valentligi +1), 2-guruh metallari 2 zaryadli (ion valentligi +2) ionlar hosil qiladi.","Ion bogʻ — bir atom elektron berib musbat ion, ikkinchisi elektron olib manfiy ionga aylanishi va bu ionlarning oʻzaro tortishishi orqali hosil boʻladigan bogʻ turi (masalan, natriy xlorid NaCl). Bu bogʻ metall va metallmas atomlari orasida yuzaga keladi."
"Lagranj va Gamilton zichligi aniq vaqtga bogʻliq boʻlmasa, quyidagi natijalar toʻgʻri boʻladi (ular maydonlar va ularning hosilalari orqali aniq vaqtga bogʻliq boʻlishi mumkin), Gamilton zichligi — umumiy energiya zichligi, kinetik energiya zichligi yigʻindisi ( T {\displaystyle {\mathcal {T}}} ) va potensial energiya zichligi ( V {\displaystyle {\mathcal {V}}} ), H = T + V . {\displaystyle {\mathcal {H}}={\mathcal {T}}+{\mathcal {V}}\,.} Yuqoridagi Gamilton zichligi taʼrifining qisman vaqt hosilasini olib, yashirin differensiatsiya va koʻpaytma impuls maydonini aniqlash uchun zanjir qoidasidan foydalanib, uzluksizlik tenglamasini beradi: ∂ H ∂ t + ∇ ⋅ S = 0 {\displaystyle {\frac {\partial {\mathcal {H}}}{\partial t}}+\nabla \cdot \mathbf {S} =0} bunda Gamilton zichligi energiya zichligi sifatida talqin qilinishi mumkin, va S = ∂ L ∂ ( ∇ ϕ ) ∂ ϕ ∂ t {\displaystyle \mathbf {S} ={\frac {\partial {\mathcal {L}}}{\partial (\nabla \phi )}}{\frac {\partial \phi }{\partial t}}} energiya oqimi yoki birlik sirt maydoniga vaqt birligidagi energiya oqimi.","Agar Lagranj va Gamilton zichligi vaqtga bevosita bogʻliq boʻlmasa, Gamilton zichligi umumiy energiya zichligi (kinetik va potensial energiya yigʻindisi)ga teng boʻladi va uzluksizlik tenglamasini qanoatlantiradi, bu esa energiya saqlanish qonunini ifodalaydi."
"Gamiltonning avtonom boʻlmagan mexanikasi vaqt oʻqi boʻyicha tolalar toʻplamlarida, yaʼni haqiqiy chiziq ℝ boʻyicha kovariant Gamilton maydon nazariyasi sifatida tuzilgan.",Gamiltonning avtonom bo'lmagan mexanikasi vaqt bo'yicha kovariant Gamilton maydon nazariyasi sifatida tuziladi.
